fecha,turno,planta_id,linea_id,producto_familia,unidades_producidas,toneladas_producidas_proxy,horas_planificadas,horas_operativas,scrap_pct,reproceso_pct,velocidad_media_proceso,utilization_rate
2025-03-09,A,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,636,39.4243,8.0,8.0,3.557,2.1944,101.8045,1.01376
2025-03-09,B,PLT_BIZ,PLT_BIZ_L02,Inoxidable,829,39.7963,8.0,8.0,4.1389,2.0251,86.404,1.05
2025-03-09,C,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,618,38.3338,8.0,8.0,3.6898,2.0054,99.9637,0.92475
2025-03-10,A,PLT_BIZ,PLT_BIZ_L02,Inoxidable,878,42.1444,8.0,8.0,3.9083,1.9149,89.462,1.05
2025-03-10,B,PLT_BIZ,PLT_BIZ_L02,Inoxidable,847,40.6659,8.0,8.0,3.9942,1.7277,88.2209,0.9812
2025-03-10,C,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,678,36.6294,8.0,8.0,4.8327,1.5907,96.008,1.05
2025-03-11,A,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,667,41.3424,8.0,8.0,3.6193,2.0967,101.3777,0.99312
2025-03-11,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,685,42.4879,8.0,8.0,3.7494,1.9506,102.554,1.05
2025-03-11,C,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,559,34.6453,8.0,7.298,4.32,1.8671,99.5406,0.92123
2025-03-12,A,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,785,42.3895,8.0,8.0,3.5314,2.364,96.008,1.05
2025-03-12,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,645,39.9964,8.0,8.0,3.4063,1.7529,102.554,1.05
2025-03-12,C,PLT_BIZ,PLT_BIZ_L02,Inoxidable,820,39.3409,8.0,8.0,4.4587,2.153,89.2414,1.03777
2025-03-13,A,PLT_BIZ,PLT_BIZ_L02,Inoxidable,893,42.8819,8.0,8.0,3.23,2.0941,88.1098,0.97504
2025-03-13,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,682,42.2579,8.0,8.0,2.934,1.9168,102.554,1.05
2025-03-13,C,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,654,35.3334,8.0,8.0,4.4388,2.7037,92.4237,1.00896
2025-03-14,A,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,747,40.3134,8.0,8.0,2.9874,1.7501,95.8847,1.04363
2025-03-14,B,PLT_BIZ,PLT_BIZ_L02,Inoxidable,821,39.4185,8.0,8.0,3.2173,1.5641,87.9252,0.96481
2025-03-14,C,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,586,36.3542,8.0,8.0,4.5249,1.9193,100.5433,0.95277
2025-03-15,A,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,664,41.1843,8.0,8.0,3.6486,2.0679,102.2181,1.03376
2025-03-15,B,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,749,40.42,8.0,8.0,3.6237,1.8508,96.008,1.05
2025-03-15,C,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,615,38.1466,8.0,8.0,4.1667,2.3309,99.3166,1.03859
2025-03-16,A,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,689,37.1986,8.0,8.0,4.1911,2.1503,91.2982,0.94334
2025-03-16,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,618,38.3032,8.0,8.0,4.1771,2.3424,99.4916,1.04123
2025-03-16,C,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,589,36.5289,8.0,8.0,4.1996,2.0083,98.4951,0.94203
2025-03-17,A,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,677,41.9669,8.0,8.0,3.62,2.1116,101.6271,1.00518
2025-03-17,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,652,40.4304,8.0,8.0,3.8118,2.0849,101.4315,0.99572
2025-03-17,C,PLT_BIZ,PLT_BIZ_L02,Inoxidable,788,37.8472,8.0,8.0,3.8057,1.9115,89.0607,1.02776
2025-03-18,A,PLT_BIZ,PLT_BIZ_L02,Inoxidable,860,41.2711,8.0,8.0,4.0834,1.9981,87.9756,1.05
2025-03-18,B,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,738,39.8409,8.0,8.0,3.8147,1.6863,95.0822,1.00218
2025-03-18,C,PLT_BIZ,PLT_BIZ_L02,Inoxidable,832,39.928,8.0,8.0,4.1949,1.8302,87.5174,0.94221
2025-03-19,A,PLT_BIZ,PLT_BIZ_L02,Inoxidable,900,43.2167,8.0,8.0,3.2975,1.619,89.462,1.05
2025-03-19,B,PLT_BIZ,PLT_BIZ_L02,Inoxidable,809,38.8413,8.0,8.0,3.6772,2.2822,88.4652,0.99475
2025-03-19,C,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,604,37.4688,8.0,8.0,3.7295,1.8353,101.9944,1.02294
2025-03-20,A,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,637,39.4797,8.0,8.0,3.2415,2.0111,102.2051,1.03313
2025-03-20,B,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,740,39.9823,8.0,8.0,2.9644,2.1505,95.5282,1.02521
2025-03-20,C,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,698,37.6846,8.0,8.0,4.0185,1.8505,93.8082,0.93638
2025-03-21,A,PLT_BIZ,PLT_BIZ_L02,Inoxidable,819,39.301,8.0,8.0,3.6363,1.624,89.462,1.05
2025-03-21,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,653,40.5007,8.0,8.0,3.1555,2.1767,101.1272,0.98101
2025-03-21,C,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,654,35.2928,8.0,8.0,4.3464,2.0598,94.3048,1.05
2025-03-22,A,PLT_BIZ,PLT_BIZ_L02,Inoxidable,839,40.2517,8.0,8.0,3.842,2.2535,86.3924,0.96849
2025-03-22,B,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,754,40.7342,8.0,8.0,4.8814,2.4387,91.5284,0.96107
2025-03-22,C,PLT_BIZ,PLT_BIZ_L02,Inoxidable,751,36.0586,8.0,8.0,5.0174,2.0932,86.9699,1.05
2025-03-23,A,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,648,40.1696,8.0,8.0,4.0312,2.5833,97.8158,1.01784
2025-03-23,B,PLT_BIZ,PLT_BIZ_L02,Inoxidable,786,37.7258,8.0,8.0,3.6718,2.2452,86.1733,1.00785
2025-03-23,C,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,617,38.2763,8.0,8.0,4.5159,2.0269,100.4943,0.9504
2025-03-24,A,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,747,40.3403,8.0,8.0,4.2684,2.1454,96.008,1.05
2025-03-24,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,693,42.961,8.0,8.0,3.2392,1.9351,102.554,1.05
2025-03-24,C,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,712,38.4292,8.0,8.0,3.3006,1.738,94.1903,0.95611
2025-03-25,A,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,639,39.619,8.0,8.0,3.3595,1.9705,102.554,1.05
2025-03-25,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,677,41.97,8.0,8.0,3.9691,1.8102,101.6062,1.00417
2025-03-25,C,PLT_BIZ,PLT_BIZ_L02,Inoxidable,831,39.8725,8.0,8.0,3.9657,2.1072,89.1918,1.03502
2025-03-26,A,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,648,40.1985,8.0,8.0,4.6666,2.48,99.2135,0.97966
2025-03-26,B,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,729,39.3777,8.0,8.0,3.5075,2.1333,94.8432,0.98983
2025-03-26,C,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,620,38.4385,8.0,8.0,3.5168,1.729,101.088,0.97911
2025-03-27,A,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,736,39.7598,8.0,8.0,3.6095,2.1196,96.008,1.05
2025-03-27,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,619,38.4076,8.0,8.0,4.3104,2.5718,97.4205,1.05
2025-03-27,C,PLT_BIZ,PLT_BIZ_L02,Inoxidable,777,37.2738,8.0,8.0,3.9875,1.7316,87.8617,0.96129
2025-03-28,A,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,649,40.2646,8.0,8.0,2.8135,2.3333,102.1315,1.02957
2025-03-28,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,688,42.6271,8.0,8.0,3.0269,1.7064,102.554,1.05
2025-03-28,C,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,706,38.1097,8.0,8.0,4.2196,2.5598,93.1126,1.0454
2025-03-29,A,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,678,42.052,8.0,8.0,3.7619,2.0643,102.554,1.05
2025-03-29,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,629,39.0112,8.0,8.0,2.8119,1.9949,102.554,1.05
2025-03-29,C,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,640,39.71,8.0,8.0,4.006,2.0709,100.6223,0.95659
2025-03-30,A,PLT_BIZ,PLT_BIZ_L02,Inoxidable,835,40.0765,8.0,8.0,4.3302,2.0125,87.9441,1.05
2025-03-30,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,680,42.1773,8.0,8.0,3.5682,2.2958,101.7492,1.01108
2025-03-30,C,PLT_BIZ,PLT_BIZ_L02,Inoxidable,783,37.5644,8.0,8.0,3.2204,2.2397,89.157,1.03309
2025-03-31,A,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,627,38.8451,8.0,8.0,3.7515,1.7524,102.554,1.05
2025-03-31,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,624,38.6962,8.0,8.0,4.7493,2.4792,98.6488,1.03006
2025-03-31,C,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,154,9.52,8.0,2.431,5.9734,2.5436,84.8849,0.31315
2025-04-01,A,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,747,40.3418,8.0,8.0,3.9312,1.658,96.008,1.05
2025-04-01,B,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,722,38.9931,8.0,8.0,3.191,1.5475,94.1606,0.95458
2025-04-01,C,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,599,37.1569,8.0,8.0,4.1803,2.2301,100.5313,0.95219
2025-04-02,A,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,646,40.0256,8.0,8.0,4.1551,2.0083,102.2576,1.03567
2025-04-02,B,PLT_BIZ,PLT_BIZ_L02,Inoxidable,775,37.2178,8.0,8.0,4.6665,2.4818,84.9943,1.05
2025-04-02,C,PLT_BIZ,PLT_BIZ_L02,Inoxidable,760,36.4623,8.0,8.0,4.1197,1.6315,87.475,1.02502
2025-04-03,A,PLT_BIZ,PLT_BIZ_L02,Inoxidable,848,40.7243,8.0,8.0,4.264,1.8928,86.6586,1.03812
2025-04-03,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,695,43.1075,8.0,8.0,3.2718,2.0315,102.4909,1.04695
2025-04-03,C,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,700,37.8169,8.0,8.0,4.1151,2.0506,92.752,1.02863
2025-04-04,A,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,669,41.4482,8.0,8.0,3.4925,1.8469,102.554,1.05
2025-04-04,B,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,785,42.3738,8.0,8.0,4.1699,1.8125,94.8339,0.98935
2025-04-04,C,PLT_BIZ,PLT_BIZ_L02,Inoxidable,794,38.0995,8.0,8.0,3.9249,1.4915,88.2085,0.98052
2025-04-05,A,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,657,40.7361,8.0,8.0,4.081,1.9358,99.5549,0.99353
2025-04-05,B,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,694,37.4526,8.0,8.0,4.1336,2.2106,93.254,1.05
2025-04-05,C,PLT_BIZ,PLT_BIZ_L02,Inoxidable,738,35.436,8.0,8.0,4.5631,1.7039,87.3777,0.93446
2025-04-06,A,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,361,19.4958,8.0,4.223,4.432,2.2481,84.6723,0.54866
2025-04-06,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,642,39.7779,8.0,8.0,4.0691,1.6954,99.4429,0.98615
2025-04-06,C,PLT_BIZ,PLT_BIZ_L02,Inoxidable,729,35.0068,8.0,8.0,4.6099,1.947,87.0273,1.00007
2025-04-07,A,PLT_BIZ,PLT_BIZ_L02,Inoxidable,742,35.6151,8.0,7.119,3.7128,1.9202,86.8022,0.92384
2025-04-07,B,PLT_BIZ,PLT_BIZ_L02,Inoxidable,816,39.1473,8.0,8.0,3.4324,1.9497,87.7974,0.95773
2025-04-07,C,PLT_BIZ,PLT_BIZ_L02,Inoxidable,773,37.1263,8.0,8.0,3.5055,1.704,89.462,1.05
2025-04-08,A,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,716,38.6878,8.0,8.0,4.6636,2.0241,96.008,1.05
2025-04-08,B,PLT_BIZ,PLT_BIZ_L02,Inoxidable,833,40.0077,8.0,8.0,3.8266,2.0045,86.1308,1.01213
2025-04-08,C,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,738,39.8531,8.0,8.0,3.573,1.7376,96.008,1.05
2025-04-09,A,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,653,40.4993,8.0,8.0,4.1778,2.0182,101.8155,1.01429
2025-04-09,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,693,42.9506,8.0,8.0,3.4313,2.0277,100.9079,0.9704
2025-04-09,C,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,739,39.907,8.0,8.0,4.0032,1.5511,95.2541,1.01106
2025-04-10,A,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,725,39.1741,8.0,8.0,3.431,2.0619,94.7657,0.98583
2025-04-10,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,628,38.9557,8.0,8.0,3.3715,1.3798,101.3437,0.99148
2025-04-10,C,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,726,39.2149,8.0,8.0,4.1703,1.468,95.7811,1.03828
2025-04-11,A,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,781,42.1495,8.0,8.0,3.6941,1.6789,95.0281,0.99938
2025-04-11,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,669,41.4519,8.0,8.0,3.4732,1.9337,102.3045,1.03794
2025-04-11,C,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,711,38.3776,8.0,8.0,3.9333,1.7169,96.0047,1.04983
2025-04-12,A,PLT_BIZ,PLT_BIZ_L02,Inoxidable,877,42.1083,8.0,8.0,2.9692,1.7334,89.462,1.05
2025-04-12,B,PLT_BIZ,PLT_BIZ_L02,Inoxidable,880,42.2292,8.0,8.0,4.145,1.9032,89.462,1.05
2025-04-12,C,PLT_BIZ,PLT_BIZ_L02,Inoxidable,769,36.9061,8.0,8.0,4.1758,2.1297,89.1677,1.03368
2025-04-13,A,PLT_BIZ,PLT_BIZ_L02,Inoxidable,778,37.3487,8.0,8.0,3.9952,2.4542,85.4489,1.02253
2025-04-13,B,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,795,42.9187,8.0,8.0,3.82,1.8668,95.8994,1.04439
2025-04-13,C,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,578,35.8402,8.0,8.0,4.1126,1.3632,101.4818,0.99815
2025-04-14,A,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,741,40.0214,8.0,8.0,3.6092,1.5046,96.008,1.05
2025-04-14,B,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,785,42.3922,8.0,8.0,3.3889,2.2443,94.3296,0.96331
2025-04-14,C,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,627,38.8848,8.0,8.0,4.3153,2.0499,100.715,1.05
2025-04-15,A,PLT_BIZ,PLT_BIZ_L02,Inoxidable,844,40.5027,8.0,8.0,2.8547,1.758,89.462,1.05
2025-04-15,B,PLT_BIZ,PLT_BIZ_L02,Inoxidable,529,25.3981,8.0,5.425,4.3389,2.1479,82.5553,0.72683
2025-04-15,C,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,598,37.0794,8.0,8.0,4.6632,2.0608,99.721,1.05
2025-04-16,A,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,644,39.9553,8.0,8.0,3.7173,2.643,97.4336,1.04753
2025-04-16,B,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,734,39.6267,8.0,8.0,2.9231,2.2164,95.3362,1.0153
2025-04-16,C,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,709,38.2941,8.0,8.0,4.2663,1.616,96.008,1.05
2025-04-17,A,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,769,41.5153,8.0,8.0,2.7834,1.5564,96.008,1.05
2025-04-17,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,682,42.2814,8.0,8.0,3.8752,1.8801,100.6385,0.95737
2025-04-17,C,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,679,36.6716,8.0,8.0,3.8289,1.8382,96.008,1.05
2025-04-18,A,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,657,40.7419,8.0,8.0,3.5954,2.0512,98.6385,1.00514
2025-04-18,B,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,778,41.9882,8.0,8.0,2.8013,2.0112,96.008,1.05
2025-04-18,C,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,751,40.5761,8.0,8.0,3.5133,2.0089,95.3653,1.0168
2025-04-19,A,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,663,41.0944,8.0,8.0,3.4457,1.9157,100.2179,1.05
2025-04-19,B,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,762,41.1309,8.0,8.0,3.5664,1.9101,96.008,1.05
2025-04-19,C,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,724,39.0707,8.0,8.0,3.9953,2.1445,95.2508,1.01089
2025-04-20,A,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,791,42.7405,8.0,8.0,3.5795,1.9866,96.008,1.05
2025-04-20,B,PLT_BIZ,PLT_BIZ_L02,Inoxidable,786,37.7413,8.0,8.0,4.7098,1.9054,86.8511,0.99297
2025-04-20,C,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,696,37.5784,8.0,8.0,3.9952,2.4592,93.7515,0.93345
2025-04-21,A,PLT_BIZ,PLT_BIZ_L02,Inoxidable,836,40.1313,8.0,8.0,3.0771,2.2702,87.9364,1.05
2025-04-21,B,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,711,38.3674,8.0,8.0,3.1886,1.967,94.3974,0.96681
2025-04-21,C,PLT_BIZ,PLT_BIZ_L02,Inoxidable,821,39.3933,8.0,8.0,3.4989,1.7979,89.4429,1.04894
2025-04-22,A,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,550,29.7143,8.0,6.0,3.6817,2.059,90.4686,0.81107
2025-04-22,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,635,39.3684,8.0,7.929,3.8368,1.9428,100.7546,0.96471
2025-04-22,C,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,610,37.8355,8.0,8.0,4.71,2.5755,96.8854,0.96778
2025-04-23,A,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,673,41.7279,8.0,8.0,3.5839,1.9262,102.554,1.05
2025-04-23,B,PLT_BIZ,PLT_BIZ_L02,Inoxidable,822,39.4533,8.0,8.0,3.638,1.5913,88.0755,0.97314
2025-04-23,C,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,706,38.1015,8.0,8.0,4.2059,2.257,96.008,1.05
2025-04-24,A,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,711,38.4164,8.0,8.0,3.749,1.4282,94.8454,0.98995
2025-04-24,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,280,17.3297,8.0,4.165,5.0746,2.9288,86.5657,0.52904
2025-04-24,C,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,613,37.9791,8.0,8.0,3.4759,1.8572,100.424,0.947
2025-04-25,A,PLT_BIZ,PLT_BIZ_L02,Inoxidable,840,40.3273,8.0,8.0,3.9198,1.7473,88.9182,1.01986
2025-04-25,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,658,40.7673,8.0,8.0,4.177,2.485,98.388,1.04632
2025-04-25,C,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,625,38.7586,8.0,8.0,3.5931,1.8856,100.7318,0.96189
2025-04-26,A,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,682,42.3087,8.0,8.0,3.2134,2.2365,101.3957,0.99399
2025-04-26,B,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,724,39.122,8.0,8.0,4.0291,1.7342,92.9716,0.97586
2025-04-26,C,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,607,37.6419,8.0,8.0,4.8752,2.1209,97.6158,0.95442
2025-04-27,A,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,651,40.3834,8.0,8.0,2.9434,1.7297,102.554,1.05
2025-04-27,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,648,40.1754,8.0,8.0,3.6974,1.9886,102.554,1.05
2025-04-27,C,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,701,37.8433,8.0,8.0,4.2273,1.7968,95.8498,1.04183
2025-04-28,A,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,623,38.6328,8.0,8.0,3.2523,2.1658,102.554,1.05
2025-04-28,B,PLT_BIZ,PLT_BIZ_L02,Inoxidable,796,38.2109,8.0,8.0,3.5191,2.3393,88.4607,0.99449
2025-04-28,C,PLT_BIZ,PLT_BIZ_L02,Inoxidable,779,37.3841,8.0,8.0,3.4492,1.6027,89.4488,1.04927
2025-04-29,A,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,712,38.4327,8.0,8.0,3.4332,2.0349,93.1644,0.98996
2025-04-29,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,682,42.2692,8.0,8.0,3.7668,1.6411,102.554,1.05
2025-04-29,C,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,684,36.9418,8.0,8.0,4.1054,2.2194,96.008,1.05
2025-04-30,A,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,677,41.9999,8.0,8.0,3.4021,1.8725,102.554,1.05
2025-04-30,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,660,40.9242,8.0,8.0,4.086,1.5873,102.1483,1.03038
2025-04-30,C,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,683,36.8996,8.0,8.0,3.9068,1.6493,96.008,1.05
2025-05-01,A,PLT_BIZ,PLT_BIZ_L02,Inoxidable,783,37.5853,8.0,8.0,3.6749,2.4371,85.6195,0.97838
2025-05-01,B,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,0,0.0,8.0,0.0,5.1271,2.6928,72.3063,0.05
2025-05-01,C,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,562,34.8187,8.0,7.358,3.9212,2.2761,101.0998,0.99542
2025-05-02,A,PLT_BIZ,PLT_BIZ_L02,Inoxidable,816,39.1665,8.0,8.0,3.1702,1.8647,89.462,1.05
2025-05-02,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,628,38.9423,8.0,8.0,4.5837,1.9525,102.554,1.05
2025-05-02,C,PLT_BIZ,PLT_BIZ_L02,Inoxidable,750,35.9794,8.0,8.0,3.2416,2.2762,87.8638,0.96141
2025-05-03,A,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,756,40.8095,8.0,8.0,2.9257,1.5748,96.008,1.05
2025-05-03,B,PLT_BIZ,PLT_BIZ_L02,Inoxidable,856,41.1107,8.0,8.0,3.093,1.4409,88.8577,1.0165
2025-05-03,C,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,659,35.6046,8.0,8.0,3.9229,2.7646,91.9555,0.92983
2025-05-04,A,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,676,41.9031,8.0,8.0,3.2904,1.321,101.3722,0.99285
2025-05-04,B,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,759,41.0096,8.0,8.0,3.1902,1.7723,95.6432,1.03116
2025-05-04,C,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,668,36.0652,8.0,8.0,2.9418,1.9077,94.4663,0.97037
2025-05-05,A,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,696,37.6008,8.0,7.65,3.9037,1.7197,93.5077,0.92932
2025-05-05,B,PLT_BIZ,PLT_BIZ_L02,Inoxidable,802,38.5069,8.0,8.0,3.6258,2.4692,89.462,1.05
2025-05-05,C,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,621,38.4982,8.0,8.0,3.2207,2.3402,102.554,1.05
2025-05-06,A,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,665,41.2114,8.0,8.0,3.7217,1.7753,102.0128,1.02383
2025-05-06,B,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,446,24.0669,8.0,5.0,3.5699,2.3256,85.9568,0.59844
2025-05-06,C,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,468,25.2689,8.0,5.795,4.533,2.2891,86.774,0.70277
2025-05-07,A,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,608,37.6899,8.0,8.0,3.8559,2.4554,100.7649,1.05
2025-05-07,B,PLT_BIZ,PLT_BIZ_L02,Inoxidable,798,38.3113,8.0,8.0,3.5036,1.9532,88.7982,1.0132
2025-05-07,C,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,597,37.0354,8.0,8.0,4.3961,2.4219,98.0727,1.02311
2025-05-08,A,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,694,37.4878,8.0,8.0,4.3468,2.0311,93.9352,1.05
2025-05-08,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,599,37.1491,8.0,8.0,5.0162,2.5186,97.0579,0.96285
2025-05-08,C,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,590,36.574,8.0,8.0,4.692,2.0224,100.6521,0.95803
2025-05-09,A,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,643,39.8941,8.0,8.0,3.2194,2.0152,102.554,1.05
2025-05-09,B,PLT_BIZ,PLT_BIZ_L02,AleacionMedia,591,36.6303,8.0,8.0,4.7052,2.1662,98.5355,0.99704
2025-05-09,C,PLT_BIZ,PLT_BIZ_L02,Inoxidable,776,37.2444,8.0,8.0,4.4284,2.2888,88.5715,1.00064
2025-05-10,A,PLT_BIZ,PLT_BIZ_L02,Inoxidable,849,40.7629,8.0,8.0,2.7251,2.0691,89.462,1.05
2025-05-10,B,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,770,41.5872,8.0,8.0,2.9946,2.0008,95.9535,1.04719
2025-05-10,C,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,709,38.2796,8.0,8.0,3.8443,1.4923,95.8053,1.03953
2025-05-11,A,PLT_BIZ,PLT_BIZ_L02,Inoxidable,803,38.5466,8.0,8.0,3.5517,1.6582,88.5272,0.99818
2025-05-11,B,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,460,24.8294,8.0,5.167,4.0573,1.9634,86.7216,0.6347
2025-05-11,C,PLT_BIZ,PLT_BIZ_L02,Inoxidable,474,22.7351,8.0,5.055,4.4245,1.7152,80.3422,0.61102
2025-05-12,A,PLT_BIZ,PLT_BIZ_L02,AleacionAlta,727,39.2838,8.0,8.0,2.8899,2.0909,95.4889,1.02319
