fecha,planta_id,linea_id,familia_proceso,production_volume_ton,utilization_rate,sec_kwh_ton,sec_target_kwh_ton,sec_gap,cost_energy_total,cost_energy_per_unit,emissions_kg,availability_rate,quality_rate_proxy,oee_synthetic,n_desvios,n_paradas,horas_parada,loss_value_proxy_eur,loss_value_per_ton
2024-09-21,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,117.1506,0.9788533333333334,525.6595863106824,700.3000000000001,-174.6404136893177,6372.5081,3.2272639350033145,12752.288649999999,1.0,0.963779,0.94339620115,0,0,0.0,8344.965251493,71.2327999301156
2025-12-25,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,121.9415,0.9789366666666668,567.3486821496942,700.2999999999998,-132.9513178503056,9179.6145,4.258703049462054,15764.20762,1.0,0.9620853333333333,0.9419928877900002,1,0,0.0,11479.103111454999,94.13614816493973
2024-05-17,PLT_BIZ,PLT_BIZ_L03,Acabado,168.40659999999997,0.9954266666666668,422.84664392735175,507.04,-84.19335607264827,10689.9198,3.045033951637965,14737.41289,1.0,0.9737363333333334,0.9694284481733333,2,0,0.0,12860.637258613002,76.3665869307557
2024-06-16,PLT_BIZ,PLT_BIZ_L03,Acabado,172.4766,0.9829266666666667,401.6478157382853,507.04,-105.3921842617147,8863.491,2.6967906884616446,14358.213069999998,1.0,0.9722416666666667,0.9557488420800001,1,0,0.0,11090.601446986,64.30206443648588
2024-07-15,PLT_CAN,PLT_CAN_L01,Laminacion,191.0097,1.0438833333333333,411.84707535045317,615.7399999999999,-203.89292464954673,9766.699,3.3408013431405403,15386.125999999998,1.0,0.9711813333333333,1.0138471568166667,2,0,0.0,12221.849197584,63.98548972949541
2025-10-05,PLT_CAN,PLT_CAN_L01,Laminacion,199.2389,0.9792066666666667,369.5781208593324,615.7399999999999,-246.1618791406675,7506.357199999999,3.218370133459564,15153.617949999998,1.0,0.9732333333333334,0.9529559238466666,0,0,0.0,9905.067081906,49.71452403072894
2024-04-24,PLT_CAN,PLT_CAN_L01,Laminacion,196.3531,1.027196666666667,410.18640794209267,615.7399999999999,-205.55359205790722,11754.4615,4.2270597332802415,16576.81233,1.0,0.971298,0.9977289474866669,0,0,0.0,14345.676006532001,73.06060360917144
2024-09-03,PLT_ALA,PLT_ALA_L02,TratamientoTermico,149.9121,0.9418433333333333,428.94995013309017,786.5299999999999,-357.5800498669097,7439.6365,3.0815701975850924,13386.662079999998,1.0,0.9560210000000001,0.9006945828933334,2,0,0.0,9948.408237094998,66.36160948379082
2024-01-25,PLT_ALA,PLT_ALA_L03,Acabado,188.72039999999998,0.9978266666666668,374.53570139424625,448.38000000000005,-73.8442986057538,9920.2931,2.748966588332049,15933.680489999999,1.0,0.9762316666666666,0.97406963876,0,0,0.0,12212.891200331,64.71420789872744
2024-08-25,PLT_ALA,PLT_ALA_L03,Acabado,181.8471,0.9384433333333333,347.63510707342067,448.37999999999994,-100.74489292657927,6341.111300000001,1.4226217814443427,12384.04787,1.0,0.9752680000000001,0.9152874030633332,1,0,0.0,8336.669480908,45.84439059466992
2024-09-04,PLT_ALA,PLT_ALA_L03,Acabado,177.18829999999997,0.9432300000000001,373.75451783124487,448.38000000000005,-74.62548216875518,7514.3090999999995,2.041585687688183,13768.70058,1.0,0.9770313333333333,0.92158265104,0,0,0.0,9538.586676039,53.83305035399629
2025-06-25,PLT_ALA,PLT_ALA_L03,Acabado,186.4374,0.9743533333333335,373.03490610177204,448.38000000000005,-75.34509389822801,9297.7253,2.445314246423432,14469.6983,1.0,0.973278,0.9483397330766667,0,0,0.0,11572.88537647,62.073840208402395
2025-09-24,PLT_BIZ,PLT_BIZ_L01,Laminacion,162.12949999999998,0.9688833333333333,454.77761689612316,585.59,-130.81238310387687,9167.874799999998,3.967738710106541,15181.098689999999,1.0,0.9680356666666667,0.9378875364566666,0,0,0.0,11549.202974717002,71.23443281276388
2024-04-03,PLT_BIZ,PLT_BIZ_L01,Laminacion,164.92319999999998,1.0423366666666667,481.0672116247672,585.59,-104.52278837523284,12127.701099999998,6.278518585135895,16339.330740000001,1.0,0.9699290000000002,1.0110323641166667,1,0,0.0,14554.891438018,88.25254080698168
2025-04-23,PLT_BIZ,PLT_BIZ_L01,Laminacion,160.4857,1.0285,499.69377729986667,585.59,-85.89622270013336,12817.5111,5.6215914356992895,16484.83597,1.0,0.9658346666666667,0.9934302420000002,2,0,0.0,15354.641905273,95.67607522211013
2024-12-31,PLT_ALA,PLT_ALA_L04,InspeccionFinal,201.4049,0.9717133333333335,361.63386185891915,307.69,53.94386185891915,9973.9133,3.1458958960475925,16312.655820000002,1.0,0.9799226666666666,0.9521551815266668,1,0,0.0,12210.930410915002,60.6287652927759
2024-07-24,PLT_BIZ,PLT_BIZ_L04,InspeccionFinal,221.0459,0.9903833333333334,339.2692290320447,307.64,31.62922903204469,9168.1147,2.455128149490701,14623.461669999999,1.0,0.978255,0.96868790615,0,0,0.0,11423.654594285,51.6800112297265
2025-05-11,PLT_BIZ,PLT_BIZ_L04,InspeccionFinal,219.1926,0.9862366666666665,346.6682332360784,307.64,39.02823323607839,10266.0333,3.186656565540074,15623.363420000001,1.0,0.9809336666666666,0.9674333511099998,1,0,0.0,12459.029902958,56.840558955722045
2024-02-19,PLT_CAN,PLT_CAN_L02,TratamientoTermico,140.4238,1.0318133333333335,527.8935266360312,719.81,-191.91647336396875,11776.740600000001,4.526772249584886,16593.58482,1.0,0.9597886666666667,0.9902444983466667,1,0,0.0,14362.912461771,102.28260780416852
2024-05-24,PLT_CAN,PLT_CAN_L02,TratamientoTermico,144.1275,0.9715033333333333,506.12481669317987,719.81,-213.68518330682008,10785.3658,4.24590271990123,15054.49476,1.0,0.9635626666666665,0.93621930055,2,0,0.0,13148.074778704,91.22530244890115
2025-03-21,PLT_CAN,PLT_CAN_L02,TratamientoTermico,106.98609999999998,0.8223966666666668,686.4888031446907,719.81,-33.32119685530927,11975.255500000001,6.238962713100096,14778.07227,0.8034166666666667,0.9607636666666667,0.6527249195254409,1,1,2.399,22983.941417935,214.831098786992
2025-06-04,PLT_CAN,PLT_CAN_L02,TratamientoTermico,142.0261,0.9762566666666667,513.1351395052711,719.81,-206.67486049472882,10393.8324,4.325869063188315,15111.461050000002,1.0,0.9639910000000002,0.9412297516166667,0,1,1.572,18567.184571125,130.73079223554683
2024-01-28,PLT_CAN,PLT_CAN_L03,Acabado,163.19910000000002,1.0109166666666667,408.0673550495499,483.03000000000003,-74.96264495045011,8246.377400000001,2.141066562728482,15184.8686,1.0,0.9710143333333332,0.9817932602333334,1,0,0.0,10527.776791584998,64.50879196996182
2024-11-06,PLT_CAN,PLT_CAN_L04,InspeccionFinal,190.24109999999996,0.9275433333333334,360.6066642895657,294.97,65.63666428956566,8530.0229,2.8514883766128407,14381.69507,1.0,0.9793730000000002,0.9084228885766666,0,0,0.0,10571.524858315002,55.569090266588056
2024-12-08,PLT_CAN,PLT_CAN_L04,InspeccionFinal,182.6269,0.9637699999999999,379.6756006594781,294.97,84.70560065947808,8347.225,2.370439476923088,15943.93576,1.0,0.9794559999999999,0.9439164076066667,0,0,0.0,10489.009401572,57.43408775800279
2024-12-23,PLT_CAN,PLT_CAN_L04,InspeccionFinal,187.94549999999995,1.0439433333333334,387.8622691543373,294.97,92.89226915433727,9892.214899999999,3.3666436401085638,16769.966330000003,1.0,0.9757833333333333,1.0186478626100002,1,0,0.0,12278.198532772,65.3285049802842
2024-12-30,PLT_CAN,PLT_CAN_L04,InspeccionFinal,186.57209999999998,0.9475733333333333,377.44162513063566,294.97,82.47162513063563,9440.3134,3.2787078852306295,16124.844379999999,1.0,0.9829836666666667,0.9315414467299998,0,0,0.0,11470.537200207,61.4804528662485
2025-05-18,PLT_CAN,PLT_CAN_L04,InspeccionFinal,191.9332,1.0107466666666667,372.6532522148587,294.97,77.68325221485867,10209.2166,3.014839272825642,15006.82684,1.0,0.981842,0.9924603646733335,2,0,0.0,12217.93601617,63.657230829111384
2025-06-06,PLT_CAN,PLT_CAN_L04,InspeccionFinal,180.13299999999998,1.0444866666666666,412.1844655353811,294.97,117.21446553538107,10700.441600000002,3.3371388089243816,15557.758549999999,1.0,0.9823496666666666,1.0261312522733335,1,0,0.0,12670.104672676003,70.33749880741455
2025-09-14,PLT_CAN,PLT_CAN_L04,InspeccionFinal,178.6468,0.97045,372.88588937203036,294.97,77.91588937203034,6771.768,2.5007660810577543,13993.49883,1.0,0.9787076666666666,0.949852101,0,0,0.0,8760.01428129,49.0353831207164
2025-07-11,PLT_CAN,PLT_CAN_L04,InspeccionFinal,189.5939,0.9707833333333334,385.54030065844086,294.9700000000001,90.57030065844077,9309.555299999998,3.0993150214172407,14426.261080000002,1.0,0.9834709999999999,0.9551328208066666,1,0,0.0,11193.041730553,59.0369296193232
2025-10-23,PLT_ALA,PLT_ALA_L01,Laminacion,154.52100000000002,0.7710299999999998,523.3549992332443,558.4800000000001,-35.125000766755875,8891.285,4.6961746398873485,15543.45562,0.8145416666666668,0.9688406666666666,0.6214181582408455,1,1,1.618,18727.660166565,121.1981553741239
2025-11-10,PLT_ALA,PLT_ALA_L01,Laminacion,192.63260000000002,0.9844266666666667,407.02772880543336,558.4800000000001,-151.45227119456678,9896.8595,4.071923525910529,16217.35209,1.0,0.9707946666666666,0.9559265419266666,1,0,0.0,12436.069499635998,64.55848854054815
2024-09-13,PLT_ALA,PLT_ALA_L01,Laminacion,198.8582,0.9673600000000001,385.7256413173105,558.48,-172.75435868268954,9030.378,3.6215297372835384,15893.48121,1.0,0.9647250000000002,0.9336944510066666,1,0,0.0,11838.937345989001,59.5345695877213
2024-01-02,PLT_ALA,PLT_ALA_L02,TratamientoTermico,152.91610000000003,0.9953833333333333,460.17380136759175,786.5299999999999,-326.3561986324081,9704.1073,3.4791044568997616,15881.930479999999,1.0,0.9601600000000001,0.9558039425666666,3,0,0.0,12319.214185044,80.56191718886369
2024-08-06,PLT_ALA,PLT_ALA_L03,Acabado,188.2093,0.97492,365.95878396369034,448.37999999999994,-82.4212160363096,8352.298,2.138667573421055,13456.231109999999,1.0,0.9768979999999999,0.9524967636133335,0,0,0.0,10405.504311226,55.2868764254795
2025-03-18,PLT_ALA,PLT_ALA_L03,Acabado,180.9989,1.0159666666666667,393.3305637526195,448.38000000000005,-55.04943624738053,11462.1048,3.0629449146965393,14791.95053,1.0,0.9710586666666666,0.9865045943366667,2,0,0.0,13820.422483504999,76.35638936758731
2024-06-28,PLT_ALA,PLT_ALA_L04,InspeccionFinal,203.33339999999998,0.9854933333333334,351.2467470700465,307.69,43.55674707004653,10115.3947,2.8172415044734653,14738.459519999999,1.0,0.9791296666666666,0.9648305519666668,1,0,0.0,12261.466748842002,60.30227571487027
2025-05-22,PLT_BIZ,PLT_BIZ_L04,InspeccionFinal,237.3019,1.02653,333.30573965862754,307.63999999999993,25.665739658627615,11590.107899999999,3.100063369571488,16352.595370000001,1.0,0.98617,1.01214932,0,0,0.0,13663.451324935,57.57834777106716
2025-06-21,PLT_BIZ,PLT_BIZ_L04,InspeccionFinal,215.8911,0.9474166666666665,350.2679529848845,307.64,42.62795298488453,9377.368300000002,2.252986202120325,15577.337150000003,0.9745416666666668,0.9844363333333334,0.9105119896342604,0,1,0.611,14645.0629332,67.8354176397267
2024-04-27,PLT_CAN,PLT_CAN_L04,InspeccionFinal,190.6805,1.0148366666666668,375.0448453152349,294.97,80.07484531523488,9893.9332,3.1646461044612657,14968.313450000001,1.0,0.9784716666666666,0.9930436060933333,0,0,0.0,12026.187286563,63.069832974861086
2024-08-07,PLT_CAN,PLT_CAN_L04,InspeccionFinal,191.23250000000002,0.9971966666666666,365.2738154631223,294.97,70.30381546312225,8322.4196,2.654733732067821,13734.579960000001,1.0,0.9798973333333332,0.9770420945866666,1,0,0.0,10295.319268211,53.836660966158995
2025-03-10,PLT_CAN,PLT_CAN_L04,InspeccionFinal,195.62630000000001,1.0020466666666668,379.1294543206794,294.96999999999997,84.1594543206794,12542.734400000001,3.880840664934507,15494.69021,1.0,0.9838703333333334,0.9859736305499999,0,0,0.0,14520.363013729,74.22500458133185
2024-02-10,PLT_CAN,PLT_CAN_L04,InspeccionFinal,189.0546,0.9811733333333335,375.004778648296,294.97,80.03477864829597,10175.1369,2.996030366822964,16266.351799999999,1.0,0.9827706666666666,0.96436976271,0,0,0.0,12240.809450612,64.74748274102825
2025-02-11,PLT_ALA,PLT_ALA_L01,Laminacion,201.161,1.0410233333333334,415.8409808348599,558.48,-142.6390191651401,12817.3866,5.419010269022368,18653.0371,1.0,0.9718029999999999,1.0116081980033333,1,0,0.0,15581.076106449998,77.45574990405694
2025-10-25,PLT_CAN,PLT_CAN_L01,Laminacion,198.82760000000002,0.9403,369.11907588173335,615.74,-246.62092411826666,8056.2656000000015,2.848693927018742,15166.67969,1.0,0.9702869999999999,0.9122183073333333,0,0,0.0,10574.653239580002,53.18503688411469
2025-03-05,PLT_ALA,PLT_ALA_L04,InspeccionFinal,204.447,1.0269799999999998,362.61243505587413,307.69,54.92243505587413,11639.990000000002,3.5865759972510864,15397.39288,1.0,0.9763196666666666,1.0026572560199998,0,0,0.0,13958.478844506,68.27431483223525
2024-04-06,PLT_BIZ,PLT_BIZ_L04,InspeccionFinal,231.1318,1.0102133333333334,329.8506035517416,307.64000000000004,22.210603551741542,10632.095099999999,2.564909569456116,15739.088159999998,1.0,0.9872459999999998,0.9971433682333335,0,0,0.0,12579.216232773,54.42442897417404
2024-02-03,PLT_CAN,PLT_CAN_L04,InspeccionFinal,187.26890000000003,0.9590733333333334,362.4521480911203,294.96999999999997,67.48214809112034,9756.235099999998,3.3807917143215485,15618.27399,1.0,0.980191,0.9400587344533333,0,0,0.0,11859.335319455,63.327842046677254
2024-03-01,PLT_CAN,PLT_CAN_L04,InspeccionFinal,184.46529999999996,1.03038,393.75948336819096,294.97,98.78948336819093,12231.047599999998,3.933758548709847,15239.98729,1.0,0.9821713333333334,1.01204088116,2,0,0.0,14218.04387064,77.0770647413904
2025-01-12,PLT_ALA,PLT_ALA_L04,InspeccionFinal,207.0209,0.9200066666666666,338.2559455762372,307.69,30.565945576237198,8790.0019,2.872669649950611,15706.58724,1.0,0.9810263333333333,0.9025619783433334,0,0,0.0,10949.094986872,52.88883869634418
2025-06-16,PLT_CAN,PLT_CAN_L01,Laminacion,179.1645,0.9150833333333331,442.6616770497341,615.7399999999999,-173.07832295026577,10901.456100000001,4.028236513184474,16232.79282,0.9087083333333333,0.966215,0.8184811734591341,1,1,2.191,24222.877653726,135.1990916377184
2025-10-25,PLT_CAN,PLT_CAN_L02,TratamientoTermico,135.958,0.9622566666666666,490.87355798909647,719.81,-228.93644201090348,7350.0511,2.822044871670274,13808.83463,1.0,0.9623963333333334,0.9262653197433331,2,0,0.0,9592.950011991,70.55818717538506
2024-09-30,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,115.7401,0.9925033333333334,560.8519468892584,700.2999999999998,-139.4480531107414,8016.5465,3.8179046343853944,13539.78904,1.0,0.9594983333333335,0.9521048325366667,2,0,0.0,10150.044508292998,87.69687004152405
2024-10-25,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,118.3321,0.9581033333333334,532.438846296168,700.2999999999998,-167.86115370383186,8073.6904,4.078490980764884,13135.932420000001,1.0,0.9673276666666667,0.92689365754,0,0,0.0,10000.405228872998,84.51134754536595
2025-01-18,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,118.67970000000001,0.9794333333333335,554.320772614546,700.3000000000001,-145.97922738545412,8453.1645,4.223766696247893,14854.877710000002,1.0,0.9630996666666668,0.9433022532333335,1,0,0.0,10636.621729423,89.62460917429854
2025-01-24,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,114.0933,0.9840533333333336,580.6318090884375,700.2999999999998,-119.6681909115623,9909.1914,4.9143104062178695,15101.460520000002,0.9916666666666668,0.9643823333333331,0.9410846133986666,0,1,1.2,15583.184675119002,136.58282015787958
2025-02-07,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,115.20840000000001,1.0270533333333336,603.89467631032,700.2999999999998,-96.40532368967979,11114.834900000002,5.279890737030633,15614.64043,1.0,0.9637403333333333,0.9896920362966667,2,0,0.0,13307.004949017,115.50377358783734
2025-04-15,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,102.9802,0.9422766666666668,662.6252341978839,700.3000000000001,-37.67476580211621,10711.3983,5.547830086379008,13865.14711,0.8927083333333333,0.9604773333333334,0.8308526680929272,1,1,2.575,20316.312021256,197.28367221326042
2025-04-29,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,117.6437,1.0299866666666668,580.9488013575668,700.2999999999998,-119.35119864243302,10380.039399999998,4.995355943607012,14222.839769999999,1.0,0.9623153333333333,0.9911048644266666,1,0,0.0,12518.918811682,106.41384801465783
2025-05-25,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,120.60199999999999,1.0287999999999997,563.5718754446227,700.3000000000001,-136.72812455537735,9174.1455,4.297833038328199,14130.98768,1.0,0.9583606666666666,0.9859437873000001,1,0,0.0,11429.785389073999,94.7727681885375
2025-06-28,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,110.1993,0.9966766666666667,602.1234518629254,700.2999999999998,-98.1765481370744,8306.406500000001,4.114705061171045,13808.99228,1.0,0.9621536666666667,0.9590999057233335,2,0,0.0,10349.463166069,93.91587030107269
2025-07-06,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,90.7784,0.79467,687.6225033655155,700.2999999999998,-12.677496634484328,6926.7099,4.47032974863756,11896.80358,0.8280416666666669,0.9624783333333333,0.6662621920857882,2,1,4.127,20823.957662134,229.39331010608248
2025-08-03,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,120.32369999999999,0.9528866666666667,532.5626998333453,700.2999999999998,-167.73730016665456,6878.6606,3.149334849916166,12580.88553,1.0,0.9631993333333333,0.9179091661466666,0,0,0.0,8874.004659572001,73.75109525032893
2025-08-28,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,120.0064,0.9967933333333333,533.6587505027519,700.2999999999998,-166.64124949724794,7565.1115,3.4664914889502754,12531.053969999999,1.0,0.9645589999999999,0.9614905275333333,1,0,0.0,9523.994130076,79.3623850900952
2025-09-21,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,122.14080000000001,1.01372,518.9928325005095,700.3000000000001,-181.30716749949056,6602.485200000001,3.193100693500753,13217.56017,1.0,0.9629036666666667,0.9760266092466666,0,0,0.0,8674.018995474002,71.0165562651792
2025-10-14,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,120.7534,0.9641799999999998,536.0607389880342,700.3000000000001,-164.23926101196582,7780.0078,3.4752772870104303,13495.66692,1.0,0.9613010000000001,0.9269611407366666,2,0,0.0,9901.307506009001,81.99609705407055
2025-10-17,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,120.3258,0.9874166666666667,538.5532905686158,700.3000000000001,-161.74670943138426,7992.8596,3.9430868634232095,13502.864320000002,1.0,0.9627323333333333,0.9505589889466667,0,0,0.0,10077.804473474,83.75431099127535
2025-10-26,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,118.43159999999999,0.9575066666666667,531.5861715734804,700.2999999999998,-168.7138284265194,6989.135200000001,3.656993303441871,13106.3108,1.0,0.9623623333333335,0.9213875493566667,0,0,0.0,9042.411222051,76.35133884918383
2025-11-08,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,117.57640000000002,0.9516200000000001,543.7427744967664,700.3000000000001,-156.55722550323367,7267.0740000000005,3.6439730579522087,13326.96894,1.0,0.9619766666666667,0.9154366096233334,1,0,0.0,9338.586521979001,79.4256885053378
2025-12-05,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,109.9967,0.9058833333333333,593.9592360344888,700.2999999999998,-106.34076396551109,8829.2209,4.624670685702412,14716.82019,0.9165833333333332,0.9644793333333334,0.8115105495068583,0,1,2.002,16800.439583961997,152.73585102063967
2025-12-07,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,114.46470000000002,0.9934400000000001,574.5493192898942,700.2999999999998,-125.7506807101056,7801.479600000001,3.264528362643292,14901.194630000002,1.0,0.9631323333333334,0.95710165238,1,0,0.0,9951.036508793,86.93541772086066
2025-12-10,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,117.77089999999998,0.9913299999999999,570.1363515991185,700.3000000000001,-130.16364840088158,8783.867199999999,4.022416838669905,15260.644919999999,1.0,0.9627926666666666,0.9544547977233333,0,0,0.0,10998.697639216001,93.39062229477743
2025-12-17,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,114.4571,1.00124,600.9845000857861,700.3000000000001,-99.315499914214,8990.139899999998,4.878079290638755,15570.45884,1.0,0.9583893333333333,0.9601681450166667,3,0,0.0,11286.325753121002,98.60747610345712
2025-12-27,PLT_BIZ,PLT_BIZ_L02,TratamientoTermico,116.75250000000001,0.9637466666666666,555.520890745356,700.3000000000001,-144.77910925464403,8109.060699999999,4.098312391482257,14745.489840000002,1.0,0.9617156666666666,0.9268596576033333,0,0,0.0,10301.422601083,88.23299373532043
2024-01-28,PLT_BIZ,PLT_BIZ_L03,Acabado,166.29850000000002,1.0231166666666667,413.4843967749964,507.04000000000013,-93.55560322500372,9122.2353,2.905245749962459,15620.48838,1.0,0.9780496666666666,1.00075521479,0,0,0.0,11213.415309975,67.42944350054269
2024-03-20,PLT_BIZ,PLT_BIZ_L03,Acabado,168.92000000000004,1.0458533333333333,416.1504353019848,507.04000000000013,-90.8895646980153,12075.7606,3.469610777825379,14631.58681,1.0,0.9794853333333334,1.02440051257,1,0,0.0,14045.685125086999,83.14992378100281
2024-04-03,PLT_BIZ,PLT_BIZ_L03,Acabado,167.6384,1.0259466666666668,434.5560573007312,507.04000000000013,-72.48394269926894,11356.242000000002,3.5417660235558692,15146.82414,1.0,0.9796596666666667,1.00528965352,0,0,0.0,13350.785579574,79.64037821629174
2024-04-23,PLT_BIZ,PLT_BIZ_L03,Acabado,163.4475,1.0269800000000002,444.1876717341491,507.04,-62.85232826585093,11618.6547,3.4597611211145787,15134.484840000001,1.0,0.9758246666666667,1.0021348820066667,1,0,0.0,13732.896136760999,84.02022751501859
2024-05-03,PLT_BIZ,PLT_BIZ_L03,Acabado,166.1406,1.02017,428.8720514655056,507.04,-78.16794853449443,10747.9837,3.1073103118798575,14753.46016,1.0,0.9730703333333331,0.9927937005066667,1,0,0.0,12915.953418899,77.74110252941786
2024-06-09,PLT_BIZ,PLT_BIZ_L03,Acabado,164.4052,0.9802233333333333,420.3574840683075,507.04,-86.68251593169254,9062.2999,2.955477950889225,14308.47712,1.0,0.9715116666666667,0.9522728142266668,1,0,0.0,11246.416129399999,68.40669351942638
2024-07-16,PLT_BIZ,PLT_BIZ_L03,Acabado,155.8699,0.91845,442.1981712855166,507.04,-64.84182871448343,8686.9804,3.2382711242497018,13508.490530000003,0.9527499999999999,0.9732343333333335,0.854974056518325,1,1,1.134,15276.793188618,98.00989920836544
2024-10-13,PLT_BIZ,PLT_BIZ_L03,Acabado,165.17399999999998,0.9613766666666668,403.32683231367764,507.04,-103.71316768632238,6770.911499999999,2.382076162986531,13852.725749999998,1.0,0.9765956666666665,0.9388912618066666,0,0,0.0,8754.686474834998,53.002812033582764
2024-10-17,PLT_BIZ,PLT_BIZ_L03,Acabado,160.8429,1.0018366666666667,429.22101256767,507.04,-77.81898743233,8516.7794,2.4633164562233745,14296.078540000002,1.0,0.9708336666666666,0.9725898161000001,1,0,0.0,10716.742527798,66.62863283239733
2024-10-28,PLT_BIZ,PLT_BIZ_L03,Acabado,162.2921,0.9838333333333332,414.38806183217986,507.04,-92.65193816782016,8077.466100000001,2.4009961646923315,13995.53314,1.0,0.973594,0.9578283452499999,0,0,0.0,10166.627727967,62.644008722340764
2024-11-11,PLT_BIZ,PLT_BIZ_L03,Acabado,162.70069999999998,0.9793933333333332,412.9174158314211,507.04,-94.1225841685789,7986.9933,2.0116303354223097,13998.663610000001,1.0,0.9780519999999999,0.9580651357133334,0,0,0.0,9922.569988165,60.98664595889877
2024-12-24,PLT_BIZ,PLT_BIZ_L03,Acabado,166.1572,0.99409,423.63735257554396,507.04000000000013,-83.40264742445618,9588.773500000001,2.7797636378576,15913.57568,1.0,0.9795030000000001,0.9737090199299999,1,0,0.0,11656.190784647999,70.1515840700734
2025-01-14,PLT_BIZ,PLT_BIZ_L03,Acabado,162.49779999999998,1.00104,452.60990499155855,507.04000000000013,-54.43009500844158,10140.642300000001,3.617083104670242,16603.739019999997,1.0,0.978183,0.9793477026933335,0,0,0.0,12289.096193083,75.6262312048717
2025-01-16,PLT_BIZ,PLT_BIZ_L03,Acabado,170.3417,1.0181433333333334,424.8863989917813,507.04,-82.15360100821874,10614.811500000002,2.7210897763863033,16337.87585,1.0,0.9746950000000001,0.99238775387,0,0,0.0,12908.183575240999,75.77817748232522
2025-01-17,PLT_BIZ,PLT_BIZ_L03,Acabado,165.39339999999999,1.0326600000000001,430.8513661752864,507.04000000000013,-76.18863382471375,9871.6762,3.458267400855353,16040.943879999999,1.0,0.9748310000000001,1.0067228882400001,2,0,0.0,12098.245653755,73.14829765731281
2025-02-07,PLT_BIZ,PLT_BIZ_L03,Acabado,165.6169,1.00109,436.6228998427175,507.04,-70.4171001572825,11554.8979,3.6911669747201827,16352.734780000003,1.0,0.976966,0.9781313043166667,0,0,0.0,13740.042194729001,82.96280267731737
2025-02-15,PLT_BIZ,PLT_BIZ_L03,Acabado,161.13460000000003,0.9545933333333333,438.4021043653068,507.04,-68.63789563469322,10394.1596,2.809945024709684,16009.132779999998,1.0,0.968209,0.9243634281666667,2,0,0.0,12824.166026796,79.58666870303459
2025-02-26,PLT_BIZ,PLT_BIZ_L03,Acabado,167.15210000000002,1.044636666666667,433.06720337817666,507.04,-73.97279662182336,12056.3407,3.7416135791266183,16390.53588,1.0,0.9734910000000001,1.0169801452500002,0,0,0.0,14373.541539217,85.99079245320279
2025-03-02,PLT_BIZ,PLT_BIZ_L03,Acabado,162.29139999999998,0.9822733333333334,421.5571613608545,507.04,-85.48283863914554,10548.819699999998,3.383021994232108,14252.775000000001,1.0,0.9786116666666667,0.9611709051366666,0,1,1.301,17719.829730967,109.18526632321246
2025-03-20,PLT_BIZ,PLT_BIZ_L03,Acabado,159.18440000000004,1.0138933333333335,424.51413698115294,507.04,-82.52586301884708,11933.202,3.162064968611475,14091.02691,0.9589583333333334,0.9757086666666667,0.9518989076023834,0,0,0.0,13924.917138849001,87.47664431218762
2025-03-26,PLT_BIZ,PLT_BIZ_L03,Acabado,164.47690000000003,1.0096633333333334,435.0015973312984,507.04,-72.03840266870162,12840.0126,3.761620317571093,14930.12943,1.0,0.9737296666666667,0.9832345650100001,0,0,0.0,15015.729082448997,91.29384784397685
2025-04-30,PLT_BIZ,PLT_BIZ_L03,Acabado,163.12720000000002,1.0091933333333332,446.56190265085206,507.04,-60.47809734914796,10770.650000000001,3.4542205546501523,15068.489260000002,1.0,0.9742166666666666,0.98314226202,0,0,0.0,12924.421451292,79.22910128594127
2025-05-24,PLT_BIZ,PLT_BIZ_L03,Acabado,160.4359,0.9611133333333335,427.8191452488912,507.04,-79.22085475110885,9443.127700000001,2.5686931948581893,14277.381580000001,0.9854166666666667,0.9763626666666667,0.9258619252593748,2,1,0.35,12844.647295166,80.06092959970928
2025-05-29,PLT_BIZ,PLT_BIZ_L03,Acabado,165.79569999999998,0.9985800000000001,452.9483702202438,507.04,-54.091629779756204,10955.294600000001,3.1515899987186224,15590.98889,1.0,0.9714666666666666,0.9700555763166667,1,0,0.0,13259.679560368,79.97601602676066
