iniciativa_id,planta_id,linea_id,categoria_iniciativa,tipo_iniciativa,quick_win_flag,initiative_class,mandatory_flag,compliance_flag,reliability_flag,financial_maturity_stage,financial_use_level,committee_claim_allowed_flag,committee_claim_caveat,capex_estimado,gross_technical_value,avoided_loss,net_captured_value,downside_adjusted_annual,annual_saving_proxy,discounted_value,downside_adjusted_value,cost_of_delay_12m,value_at_risk_95,screening_var_95_npv,robust_risk_metric_candidate_npv,npv_base,npv_risk_adjusted,irr_proxy_pct,screening_irr_pct,formal_irr_candidate_pct,formal_irr_candidate_flag,payback_months,implementation_burden,strategic_relevance_score,capital_efficiency,energy_saving_score,operational_impact_score,emissions_reduction_score,implementation_feasibility_score,payback_score,strategic_priority_score,financial_resilience_score,uncertainty_index,portfolio_objective_score,score_scaling_method,score_scale_version,component_score_comparability_tag,improvement_priority_comparability_tag,portfolio_objective_comparability_tag,objective_value_eur,improvement_priority_index,initiative_tier,selected_portfolio_flag,selection_variable_x,selection_model,optimizer_status,optimality_degree,portfolio_wave,portfolio_constraint_reason,portfolio_npv_contribution,portfolio_downside_value_contribution,recommended_sequence,main_business_case,decision_rule
INI_0000029,PLT_ALA,PLT_ALA_L04,EficienciaEnergetica,QuickWinOperativo,1,discretionary,0,0,0,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,34303.97,566138.3914512191,120011.81139400693,392954.76192214136,280996.0991733018,392954.76192214136,1689574.5650906714,1198415.901976108,367447.3305477281,137978.13092127268,599684.7515991097,749605.9394988872,2394021.964529262,1689574.5650906714,250.0,250.0,0.0,0.0,4.0,41.96539157004016,28.43950000000001,41.437913751650264,35.34993062771529,0.0,100.0,85.77830906803882,100.0,0.0,68.64279623072666,70.03152484008902,52.52157220742318,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1387654.8449096272,52.1451205085465,Tier 3,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_26,Optimización incremental orientada a valor,analizar técnicamente
INI_0000034,PLT_CAN,PLT_CAN_L01,Confiabilidad,MantenimientoPredictivo,0,reliability-protection,0,0,1,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,180678.76,713476.9231910064,421039.1996751779,474182.15677007136,340991.182274078,474182.15677007136,1822877.464849011,1260107.2251106345,436432.6484740898,150663.74631598822,626900.6938911083,783625.8673638854,2772111.6830553883,1822877.464849011,245.40638155087026,245.40638155087026,208.89177664070186,0.0,9.0,62.6472058008989,41.13325,7.561169594264614,40.691841927075764,0.0,100.0,43.197839527403225,90.0,21.28298481781376,71.31761510167514,67.30993061088918,50.677486950388605,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1479289.662054096,48.28472174785385,Tier 4,1,1,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,OLA_2,seleccionada_modelo_optimizacion,1822877.464849011,1260107.2251106345,OLA_27,Confiabilidad y disponibilidad estructural,ejecutar en siguiente ola
INI_0000026,PLT_ALA,PLT_ALA_L03,Confiabilidad,MantenimientoPredictivo,0,reliability-protection,0,0,1,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,106763.12,660195.898399059,382916.6419373695,425085.8484092947,302144.60054261883,425085.8484092947,1689347.057314501,1169884.8655445504,391244.88343006535,139411.88717330812,580081.8246694896,725102.280836862,2575127.807807439,1689347.057314501,250.0,250.0,129.72181971542682,0.0,8.0,56.386339305768445,46.050999999999995,11.930123159690554,35.136185430321035,0.0,100.0,55.90317028926316,93.33333333333333,29.869161943319835,67.53121091973645,71.99181753305103,49.150799347186094,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1369180.7626045966,50.11322726484974,Tier 4,1,1,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,OLA_3,seleccionada_modelo_optimizacion,1689347.057314501,1169884.8655445504,OLA_28,Confiabilidad y disponibilidad estructural,ejecutar en siguiente ola
INI_0000010,PLT_BIZ,PLT_BIZ_L03,Confiabilidad,MantenimientoPredictivo,0,reliability-protection,0,0,1,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,101707.1,617391.7662350035,326641.25528835965,404307.8630853533,286575.360461061,404307.8630853533,1606610.1031562805,1109156.3606816723,372121.027680933,134945.09709430183,561492.235646348,701865.2945579351,2393311.598072284,1606610.1031562805,250.0,250.0,129.94451170359523,0.0,8.0,61.27006785882776,55.218250000000005,12.033666299946054,33.226064262875056,0.0,100.0,51.26450575326622,93.33333333333333,44.68300506072876,64.75058897121592,73.8507764353652,48.475985988224494,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1297229.8439546279,50.39664964734867,Tier 4,1,1,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,OLA_3,seleccionada_modelo_optimizacion,1606610.1031562805,1109156.3606816723,OLA_29,Confiabilidad y disponibilidad estructural,ejecutar en siguiente ola
INI_0000043,PLT_CAN,PLT_CAN_L03,OptimizacionProceso,ControlAvanzado,0,discretionary,0,0,0,pre_feasibility,pre-feasibility,0,No committee-grade: usar solo para screening/pre-feasibility.,376714.76,903923.077703352,240592.5949961091,525503.9875106979,375570.5335474358,525503.9875106979,1822757.5949611564,1195218.1377666036,481765.7271725638,180979.72798651148,744427.6149601392,930534.5187001738,3281412.405194075,1822757.5949611564,162.6414781005039,162.6414781005039,121.19355456273979,1.0,14.0,62.597038704232986,45.19325,3.7895431333620806,51.18957809442785,0.0,100.0,51.44071470656958,73.33333333333333,26.521770242914986,65.88047335585547,55.557238503986085,47.821675647553604,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1410359.4731704674,48.81327434792152,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_30,Optimización incremental orientada a valor,mantener en pipeline
INI_0000047,PLT_CAN,PLT_CAN_L04,OptimizacionProceso,ControlAvanzado,0,discretionary,0,0,0,pre_feasibility,pre-feasibility,0,No committee-grade: usar solo para screening/pre-feasibility.,328251.49,873006.8066290391,217089.39512773862,509807.0319691502,365537.8996042681,509807.0319691502,1805521.991896019,1201690.2877563238,467375.24607138056,174789.7362068492,718966.6695494644,898708.3369368305,3223545.4243448963,1805521.991896019,181.5082879827374,181.5082879827374,133.76984451967644,1.0,13.0,62.26700681058056,41.2555,4.35956364801405,49.34359595214255,0.0,100.0,48.16477848170255,76.66666666666667,19.200127530364377,66.66937565778157,58.10333304505357,47.49883852538928,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1414610.0603349204,47.88493847938468,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_31,Optimización incremental orientada a valor,mantener en pipeline
INI_0000031,PLT_ALA,PLT_ALA_L04,OptimizacionProceso,ControlAvanzado,0,discretionary,0,0,0,pre_feasibility,pre-feasibility,0,No committee-grade: usar solo para screening/pre-feasibility.,307450.01,861794.7443016584,215125.50093331185,497925.3127087057,355454.89760657476,497925.3127087057,1776593.09179643,1180289.834610207,456482.45504483907,172544.9018552321,709732.6776980646,887165.8471225807,3176504.4296885207,1776593.09179643,188.0619324399612,188.0619324399612,139.0702909634274,1.0,13.0,62.110107181595176,44.272499999999994,4.577023235969604,47.920420224902394,0.0,100.0,52.12460804933535,76.66666666666667,23.093087044534414,65.73765706771958,59.02673223019354,47.16842799359989,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1388433.978648592,48.50620751692445,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_32,Optimización incremental orientada a valor,mantener en pipeline
INI_0000022,PLT_ALA,PLT_ALA_L02,Confiabilidad,MantenimientoPredictivo,0,reliability-protection,0,0,1,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,120308.12,630826.6682908253,352346.55922134634,384629.7030179323,272911.0852123779,384629.7030179323,1504863.187567943,1032819.841060533,354009.4404086049,127203.04529783427,529283.7350243443,661604.6687804305,2437364.859232687,1504863.187567943,250.0,250.0,173.79965253696128,0.0,8.0,61.67259639215502,55.30925,9.415921973805414,30.50656047449908,0.0,100.0,37.07872289215764,93.33333333333333,44.80042611336033,61.41397010186704,77.07162649756557,45.301540391787526,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1210116.4316862572,47.738070511178556,Tier 4,1,1,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,OLA_3,seleccionada_modelo_optimizacion,1504863.187567943,1032819.841060533,OLA_33,Confiabilidad y disponibilidad estructural,ejecutar en siguiente ola
INI_0000042,PLT_CAN,PLT_CAN_L03,Confiabilidad,MantenimientoPredictivo,0,reliability-protection,0,0,1,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,92001.19,566782.8192557523,312774.4428096605,366079.186398057,261108.06855638104,366079.186398057,1454788.8404210303,1011255.6252245124,336935.72520573554,119686.17690350377,498004.0940472401,622505.1175590501,2223787.1103834896,1454788.8404210303,250.0,250.0,129.8711429840023,0.0,8.0,51.0297009224755,42.830749999999995,12.02166200332785,28.269471896162127,0.0,100.0,67.82094968507965,93.33333333333333,23.47333906882591,60.869569058480984,80.19959059527599,42.936715144768414,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1183114.6127212502,49.59509358359083,Tier 4,1,1,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,OLA_3,seleccionada_modelo_optimizacion,1454788.8404210303,1011255.6252245124,OLA_34,Confiabilidad y disponibilidad estructural,ejecutar en siguiente ola
INI_0000002,PLT_BIZ,PLT_BIZ_L01,Confiabilidad,MantenimientoPredictivo,0,reliability-protection,0,0,1,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,93007.18,559831.4729025804,295295.001071776,360506.7250974224,257296.95266893072,360506.7250974224,1430237.595992508,994146.572612596,331806.88598386105,118218.57521399582,491897.1872528807,614871.4840661008,2196850.795780627,1430237.595992508,250.0,250.0,127.03791392166747,0.0,8.0,61.055764210621646,35.645,11.749287434663076,27.793952627952688,0.0,100.0,44.46977060668542,93.33333333333333,12.039615384615384,60.1017900990551,80.81028127471193,41.13339123429302,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1162927.8199190728,45.04731583537626,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_35,Confiabilidad y disponibilidad estructural,mantener en pipeline
INI_0000040,PLT_CAN,PLT_CAN_L02,TransformacionIndustrial,CAPEXTransformacional,0,discretionary,0,0,0,business_case_candidate,business case candidate (no final),1,Candidato para comité con caveat: requiere business case corporativo auditado.,1823819.02,2617484.981704644,576854.3379496661,1048731.1940772298,751907.303122432,1048731.1940772298,1918681.7574681877,859436.405615272,902633.75665403,360762.9452745174,1212577.5729197091,1515721.9661496363,6838469.527096504,1918681.7574681877,67.42132162569087,67.42132162569087,35.24431389253589,1.0,38.0,93.08807560875107,92.93175,0.62810813236026,100.0,7.7081135028601935,100.0,0.0,0.0,98.57185323886641,40.25817337000001,8.742242708029096,40.8885350758081,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1140208.0724203433,45.79499765388322,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_36,Candidato business case (requiere cierre financiero corporativo),mantener en pipeline
INI_0000006,PLT_BIZ,PLT_BIZ_L02,Confiabilidad,MantenimientoPredictivo,0,reliability-protection,0,0,1,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,111259.07,547334.2923353458,291031.7628607492,353061.0307383267,252111.0162142752,353061.0307383267,1380525.5022111093,953982.6070166462,324953.94126109174,115579.246796722,480915.08439650957,601143.8554956369,2128529.0498380926,1380525.5022111093,250.0,250.0,172.8138448953291,0.0,8.0,61.485195905557376,41.936499999999995,9.43591893424222,26.86804408588232,0.0,100.0,44.16409149768443,93.33333333333333,22.319451417004053,58.239190495469465,81.90849156034905,40.298731333015624,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1117384.0769566083,45.72695531172057,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_37,Confiabilidad y disponibilidad estructural,mantener en pipeline
INI_0000012,PLT_BIZ,PLT_BIZ_L03,TransformacionIndustrial,CAPEXTransformacional,0,discretionary,0,0,0,business_case_candidate,business case candidate (no final),1,Candidato para comité con caveat: requiere business case corporativo auditado.,1602956.16,2372617.4147340995,477571.3859600811,947201.573263328,679343.0099857094,947201.573263328,1777226.1444619426,821346.4233480339,815248.1009545744,327013.2031024423,1099131.262068109,1373914.077585136,6253846.845645269,1777226.1444619426,69.58609045430299,69.58609045430299,36.45957728131286,1.0,38.0,92.7787139842328,83.618,0.6808533544949013,100.0,0.0,100.0,0.48834028434745846,0.0,84.31333603238863,40.341057322813676,20.086873793189113,38.382101238629396,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1078773.7787703844,43.73901940292023,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_38,Candidato business case (requiere cierre financiero corporativo),mantener en pipeline
INI_0000048,PLT_CAN,PLT_CAN_L04,TransformacionIndustrial,CAPEXTransformacional,0,discretionary,0,0,0,business_case_candidate,business case candidate (no final),1,Candidato para comité con caveat: requiere business case corporativo auditado.,1359683.15,2052275.0516108621,414858.6494301011,874357.6934379586,628484.8268208301,874357.6934379586,1760548.5795006263,883126.986942207,752552.0113680707,300058.6055213513,1008511.5815414755,1260639.476926844,5452285.350310923,1760548.5795006263,75.623328300344,75.623328300344,39.79293956280056,1.0,36.0,87.38423762417803,64.49024999999999,0.8299311472782571,96.61548102741118,0.0,100.0,20.95321244825918,0.0,49.180883603238854,45.13579996866257,29.148841845852445,37.40355718144588,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1133670.7110714696,43.43714481617981,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dependencia_no_satisfecha,0.0,0.0,OLA_39,Candidato business case (requiere cierre financiero corporativo),mantener en pipeline
INI_0000030,PLT_ALA,PLT_ALA_L04,Confiabilidad,MantenimientoPredictivo,0,reliability-protection,0,0,1,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,137063.15,527289.0211829231,279667.33947970916,336025.939790413,238740.17515834403,336025.939790413,1282743.255124339,871682.8713986562,309275.0091181431,111346.69532870536,463303.91849622235,579129.8981202779,2001809.0156713398,1282743.255124339,240.79889581267042,240.79889581267042,199.20373306502597,0.0,10.0,61.985077452668904,36.8455,7.0367615479834935,24.85778914786699,0.0,100.0,43.77661251972128,86.66666666666667,13.50972267206478,54.33476447575835,83.66960815037777,36.01352335381063,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1023244.1118720997,43.30490878613936,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_40,Confiabilidad y disponibilidad estructural,mantener en pipeline
INI_0000046,PLT_CAN,PLT_CAN_L04,Confiabilidad,MantenimientoPredictivo,0,reliability-protection,0,0,1,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,126327.15,533066.942170871,281894.1406237702,338008.8936864067,239708.54161959284,338008.8936864067,1301857.8066265068,886510.498685068,311100.1006115172,112566.69519961852,468380.16461203597,585475.205765045,2030121.9248352023,1301857.8066265068,247.00231181732406,247.00231181732406,215.73186658353507,0.0,9.0,51.78959517206734,29.36875,7.76691122949981,25.142314448554888,0.0,100.0,67.26595235886083,90.0,0.8772014170040549,55.004050997594945,83.1619835387964,35.41263948399829,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1039769.2848393685,45.82354047373918,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_41,Confiabilidad y disponibilidad estructural,mantener en pipeline
INI_0000004,PLT_BIZ,PLT_BIZ_L01,TransformacionIndustrial,CAPEXTransformacional,0,discretionary,0,0,0,business_case_candidate,business case candidate (no final),1,Candidato para comité con caveat: requiere business case corporativo auditado.,1442465.83,2160543.712682706,436144.7793916692,868332.736586181,624226.7741555902,868332.736586181,1656265.2463024252,785149.0257298625,747366.3837568089,297784.774318074,1000895.1723722627,1251118.9654653282,5730070.8987286035,1656265.2463024252,70.7612252243022,70.7612252243022,37.125655062156326,1.0,37.0,87.52588270996,50.05799999999999,0.7124836542809488,95.79094965500431,0.0,100.0,13.374869495850007,0.0,30.558356275303645,40.24799271263085,29.91048276277374,31.95057513025439,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1024851.1896313083,39.90593552497973,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dependencia_no_satisfecha,0.0,0.0,OLA_42,Candidato business case (requiere cierre financiero corporativo),descartar
INI_0000032,PLT_ALA,PLT_ALA_L04,TransformacionIndustrial,CAPEXTransformacional,0,discretionary,0,0,0,business_case_candidate,business case candidate (no final),1,Candidato para comité con caveat: requiere business case corporativo auditado.,1434674.61,2027144.8609165307,412614.7296417762,857996.2417860946,614993.2249545747,857996.2417860946,1627169.664380167,759989.4140403398,738469.8531827875,296384.55515592353,996163.9677808604,1245204.9597260754,5269414.535207702,1627169.664380167,70.37654306236276,70.37654306236276,36.90728662074829,1.0,37.0,87.51290278045903,48.937999999999995,0.6990744829877378,94.58556662129956,0.0,100.0,20.37882793869761,0.0,29.11317408906882,39.04267513497104,30.38360322191396,30.894516694930477,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,994822.7412660636,40.4087503513964,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dependencia_no_satisfecha,0.0,0.0,OLA_43,Candidato business case (requiere cierre financiero corporativo),mantener en pipeline
INI_0000044,PLT_CAN,PLT_CAN_L03,TransformacionIndustrial,CAPEXTransformacional,0,discretionary,0,0,0,business_case_candidate,business case candidate (no final),1,Candidato para comité con caveat: requiere business case corporativo auditado.,1504127.07,2116086.3580367933,460099.1219017313,846505.8581306592,606637.7348962479,846505.8581306592,1516712.636186968,660719.5630673079,728580.1805737577,291657.0368289381,980304.1697490643,1225380.2121863302,5494331.811960437,1516712.636186968,66.02786847397147,66.02786847397147,34.43682548156051,1.0,39.0,87.62620152518528,65.99100000000001,0.5938622064781744,92.77706500066908,0.0,100.0,12.904866933950572,0.0,56.3429271255061,34.2365755091065,31.96958302509357,30.003846600655265,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,883919.2553957724,41.338219615853774,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_44,Candidato business case (requiere cierre financiero corporativo),mantener en pipeline
INI_0000024,PLT_ALA,PLT_ALA_L02,TransformacionIndustrial,CAPEXTransformacional,0,discretionary,0,0,0,pre_feasibility,pre-feasibility,0,No committee-grade: usar solo para screening/pre-feasibility.,2157364.77,2331623.1416671807,516048.41856720357,943134.1684360696,678657.79272089,943134.1684360696,1208302.5988766744,264492.54790651356,811747.3212316156,321363.6842806556,1080152.9388099704,1350191.173512463,5566955.585964582,1208302.5988766744,51.16353493862786,51.16353493862786,25.18672625702717,1.0,48.0,88.49059736967911,74.32650000000001,0.23919028150746663,100.0,0.07897222193261765,100.0,8.008329082078149,0.0,69.33916801619435,12.125080367234885,21.984706119002965,16.452531227669695,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,466824.06334217015,40.600888276921914,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_45,Transformación CAPEX con valor downside-adjusted positivo,mantener en pipeline
INI_0000036,PLT_CAN,PLT_CAN_L01,TransformacionIndustrial,CAPEXTransformacional,0,discretionary,0,0,0,pre_feasibility,pre-feasibility,0,No committee-grade: usar solo para screening/pre-feasibility.,2309286.26,2524206.7150281053,617351.0634823819,1016005.6043358344,728141.6802953206,1016005.6043358344,1316430.0204092986,289159.1948527067,874467.1280900864,347908.48749862064,1169388.9209983877,1461736.1512479847,6018545.777826812,1316430.0204092986,51.30335601958675,51.30335601958675,25.29231330164837,1.0,48.0,93.65368901387512,63.44650000000001,0.23846277724396017,100.0,0.0,100.0,0.0,0.0,53.05965384615386,11.78836513824751,13.061107900161218,15.48797476967857,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,507733.9971709043,37.2684683724498,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_46,Transformación CAPEX con valor downside-adjusted positivo,descartar
INI_0000028,PLT_ALA,PLT_ALA_L03,TransformacionIndustrial,CAPEXTransformacional,0,discretionary,0,0,0,pre_feasibility,pre-feasibility,0,No committee-grade: usar solo para screening/pre-feasibility.,855925.02,347541.85248199716,125262.37231642538,182610.96801515552,126150.87458943196,182610.96801515552,-62227.33229792597,-307624.67116817785,170083.69991137576,66447.0787859911,285581.639380262,356977.0492253275,520414.2566174363,-62227.33229792597,24.5407906469618,24.5407906469618,10.079991360899108,1.0,999.0,64.26391894527137,74.2635,-0.26634993596344914,7.170656731960946,2.4494225952022384,100.0,37.83499891169249,0.0,69.25787651821862,0.0,100.0,6.925787651821863,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,-299436.8071018044,30.097714912987406,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_47,Optimización incremental orientada a valor,descartar
INI_0000008,PLT_BIZ,PLT_BIZ_L02,TransformacionIndustrial,CAPEXTransformacional,0,discretionary,0,0,0,pre_feasibility,pre-feasibility,0,No committee-grade: usar solo para screening/pre-feasibility.,2206381.42,2097035.9019757572,426553.2145190587,839257.1272649952,602355.8882520499,839257.1272649952,788590.4746318108,-56814.97930745074,722341.2613834059,289030.9695833463,971471.1385593736,1214338.9231992168,4711418.593305303,788590.4746318108,44.75000672364082,44.75000672364082,20.694231711220606,1.0,54.0,93.54444038521358,64.75725,0.08156981661855252,92.14508382506128,0.0,100.0,0.0,0.0,54.75096862348179,0.0,32.85288614406264,5.489927738097007,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,93025.77578684606,35.8752867960042,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dependencia_no_satisfecha,0.0,0.0,OLA_48,Optimización incremental orientada a valor,descartar
