fecha,planta_id,linea_id,familia_proceso,production_volume,planned_vs_actual_utilization,sec,sec_vs_target,sec_vs_benchmark,cost_energy_per_unit,emissions_per_unit,oee_synthetic,availability_rate,performance_loss_proxy,quality_loss_proxy,stop_density,process_deviation_density,loss_value_proxy,thermal_loss_proxy,process_loss_proxy,line_criticality_weight,trend_sec_7d,trend_oee_7d
2025-11-06,PLT_ALA,PLT_ALA_L02,TratamientoTermico,155.61360000000002,1.1043181818181818,431.7428817078967,-354.7871182921032,-253.4161182921033,2.837975087476181,90.29263888246271,0.9324135078000002,1.0,0.028200000000000003,0.04029399999999994,0.0,0.012852347095626602,10987.780726789,0.0,7228.3962277295,0.8,-1.084192284302877,-0.005689851601945234
2025-11-07,PLT_ALA,PLT_ALA_L02,TratamientoTermico,153.8327,1.1468371212121213,427.79711968768146,-358.7328803123186,-257.36188031231853,2.513684779571689,89.19858437120327,0.96950470182,1.0,0.0,0.03940100000000013,0.0,0.006500568474713114,10516.828745822999,0.0,5834.39244726491,0.8,-2.1656235311957848,0.009023585926041149
2025-11-08,PLT_ALA,PLT_ALA_L02,TratamientoTermico,153.65599999999998,1.0952803030303029,412.92260891971085,-373.60739108028923,-272.23639108028914,2.768474041181529,86.08933559379395,0.9244592269966665,1.0,0.03615333333333337,0.040523333333333356,0.0,0.013016087884625398,9592.887006838002,0.0,6353.565574305658,0.8,-3.140828049307343,0.010434101364384553
2025-11-09,PLT_ALA,PLT_ALA_L02,TratamientoTermico,149.2354,1.0755454545454546,433.39077967302234,-353.13922032697775,-251.76822032697766,2.365218230603768,90.38192352484734,0.9038744574066667,1.0,0.0535199999999999,0.04538266666666668,0.0,0.013401645990160511,9373.814432525,0.0,6661.248350823047,0.8,-2.843601721051444,0.0061811366881284625
2025-11-10,PLT_ALA,PLT_ALA_L02,TratamientoTermico,159.5389,1.1352272727272728,412.9547665852345,-373.57523341476536,-272.2042334147655,2.9771387206313182,86.06027677262409,0.9655185629799999,1.0,0.0010000000000000009,0.03343600000000002,0.0,0.0,10714.44385888,0.0,4340.04620169723,0.8,-1.1185132196801872,-0.0003781339721428224
2025-11-11,PLT_ALA,PLT_ALA_L02,TratamientoTermico,152.4414,1.118083333333333,441.7555769913097,-344.7744230086902,-243.4034230086903,3.42534294190937,92.2108536788563,0.9475447481499999,1.0,0.016086666666666805,0.03702566666666651,0.0,0.0,11238.057262814,0.0,4905.126361262866,0.8,2.402049307360748,-6.518653083342172e-05
2025-11-12,PLT_ALA,PLT_ALA_L02,TratamientoTermico,153.86509999999998,1.0680113636363635,429.705510290247,-356.8244897097531,-255.453489709753,2.4825291123159343,89.15846946448546,0.90815814149,1.0,0.06015000000000004,0.03367066666666663,0.0,0.0,10200.637047239,0.0,4152.866353610193,0.8,0.7798913578510992,-0.0027009525102380796
2025-11-13,PLT_ALA,PLT_ALA_L02,TratamientoTermico,147.4227,1.1025795454545455,452.74547081301256,-333.7845291869873,-232.41352918698743,2.984607799402243,94.57845630286243,0.9307858839466667,1.0,0.029729999999999923,0.04071933333333322,0.0,0.006783215881950338,10459.312750252,0.0,5967.481450087343,0.8,4.170559051262597,-0.0037531547817857077
2025-11-14,PLT_ALA,PLT_ALA_L02,TratamientoTermico,147.28399999999996,1.130689393939394,458.2293890270448,-328.30061097295527,-226.92961097295517,3.390624268449281,95.08376001466557,0.9534857884900001,1.0,0.004993333333333294,0.04166733333333339,0.0,0.013579207517449284,10874.182263587001,0.0,7402.8962174133885,0.8,6.835016653821249,0.0029836470025000885
2025-11-15,PLT_ALA,PLT_ALA_L02,TratamientoTermico,148.6162,1.0808030303030303,439.8386527607056,-346.69134723929426,-245.3203472392944,2.846460347444303,91.64251373672587,0.91123221244,1.0,0.048893333333333344,0.04185200000000011,0.0,0.026914966201531193,9810.458545821999,0.0,8657.037960912561,0.8,4.317241356013338,-0.0006696838601190352
2025-11-16,PLT_ALA,PLT_ALA_L02,TratamientoTermico,146.2151,1.0615378787878786,441.7786747795005,-344.7513252204994,-243.38032522049951,2.787645802207257,92.22547233493667,0.9010340291666666,1.0,0.06584666666666672,0.03541900000000009,0.0,0.020517716706414044,9105.672364996999,0.0,6648.798064247145,0.8,3.970062673513854,-0.00788396520928568
2025-11-17,PLT_ALA,PLT_ALA_L02,TratamientoTermico,149.51399999999998,1.1505568181818182,448.0736855681242,-338.4563144318757,-237.08531443187582,3.5409259919552203,93.44732780876708,0.9687674270633332,1.0,0.0,0.04306700000000008,0.0,0.01337667375630376,11083.628216474,0.0,7647.552248162618,0.8,1.0783513091658552,0.0010666478780952673
2025-11-18,PLT_ALA,PLT_ALA_L02,TratamientoTermico,150.5161,1.0689848484848485,450.9317607998507,-335.5982392001492,-234.2272392001493,3.2944371181326964,93.94151077525926,0.9027370889899999,1.0,0.05929333333333331,0.04036733333333353,0.0,0.006643807539525672,11186.281392865,0.0,6324.402226834566,0.8,1.353016671124651,0.0002588631932142794
2025-11-19,PLT_ALA,PLT_ALA_L02,TratamientoTermico,148.5206,1.0582196969696969,447.515589002441,-339.01441099755885,-237.643410997559,3.1984365302890345,92.58281538049268,0.8908661930000003,1.0,0.06876666666666675,0.04370000000000018,0.0,0.01346614543706395,10911.194780127998,0.0,7603.65355383591,0.8,-0.7874953242387199,-0.005847187757738066
2025-11-20,PLT_ALA,PLT_ALA_L02,TratamientoTermico,148.2301,1.038314393939394,448.9162394432253,-337.61376055677454,-236.24276055677467,3.417505712597697,91.84120802724954,0.8353138510521333,0.9450000000000002,0.08628333333333327,0.03903666666666661,0.0,0.0,10861.387213402999,0.0,4931.839143145905,0.8,-0.122588937415634,-0.014055171120366661
2025-11-21,PLT_ALA,PLT_ALA_L02,TratamientoTermico,153.0195,1.1171666666666666,432.61124383250603,-353.9187561674938,-252.54775616749396,2.9368844189423995,90.33325883302456,0.9456062748033336,1.0,0.016893333333333316,0.03841499999999998,0.006535114805629348,0.006535114805629348,15771.946002231998,0.0,8621.860017405435,0.8,-0.28447121510113454,-0.0037935501143713307
2025-11-22,PLT_ALA,PLT_ALA_L02,TratamientoTermico,154.74490000000003,1.117556818181818,423.20445599267896,-363.3255440073209,-261.95454400732103,2.582495922467558,88.4986469344062,0.9440633989399999,1.0,0.016550000000000065,0.03992600000000002,0.0,0.01292449702704257,9763.930917689002,0.0,6402.4043459307695,0.8,-3.1665378995830773,0.000547948816504842
2025-11-23,PLT_ALA,PLT_ALA_L02,TratamientoTermico,151.7343,1.0394772727272727,443.1153045973437,-343.4146954026564,-242.04369540265628,2.3965056855500797,92.67844244841147,0.8772126744633333,1.0,0.08525999999999989,0.041120666666666694,0.0,0.0,9753.822404544,0.0,4606.787218963494,0.8,-3.0440749177364266,-0.004902555574880879
2025-11-24,PLT_ALA,PLT_ALA_L02,TratamientoTermico,153.2687,1.1290000000000002,432.47577853697567,-354.0542214630242,-252.68322146302432,3.0614342914076733,90.06928805424722,0.9585289028366667,1.0,0.006479999999999819,0.03533833333333336,0.0,0.0,10604.544789013,0.0,4472.047001535003,0.8,-3.2100106803344874,0.008886355441233307
2025-11-25,PLT_ALA,PLT_ALA_L02,TratamientoTermico,146.4938,1.115526515151515,458.1894506664453,-328.3405493335546,-226.9695493335547,3.268968719668313,95.56119310168758,0.9421505533433332,1.0,0.01833666666666678,0.04012133333333345,0.0,0.006826227458090377,11172.402622086,0.0,6323.078003441099,0.8,0.34445442658396974,0.011853199437823791
2025-11-26,PLT_ALA,PLT_ALA_L02,TratamientoTermico,148.1958,1.1318939393939393,467.19732758611303,-319.3326724138868,-217.96167241388696,3.2498836441064847,96.8719447514707,0.9392256805834333,0.9802499999999998,0.003933333333333344,0.03935933333333319,0.0,0.013495659121243652,11193.341898998,0.0,7380.095519603929,0.8,4.116821451458508,0.01140319819894883
2025-11-27,PLT_ALA,PLT_ALA_L02,TratamientoTermico,145.36700000000002,1.099568181818182,466.71865626384897,-319.8113437361511,-218.44034373615102,2.905694740659652,97.82994063301848,0.9325082042633334,1.0,0.03237999999999985,0.03640466666666675,0.006879140382617787,0.006879140382617787,12285.581906720001,0.0,6563.30110233466,0.8,7.335075948214229,0.0005702939481023935
2025-11-28,PLT_ALA,PLT_ALA_L02,TratamientoTermico,151.89570000000003,1.1164242424242425,442.30434111360483,-344.225658886395,-242.85465888639516,3.03379408681054,92.15728378091016,0.9386061635333333,1.0,0.0175466666666666,0.0447683333333333,0.0,0.019750394514130416,10781.054915685001,0.0,8630.00627227945,0.8,4.972425276604512,0.002675576111670178
2025-11-29,PLT_ALA,PLT_ALA_L02,TratamientoTermico,148.1859,1.0327651515151515,431.1754558216496,-355.35454417835047,-253.98354417835037,2.7342007164413986,89.70280262832023,0.8743297718633333,1.0,0.09116666666666662,0.037993333333333434,0.0,0.013496560738909707,9434.977951085,0.0,6108.111109325409,0.8,-0.27261484201503305,-0.0020763048388094812
2025-11-30,PLT_ALA,PLT_ALA_L02,TratamientoTermico,152.0645,1.0513484848484849,433.9498135560876,-352.5801864439123,-251.20918644391242,2.68710845246201,90.24777459564855,0.8860116603233333,1.0,0.07481333333333329,0.042386333333333304,0.0,0.013152313656376076,9960.178372089998,0.0,6779.546021922896,0.8,-2.6606739680272686,-0.01263617169821774
2025-12-01,PLT_ALA,PLT_ALA_L02,TratamientoTermico,151.50900000000001,1.1129015151515151,442.9289105381359,-343.601089461864,-267.90708946186413,3.3638790212958285,100.86098475998125,0.9434140016733332,1.0,0.02064666666666659,0.03661966666666672,0.0,0.0,11063.333527105,0.0,4789.5613991658165,0.8,-5.279280317399221,-0.005743433140364238
2025-12-02,PLT_ALA,PLT_ALA_L02,TratamientoTermico,155.98110000000003,1.0957007575757576,432.5721572335354,-353.95784276646447,-278.2638427664646,3.0815575778720565,98.27260610420109,0.9259982511499999,1.0,0.03578333333333328,0.039728333333333254,0.0,0.00641103313157812,11071.089445590998,0.0,6158.718784958104,0.8,-5.707483216667009,-0.002516614167510652
2025-12-03,PLT_ALA,PLT_ALA_L02,TratamientoTermico,153.9367,1.136996212121212,441.83250738741776,-344.6974926125823,-269.00349261258225,3.0244737110775284,100.97711825704982,0.9635106775633333,1.0,0.0,0.037132000000000165,0.0,0.0064961766752178,11069.088584122,0.0,5920.276018279294,0.8,-2.9417628454623626,0.004888422319404807
2025-12-04,PLT_ALA,PLT_ALA_L02,TratamientoTermico,154.0799,1.1397310606060607,432.7016236805953,-353.8283763194046,-278.13437631940474,3.149328951598067,97.9379404451846,0.9655716685466667,1.0,0.0,0.03725466666666666,0.0,0.0,11075.03035285,0.0,4856.160850733746,0.8,-0.3168466246444484,0.010687318473809562
2025-12-05,PLT_ALA,PLT_ALA_L02,TratamientoTermico,143.642,1.012719696969697,484.75120979603804,-301.77879020396205,-226.08479020396197,3.1227257399265653,104.95117409949736,0.79690796263758,0.9199166666666666,0.10880666666666661,0.04022233333333325,0.0,0.0,11517.51158138,0.0,5349.255465377185,0.8,5.611945679337928,-0.001894597690735388
2025-12-06,PLT_ALA,PLT_ALA_L02,TratamientoTermico,143.9008,1.0160416666666665,434.83735672033123,-351.69264327966886,-275.9986432796688,2.8779120042094397,97.58742772799037,0.8157529752101134,0.9412083333333333,0.10588333333333344,0.03939733333333317,0.013898463385888056,0.0,22162.230785128002,0.0,10133.162907781427,0.8,3.087024801985518,-0.01657909700051777
2025-12-07,PLT_ALA,PLT_ALA_L02,TratamientoTermico,151.76860000000002,1.0922916666666667,434.1729459743013,-352.3570540256988,-276.6630540256987,2.7481055200454527,98.91827492643404,0.9265976099033333,1.0,0.03878333333333328,0.036018333333333374,0.0,0.0,9796.904792608,0.0,4189.748385650404,0.8,0.7564717032395797,-0.01562651578984017
2025-12-08,PLT_ALA,PLT_ALA_L02,TratamientoTermico,148.3732,1.1077121212121213,456.6403158911307,-329.8896841088694,-254.19568410886933,3.3014281421236618,103.39608851194153,0.9343052386766667,1.0,0.02521333333333331,0.041470666666666656,0.0,0.006739761628110737,11527.509825969,0.0,6645.203159345536,0.8,2.1078959352246214,-0.007097280931305426
2025-12-09,PLT_ALA,PLT_ALA_L02,TratamientoTermico,149.5588,1.103219696969697,450.2392303160038,-336.2907696839963,-260.59676968399623,3.493606421629129,102.58968278697074,0.9353935349566666,1.0,0.029166666666666674,0.03655933333333339,0.0,0.01337266680395938,11193.295629111,0.0,7085.178929097842,0.8,0.8042603351818706,-0.0006140942962231026
2025-12-10,PLT_ALA,PLT_ALA_L02,TratamientoTermico,137.0707,1.033443181818182,537.6777583580039,-248.85224164199622,-173.15824164199614,3.9500681514112954,115.38608367798517,0.8087277785764312,0.9034583333333331,0.09056999999999993,0.03835966666666668,0.0,0.007295505166311984,11738.619450846,0.0,6545.215451991831,0.8,9.56097872296275,-0.0026788664930707117
2025-12-11,PLT_ALA,PLT_ALA_L02,TratamientoTermico,126.84630000000001,0.9806666666666667,496.11658771620597,-290.4134122837939,-214.71941228379404,3.9219508159674716,108.45675963745097,0.7459830106611732,0.8638333333333333,0.13701333333333332,0.04179900000000003,0.007883556713912821,0.007883556713912821,31460.269649252998,0.0,18765.880982618968,0.8,9.137257906341134,-0.0056439044336875285
2025-12-12,PLT_ALA,PLT_ALA_L02,TratamientoTermico,156.6368,1.1677651515151515,439.8803771748224,-346.6496228251777,-270.9556228251776,3.091720024066794,99.28682480745265,0.9851800439866668,1.0,0.0,0.041525000000000145,0.0,0.006384195795624017,11581.037764873,0.0,6619.798628040778,0.8,7.859063832648465,0.0007669481337537786
2025-12-13,PLT_ALA,PLT_ALA_L02,TratamientoTermico,159.2439,1.146314393939394,412.6806624479054,-373.8493375520947,-298.15533755209464,2.6482043822406176,93.74679664338792,0.9734040543299999,1.0,0.0,0.0351016666666667,0.0,0.006279675391019687,10142.50121807,0.0,5211.569214646244,0.8,-1.8614060932714764,0.0018842292715895324
2025-12-14,PLT_ALA,PLT_ALA_L02,TratamientoTermico,154.2571,1.1125227272727272,426.1355763454958,-360.39442365450407,-284.7004236545042,2.557940983484437,97.12592431725996,0.9411298991566667,1.0,0.02098000000000011,0.03865066666666672,0.0,0.0,10096.816932836,0.0,4550.568079516304,0.8,-9.443883412724391,0.00974811734274649
2025-12-15,PLT_ALA,PLT_ALA_L02,TratamientoTermico,152.9065,1.1406477272727273,454.5882773298957,-331.9417226701044,-256.24772267010434,3.2035794379019737,103.03325803677411,0.9690415579600001,1.0,0.0,0.03456266666666663,0.0,0.006539944345073624,11440.335595514,0.0,5869.149550997045,0.8,-10.481183866130007,0.02118461977997498
2025-12-16,PLT_ALA,PLT_ALA_L02,TratamientoTermico,156.3453,1.124590909090909,433.152367180917,-353.3776328190831,-277.683632819083,2.983797331865999,99.14903511650174,0.95048758504,1.0,0.010360000000000036,0.03955566666666677,0.0,0.006396098891364179,11269.17408338,0.0,6249.36068174437,0.8,-14.65634268332882,0.029548084612798616
2025-12-17,PLT_ALA,PLT_ALA_L02,TratamientoTermico,155.9909,1.183590909090909,443.8870378132426,-342.6429621867575,-266.9489621867574,2.7171514995723,100.8569495400052,1.00262009302,1.0,0.0,0.03737266666666661,0.0,0.006410630363694292,11359.027818203002,0.0,6084.693711736215,0.8,-4.579894814811078,0.024862994029040963
2025-12-18,PLT_ALA,PLT_ALA_L02,TratamientoTermico,152.83750000000003,1.1205378787878786,446.7099412435127,-339.8200587564874,-264.12605875648734,3.396465198348757,100.94699010386847,0.9470979127500002,1.0,0.013926666666666865,0.03949299999999989,0.0,0.0,11749.506600636,0.0,5382.0230541370665,0.8,3.2113654918630927,-0.0016591653730952738
2025-12-19,PLT_ALA,PLT_ALA_L02,TratamientoTermico,155.57229999999998,1.1138143939393936,446.07046042999986,-340.45953957,-264.76553957000016,3.0611462181679125,101.66665261103681,0.9396916704166666,1.0,0.019843333333333546,0.04133299999999995,0.0,0.0,11873.650321884,0.0,5630.05456281322,0.8,4.664888722345158,-0.001986521053333317
2025-12-20,PLT_ALA,PLT_ALA_L02,TratamientoTermico,151.0033,1.086643939393939,444.630128280149,-341.8998717198511,-266.205871719851,3.3064376134083595,101.03746388323964,0.9170427536066666,1.0,0.04375333333333353,0.04068433333333321,0.0,0.006622371828960029,10675.652432224999,0.0,6061.886265874543,0.8,1.857342716670149,-0.004798245858095204
2025-12-21,PLT_ALA,PLT_ALA_L02,TratamientoTermico,154.26999999999998,1.1277916666666667,435.9612339639188,-350.5687660360813,-274.8747660360812,2.6905141182080263,98.41753445258314,0.9569221472466666,1.0,0.007543333333333346,0.03568366666666645,0.0,0.006482141699617554,10446.695271917,0.0,5452.80103246913,0.8,-1.0979351886681872,-0.0059348684860714065
2025-12-22,PLT_ALA,PLT_ALA_L02,TratamientoTermico,154.5535,1.105060606060606,447.7915118950264,-338.73848810497367,-263.0444881049736,3.4550701007459566,101.563810783968,0.9359965073800001,1.0,0.02754666666666672,0.03770933333333326,0.0,0.006470251401618209,11972.475727752,0.0,6459.275620123628,0.8,0.9280719100113224,-0.005890152988214246
2025-12-23,PLT_ALA,PLT_ALA_L02,TratamientoTermico,150.36739999999998,1.1295681818181817,452.28434975421266,-334.2456502457872,-258.55165024578736,3.6572342763701804,103.04821596968495,0.9579715304333334,1.0,0.005979999999999985,0.03615533333333332,0.0,0.0066503776749481614,11715.726285571998,0.0,6193.106679755739,0.8,0.615923237852054,-0.0049613579167856435
2025-12-24,PLT_ALA,PLT_ALA_L02,TratamientoTermico,151.54500000000002,1.099397727272727,457.3331192595305,-329.19688074046957,-253.5028807404695,3.532528249204985,103.56693734534296,0.9313970731833333,1.0,0.03253000000000006,0.03707500000000008,0.0,0.0131974001121779,11975.40570748,0.0,7602.792909292779,0.8,1.694953439691312,0.0003003912538094894
2025-12-25,PLT_ALA,PLT_ALA_L02,TratamientoTermico,150.812,1.101098484848485,467.04548198732647,-319.4845180126736,-243.79051801267354,3.371325688208284,105.7901718696125,0.9302126073766667,1.0,0.031033333333333246,0.040020000000000056,0.0,0.013261544174203643,12055.986804725,0.0,7976.218718493298,0.8,3.737648657894193,4.7172615000088536e-05
2025-12-26,PLT_ALA,PLT_ALA_L02,TratamientoTermico,150.4397,1.1242045454545453,459.0889543782894,-327.4410456217107,-251.74704562171064,3.4753290106905834,105.11590225186572,0.9553600664999999,1.0,0.010700000000000043,0.034349666666666834,0.0,0.0,11581.761287526999,0.0,4783.957491692049,0.8,4.110235060919323,0.0020333365979762386
2025-12-27,PLT_ALA,PLT_ALA_L02,TratamientoTermico,159.75609999999998,1.092977272727273,422.268358301839,-364.2616416981609,-288.567641698161,3.1028530834626697,96.00960651893732,0.9281151672933331,1.0,0.03817999999999977,0.0350326666666666,0.0,0.0,10869.321044674998,0.0,4554.635001722919,0.8,-0.13295034952142878,-0.0026947408813094826
2025-12-28,PLT_ALA,PLT_ALA_L02,TratamientoTermico,153.2272,1.1105568181818182,436.4741823837168,-350.05581761628304,-274.3618176162832,3.0682519966741757,99.71962908674176,0.9386385931,1.0,0.022710000000000008,0.03974466666666654,0.0,0.0,10871.277372651,0.0,5003.677539321011,0.8,-3.293862011425579,-0.0009936955644047447
2025-12-29,PLT_ALA,PLT_ALA_L02,TratamientoTermico,151.4391,1.081034090909091,452.7530384137103,-333.77696158628976,-258.0829615862897,3.2610652816745573,102.89759328997597,0.91557993765,1.0,0.04869000000000001,0.03755800000000009,0.0,0.0,11680.788310171,0.0,5152.775349236518,0.8,-3.0388904092364637,-0.004099613521428525
2025-12-30,PLT_ALA,PLT_ALA_L02,TratamientoTermico,158.06390000000002,1.1243257575757575,444.2088302801292,-342.3211697198707,-266.62716971987084,3.3174793386101147,101.22076571563777,0.9520686715333335,1.0,0.010593333333333455,0.03755800000000009,0.0,0.0,12296.244144717,0.0,5424.272920169382,0.8,-3.234733074286004,0.0005724279355953498
2025-12-31,PLT_ALA,PLT_ALA_L02,TratamientoTermico,151.276,1.1192803030303031,454.6461110786576,-331.8838889213425,-256.1898889213424,3.723951892038676,103.58023063803907,0.9492107519599999,1.0,0.015033333333333232,0.036288666666666636,0.0,0.0,11963.227370422002,0.0,5144.49681932186,0.8,-1.3026314575162419,0.001352729077619055
2024-01-01,PLT_ALA,PLT_ALA_L03,Acabado,189.0623,1.155905303030303,365.7384371506819,-82.64156284931818,-98.93856284931815,2.8880960050141766,82.38057687862678,0.9934714603133333,1.0,0.0,0.02333066666666672,0.0,0.005289261793599253,11681.107286722001,0.0,4625.511265470837,0.8,0.0,0.0
2024-01-02,PLT_ALA,PLT_ALA_L03,Acabado,189.3318,1.1596174242424244,367.74781565505396,-80.63218434494598,-96.92918434494607,2.357231748764726,83.06070770995682,0.9945757605366666,1.0,0.0,0.025535333333333354,0.0,0.005281732915442625,11909.525625728002,0.0,4944.360569044976,0.8,0.0,0.0
2024-01-03,PLT_ALA,PLT_ALA_L03,Acabado,182.6283,1.10882196969697,375.72210873083054,-72.6578912691694,-88.95489126916948,3.0312797327339602,84.33490160068293,0.9572050052633333,1.0,0.024236666666666573,0.019273666666666744,0.0,0.0,11610.051334930999,0.0,3264.1030450377943,0.8,4.991835790074355,-0.0181332275249999
2024-01-04,PLT_ALA,PLT_ALA_L03,Acabado,181.4601,1.157386363636364,374.003650031028,-74.37634996897208,-90.67334996897205,2.2609194471203415,83.8334969505693,0.9962484919666669,1.0,0.0,0.021916999999999853,0.0,0.0,11514.412113775,0.0,3503.5333529037316,0.8,3.2769931716814273,-0.002903966031333268
2024-01-05,PLT_ALA,PLT_ALA_L03,Acabado,179.86059999999998,1.1212651515151515,375.25694299060154,-73.12305700939851,-89.42005700939848,2.137187845420255,84.23784225116563,0.9615808009600002,1.0,0.013286666666666669,0.02569166666666678,0.0,0.005559861359297145,11633.812797199,0.0,4894.345087091879,0.8,2.5292846055813025,-0.006210858727666596
2024-01-06,PLT_ALA,PLT_ALA_L03,Acabado,185.41420000000002,1.0965189393939392,360.6553127386069,-87.72468726139317,-104.02168726139314,2.1098985215122448,81.21479012934283,0.9401881552533332,1.0,0.035063333333333446,0.025713333333333366,0.0,0.0,10556.684879753002,0.0,3562.7931745426436,0.8,-0.13161996438669887,-0.009324511923619029
2024-01-07,PLT_ALA,PLT_ALA_L03,Acabado,163.4137,1.0197651515151516,397.90418560788993,-50.475814392110124,-66.77281439211009,2.0644795313577347,88.12981824657295,0.8210791484404933,0.9260833333333333,0.10260666666666662,0.028682333333333254,0.006119437966339419,0.006119437966339419,17222.535626403,0.0,7840.7657760178545,0.8,2.923109778517866,-0.022199155374589975
2024-01-08,PLT_ALA,PLT_ALA_L03,Acabado,181.8909,1.1176098484848485,376.78737458070253,-71.59262541929752,-87.88962541929749,2.7982624201933333,84.76514740429566,0.9613497349333332,1.0,0.016503333333333425,0.022594666666666652,0.0,0.0,11938.913739790001,0.0,3703.49083846199,0.8,2.0762319013801207,-0.015285361684607625
2024-01-09,PLT_ALA,PLT_ALA_L03,Acabado,177.811,1.1307954545454546,380.40091732490396,-67.97908267509598,-84.27608267509606,2.2801097592531927,85.97104419861539,0.9672334669966668,1.0,0.0049000000000000155,0.028134333333333372,0.0,0.005623949024526041,11635.724115534998,0.0,5155.028984696159,0.8,1.5089684821020577,-0.006436206478077595
2024-01-10,PLT_ALA,PLT_ALA_L03,Acabado,187.2147,1.1614128787878786,367.0881495368238,-81.29185046317627,-97.58885046317624,2.5967327557547955,82.7590411436709,0.9964515656766667,1.0,0.0,0.025096333333333387,0.0,0.010682921800478275,11655.659151937,0.0,5738.509272236869,0.8,0.20262532243171463,0.001181290460119041
2024-01-11,PLT_ALA,PLT_ALA_L03,Acabado,181.16539999999998,1.121780303030303,385.2300080528277,-63.14999194717234,-79.44699194717231,2.5660116788454412,86.67764368913711,0.9637091953999999,1.0,0.012833333333333363,0.023963666666666605,0.0,0.0,12199.307125286,0.0,3930.398184847815,0.8,0.9029143035759549,0.009466654382958607
2024-01-12,PLT_ALA,PLT_ALA_L03,Acabado,189.29000000000002,1.166492424242424,369.4157398092578,-78.96426019074227,-95.26126019074223,2.433864747476885,83.23713133287548,1.0038559217366665,1.0,0.0,0.022081666666666666,0.0,0.0,11799.042801544,0.0,3607.13945380619,0.8,-0.3130821050732275,0.018263043718298098
2024-01-13,PLT_ALA,PLT_ALA_L03,Acabado,185.76729999999998,1.1295871212121213,364.81404246461284,-83.56595753538721,-99.86295753538718,2.7443945035724266,81.46499297777382,0.9706228030499999,1.0,0.0059633333333332095,0.023472666666666697,0.0,0.0,10981.537855315,0.0,3490.8753124183577,0.8,-3.8994502944570297,0.018932823779947146
2024-01-14,PLT_ALA,PLT_ALA_L03,Acabado,183.0958,1.143405303030303,366.1693735331489,-82.21062646685112,-98.5076264668511,2.151867627271597,81.90500552169956,0.9795715771599999,1.0,0.0,0.026209333333333418,0.0,0.0,10492.729192441,0.0,3586.7471077341024,0.8,-2.1678629496717607,0.002458876958809505
2024-01-15,PLT_ALA,PLT_ALA_L03,Acabado,177.5361,1.1312992424242425,389.41035041096035,-58.969649589039705,-75.26664958903967,2.784782902315087,87.46732647613639,0.9678615113166668,1.0,0.004456666666666664,0.028064666666666738,0.0,0.005632657245484157,11883.628809316999,0.0,5259.167571363761,0.8,0.1705279165215896,-0.0008915084436904408
2024-01-16,PLT_ALA,PLT_ALA_L03,Acabado,136.1214,0.9048901515151515,503.47178074353724,55.091780743537186,38.79478074353722,3.7674155459704486,104.34212093028724,0.6572816843364333,0.7763333333333334,0.20369666666666664,0.026708999999999983,0.007346383448891945,0.0,33351.035340928,674.925329097299,11546.253501411795,0.8,14.795186145010621,-0.036910334170144
2024-01-17,PLT_ALA,PLT_ALA_L03,Acabado,190.04289999999997,1.1581439393939394,371.8107978431085,-76.56920215689155,-92.86620215689152,2.827401650288459,83.535993241526,0.9951576821833333,1.0,0.0,0.023645333333333407,0.0,0.005261969797345758,12477.287061194002,0.0,4970.0305114207395,0.8,9.016098542348203,-0.021484439506564187
2024-01-18,PLT_ALA,PLT_ALA_L03,Acabado,188.2525,1.1405454545454548,373.01046629330676,-75.36953370669318,-91.66653370669326,2.5615817194365005,83.58934797678651,0.9759058963699999,1.0,0.0,0.027747000000000077,0.0,0.0,12665.711157490001,0.0,4499.95302072779,0.8,5.788574907840243,-0.012752507523460669
2024-01-19,PLT_ALA,PLT_ALA_L03,Acabado,185.9961,1.1539545454545457,380.06770837706995,-68.3122916229301,-84.60929162293007,2.9206481592684495,85.3351256827428,0.9911148450133332,1.0,0.0,0.02386300000000008,0.0,0.0,12617.152317396001,0.0,4053.906811019741,0.8,1.494415381779839,0.0029086048277381024
2024-01-20,PLT_ALA,PLT_ALA_L03,Acabado,188.0865,1.1328977272727272,362.106761925904,-86.27323807409607,-102.57023807409604,1.9884641383848674,81.19782541543385,0.9714481621366667,1.0,0.003049999999999997,0.025540000000000007,0.0,0.0,11122.060834821003,0.0,3736.7343889789868,0.8,-5.761944047848061,0.01217002265560364
2024-01-21,PLT_ALA,PLT_ALA_L03,Acabado,183.7132,1.1556325757575758,367.77432379572656,-80.6056762042735,-96.90267620427346,2.070036998028161,82.47317933605207,0.9917064456800001,1.0,0.0,0.02480333333333329,0.0,0.0,11204.582667449999,0.0,3692.2367892525713,0.8,-12.120757390964483,0.02485089005430244
2024-01-22,PLT_ALA,PLT_ALA_L03,Acabado,192.6168,1.1090416666666665,357.39123256558895,-90.9887674344111,-107.28576743441107,2.2425945781508823,80.20749192178461,0.95419922343,1.0,0.024043333333333528,0.022446333333333235,0.0,0.0,12097.239085994,0.0,3736.902680375252,0.8,-16.32922489271469,0.03140687178716792
2024-01-23,PLT_ALA,PLT_ALA_L03,Acabado,181.7391,1.1787348484848486,384.7548430353463,-63.62515696465363,-79.92215696465371,2.664854862997478,86.22748858115837,1.0147498889966668,1.0,0.0,0.02172733333333332,0.0,0.0,12255.764733424001,0.0,3708.768031667825,0.8,-0.16784701643089278,0.0005698169723810226
