periodo,planta_id,linea_id,causa_parada,n_eventos,horas_parada,impacto_produccion_proxy,impacto_energia_proxy,emisiones_asociadas_kg,loss_root_cause_score,ranking_causa
2025-06-01 00:00:00,PLT_ALA,PLT_ALA_L02,CambioFormatoPlanificado,1,4.153,32.405,213.014,428115.5459899992,163.1667,10
2025-06-01 00:00:00,PLT_ALA,PLT_ALA_L04,CambioFormatoPlanificado,1,2.579,26.299,270.281,452136.460550001,145.81380000000001,11
2025-06-01 00:00:00,PLT_ALA,PLT_ALA_L04,NoConformidadLote,2,2.233,18.892,222.852,452136.460550001,120.9616,12
2025-06-01 00:00:00,PLT_ALA,PLT_ALA_L01,AtascoMaterial,1,0.992,7.837,182.753,499402.05167000013,78.5844,13
2025-06-01 00:00:00,PLT_ALA,PLT_ALA_L03,VariacionEspesor,1,1.994,16.843,76.286,431086.1081600006,71.1873,14
2025-06-01 00:00:00,PLT_ALA,PLT_ALA_L01,DesalineacionRodillos,1,0.35,2.808,61.375,499402.05167000013,26.816499999999998,15
2025-06-01 00:00:00,PLT_ALA,PLT_ALA_L04,ErrorInspeccion,1,0.438,3.913,42.519,452136.460550001,23.4722,16
2025-12-01 00:00:00,PLT_ALA,PLT_ALA_L01,MantenimientoPreventivoProgramado,1,11.617,94.514,4287.204,549545.0572199997,1565.7581999999998,1
2025-12-01 00:00:00,PLT_ALA,PLT_ALA_L02,FalloQuemador,1,5.584,42.981,2801.63,476294.03001000016,973.6595,2
2025-12-01 00:00:00,PLT_ALA,PLT_ALA_L03,ParadaPlanificadaUtilidades,2,11.076,86.571,2082.8779999999997,471063.2737400014,889.6688999999999,3
2025-12-01 00:00:00,PLT_ALA,PLT_ALA_L01,InspeccionSeguridadReglamentaria,1,3.362,35.187,2487.376,549545.0572199997,831.0463,4
2025-12-01 00:00:00,PLT_ALA,PLT_ALA_L01,DesalineacionRodillos,2,5.228,54.876999999999995,1257.93,549545.0572199997,509.3775,5
2025-12-01 00:00:00,PLT_ALA,PLT_ALA_L02,TermoparDescalibrado,1,1.922,13.517,1131.553,476294.03001000016,384.66440000000006,6
2025-12-01 00:00:00,PLT_ALA,PLT_ALA_L03,MantenimientoPreventivoProgramado,1,5.466,52.197,438.717,471063.2737400014,267.0336,7
2025-12-01 00:00:00,PLT_ALA,PLT_ALA_L01,FalloHidraulico,2,3.181,29.991,465.845,549545.0572199997,218.369,8
2025-12-01 00:00:00,PLT_ALA,PLT_ALA_L03,FalloVision,1,2.188,18.947,472.393,471063.2737400014,194.95139999999998,9
2025-12-01 00:00:00,PLT_ALA,PLT_ALA_L03,VariacionEspesor,1,4.258,30.496,270.08,471063.2737400014,181.432,10
2025-12-01 00:00:00,PLT_ALA,PLT_ALA_L02,CurvaTermicaFueraBanda,1,1.411,11.506,420.621,476294.03001000016,160.1593,11
2025-12-01 00:00:00,PLT_ALA,PLT_ALA_L04,AnomaliaInstrumentacion,1,2.034,19.96,176.91,501679.89661999955,103.733,12
2025-12-01 00:00:00,PLT_ALA,PLT_ALA_L03,DefectoSuperficial,1,1.6,12.762,76.095,471063.2737400014,61.209500000000006,13
2025-12-01 00:00:00,PLT_ALA,PLT_ALA_L04,ErrorInspeccion,1,0.35,3.114,41.694,501679.89661999955,21.0652,14
2024-03-01 00:00:00,PLT_CAN,PLT_CAN_L01,InspeccionSeguridadReglamentaria,1,4.081,45.762,2654.031,506468.5661299999,900.7103,1
2024-03-01 00:00:00,PLT_CAN,PLT_CAN_L02,TermoparDescalibrado,3,6.458,50.437,2197.283,469020.4056099997,813.5633999999999,2
2024-03-01 00:00:00,PLT_CAN,PLT_CAN_L03,ParadaPlanificadaUtilidades,1,4.041,38.258,1654.071,437089.85528999957,596.1703,3
2024-03-01 00:00:00,PLT_CAN,PLT_CAN_L03,BloqueoManipulador,2,3.58,27.175,1682.303,437089.85528999957,589.8784,4
2024-03-01 00:00:00,PLT_CAN,PLT_CAN_L03,MantenimientoPreventivoProgramado,2,5.523,50.002,1152.521,437089.85528999957,481.2172999999999,5
2024-03-01 00:00:00,PLT_CAN,PLT_CAN_L01,InestabilidadTorque,1,3.333,30.862,855.173,506468.5661299999,338.6429,6
2024-03-01 00:00:00,PLT_CAN,PLT_CAN_L02,InspeccionSeguridadReglamentaria,1,6.666,52.64,524.766,469020.4056099997,317.0698,7
2024-03-01 00:00:00,PLT_CAN,PLT_CAN_L01,ParadaPlanificadaUtilidades,1,5.064,53.707,521.396,506468.5661299999,284.5523,8
2024-03-01 00:00:00,PLT_CAN,PLT_CAN_L04,ParadaPlanificadaUtilidades,1,2.371,22.346,378.174,471285.59038000007,172.0452,9
2024-03-01 00:00:00,PLT_CAN,PLT_CAN_L03,FalloVision,1,2.596,20.604,283.312,437089.85528999957,147.2156,10
2024-03-01 00:00:00,PLT_CAN,PLT_CAN_L04,AnomaliaInstrumentacion,1,0.575,4.337,260.436,471285.59038000007,91.79929999999999,11
2024-10-01 00:00:00,PLT_BIZ,PLT_BIZ_L03,ParadaPlanificadaUtilidades,1,5.18,46.91,2466.827,428859.31932000007,867.1031000000002,1
2024-10-01 00:00:00,PLT_BIZ,PLT_BIZ_L02,TermoparDescalibrado,1,5.167,36.47,1187.512,407345.3404899995,477.82859999999994,2
2024-10-01 00:00:00,PLT_BIZ,PLT_BIZ_L01,CambioFormatoPlanificado,1,6.433,51.573,432.667,459036.6399399993,284.24659999999994,3
2024-10-01 00:00:00,PLT_BIZ,PLT_BIZ_L02,InspeccionSeguridadReglamentaria,1,3.921,22.124,539.623,407345.3404899995,251.3689,4
2024-10-01 00:00:00,PLT_BIZ,PLT_BIZ_L01,MantenimientoPreventivoProgramado,1,4.884,36.137,439.356,459036.6399399993,247.5553,5
2024-10-01 00:00:00,PLT_BIZ,PLT_BIZ_L01,InspeccionSeguridadReglamentaria,1,4.864,37.624,377.263,459036.6399399993,229.27089999999998,6
2024-10-01 00:00:00,PLT_BIZ,PLT_BIZ_L03,DefectoSuperficial,2,1.944,16.082,596.245,428859.31932000007,225.7945,7
2024-10-01 00:00:00,PLT_BIZ,PLT_BIZ_L04,FalloTransportador,1,0.818,7.964,452.32,467197.1022499993,156.038,8
2024-10-01 00:00:00,PLT_BIZ,PLT_BIZ_L03,BloqueoManipulador,1,1.105,7.759,290.21,428859.31932000007,113.04249999999999,9
2024-10-01 00:00:00,PLT_BIZ,PLT_BIZ_L04,CambioFormatoPlanificado,1,1.538,14.124,170.511,467197.1022499993,88.9753,10
2024-10-01 00:00:00,PLT_BIZ,PLT_BIZ_L03,VariacionEspesor,1,0.441,4.259,165.615,428859.31932000007,60.634,11
2025-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L04,InspeccionSeguridadReglamentaria,2,13.780000000000001,156.654,2491.105,495300.0392500003,1101.2585,1
2025-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L03,DefectoSuperficial,2,8.161999999999999,68.343,2028.107,459081.31145000015,805.8436,2
2025-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L03,MantenimientoPreventivoProgramado,1,5.906,52.611,2180.028,459081.31145000015,798.4339,3
2025-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L01,FalloHidraulico,3,8.338,65.477,733.537,497209.1830400004,419.5596,4
2025-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L04,FalloTransportador,2,7.187,74.525,717.0070000000001,495300.0392500003,396.1046,5
2025-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L02,FalloQuemador,1,5.569,35.179,797.797,441209.2060699997,368.3086,6
2025-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L03,VariacionEspesor,3,4.696000000000001,41.588,830.2020000000001,459081.31145000015,363.7746,7
2025-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L02,ParadaPlanificadaUtilidades,1,4.406,25.989,716.283,441209.2060699997,315.9994,8
2025-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L04,ErrorInspeccion,1,6.331,70.534,505.213,495300.0392500003,313.4509,9
2025-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L02,CambioFormatoPlanificado,1,2.723,16.177,721.429,441209.2060699997,278.9772,10
2025-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L04,AnomaliaInstrumentacion,1,2.511,25.015,173.417,495300.0392500003,114.7526,11
2025-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L03,FalloVision,1,1.207,8.688,92.84,459081.31145000015,56.336,12
2025-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L02,TermoparDescalibrado,1,0.702,4.37,93.467,441209.2060699997,44.2651,13
2025-07-01 00:00:00,PLT_BIZ,PLT_BIZ_L01,FalloHidraulico,1,7.824,60.83,2687.713,452185.9865200001,993.2089,1
2025-07-01 00:00:00,PLT_BIZ,PLT_BIZ_L02,CurvaTermicaFueraBanda,3,9.152,64.194,1084.2359999999999,402741.2046999996,540.4078,2
2025-07-01 00:00:00,PLT_BIZ,PLT_BIZ_L03,InspeccionSeguridadReglamentaria,1,3.089,27.054,1445.583,422532.1288399996,508.9819,3
2025-07-01 00:00:00,PLT_BIZ,PLT_BIZ_L01,DesalineacionRodillos,3,5.658,40.54,972.4480000000001,452185.9865200001,425.1644,4
2025-07-01 00:00:00,PLT_BIZ,PLT_BIZ_L01,MantenimientoPreventivoProgramado,3,6.423,49.231,605.5989999999999,452185.9865200001,334.75519999999995,5
2025-07-01 00:00:00,PLT_BIZ,PLT_BIZ_L03,DefectoSuperficial,1,2.79,24.482,641.663,422532.1288399996,260.5399,6
2025-07-01 00:00:00,PLT_BIZ,PLT_BIZ_L03,FalloVision,1,0.816,5.995,511.529,422532.1288399996,172.7762,7
2025-07-01 00:00:00,PLT_BIZ,PLT_BIZ_L04,NoConformidadLote,1,2.697,28.29,178.371,461165.9854699998,121.5963,8
2025-07-01 00:00:00,PLT_BIZ,PLT_BIZ_L01,AtascoMaterial,1,1.799,14.127,85.354,452185.9865200001,68.6497,9
2025-07-01 00:00:00,PLT_BIZ,PLT_BIZ_L04,ErrorInspeccion,2,1.083,12.727,82.43,461165.9854699998,52.7525,10
2025-07-01 00:00:00,PLT_BIZ,PLT_BIZ_L03,BloqueoManipulador,1,0.35,2.992,77.101,422532.1288399996,31.626299999999997,11
2025-09-01 00:00:00,PLT_CAN,PLT_CAN_L02,CambioFormatoPlanificado,1,6.429,42.976,2692.027,421255.9067599999,957.6761,1
2025-09-01 00:00:00,PLT_CAN,PLT_CAN_L02,FalloQuemador,5,10.620999999999999,83.632,1090.599,421255.9067599999,581.4156999999999,2
2025-09-01 00:00:00,PLT_CAN,PLT_CAN_L04,AnomaliaInstrumentacion,1,6.077,50.887,1382.701,426468.3567499998,561.7937999999999,3
2025-09-01 00:00:00,PLT_CAN,PLT_CAN_L01,InspeccionSeguridadReglamentaria,1,3.241,29.102,592.697,466482.36782000004,257.1801,4
2025-09-01 00:00:00,PLT_CAN,PLT_CAN_L02,TermoparDescalibrado,1,4.765,41.578,339.303,421255.9067599999,217.8799,5
2025-09-01 00:00:00,PLT_CAN,PLT_CAN_L01,DesalineacionRodillos,2,2.414,23.948,519.03,466482.36782000004,215.96299999999997,6
2025-09-01 00:00:00,PLT_CAN,PLT_CAN_L03,FalloVision,2,4.3999999999999995,37.974999999999994,317.28,398910.4820699999,202.17149999999998,7
2025-09-01 00:00:00,PLT_CAN,PLT_CAN_L02,ParadaPlanificadaUtilidades,1,4.798,41.551,258.165,421255.9067599999,194.185,8
2025-09-01 00:00:00,PLT_CAN,PLT_CAN_L01,AtascoMaterial,1,3.788,39.144,255.792,466482.36782000004,172.0696,9
2025-09-01 00:00:00,PLT_CAN,PLT_CAN_L03,BloqueoManipulador,1,0.35,3.021,30.299,398910.4820699999,17.600199999999997,10
2024-01-01 00:00:00,PLT_CAN,PLT_CAN_L01,InestabilidadTorque,1,6.904,67.622,3558.962,538840.3423000004,1239.5795999999998,1
2024-01-01 00:00:00,PLT_CAN,PLT_CAN_L03,FalloVision,2,6.367000000000001,57.422000000000004,607.073,470347.04882999946,338.1729,2
2024-01-01 00:00:00,PLT_CAN,PLT_CAN_L02,TermoparDescalibrado,1,2.977,18.566,877.026,502058.99350000045,331.93080000000003,3
2024-01-01 00:00:00,PLT_CAN,PLT_CAN_L04,FalloTransportador,2,5.588,47.875,649.059,503794.90171999927,330.4152,4
2024-01-01 00:00:00,PLT_CAN,PLT_CAN_L04,AnomaliaInstrumentacion,1,4.542,45.782,685.063,503794.90171999927,319.2499,5
2024-01-01 00:00:00,PLT_CAN,PLT_CAN_L04,ErrorInspeccion,1,3.435,24.385,682.828,503794.90171999927,285.7409,6
2024-01-01 00:00:00,PLT_CAN,PLT_CAN_L04,CambioFormatoPlanificado,1,1.956,15.602,248.979,503794.90171999927,121.6147,7
2024-01-01 00:00:00,PLT_CAN,PLT_CAN_L02,InspeccionSeguridadReglamentaria,1,1.2,10.372,252.193,502058.99350000045,104.84389999999999,8
2024-01-01 00:00:00,PLT_CAN,PLT_CAN_L03,VariacionEspesor,1,1.337,9.072,212.706,470347.04882999946,95.08779999999999,9
2024-01-01 00:00:00,PLT_CAN,PLT_CAN_L01,CambioFormatoPlanificado,1,1.967,16.628,153.638,538840.3423000004,93.7454,10
2024-01-01 00:00:00,PLT_CAN,PLT_CAN_L03,BloqueoManipulador,1,2.068,15.44,133.908,470347.04882999946,89.2524,11
2024-01-01 00:00:00,PLT_CAN,PLT_CAN_L02,CaidaGasIndustrial,1,0.945,7.873,133.281,502058.99350000045,62.8208,12
2024-01-01 00:00:00,PLT_CAN,PLT_CAN_L02,CurvaTermicaFueraBanda,1,0.674,4.086,141.152,502058.99350000045,57.8686,13
2024-01-01 00:00:00,PLT_CAN,PLT_CAN_L01,FalloHidraulico,1,0.814,8.126,64.358,538840.3423000004,39.650400000000005,14
2024-02-01 00:00:00,PLT_CAN,PLT_CAN_L03,VariacionEspesor,4,10.152,83.73400000000001,2555.023,441833.8415799994,1011.4138999999999,1
2024-02-01 00:00:00,PLT_CAN,PLT_CAN_L03,DefectoSuperficial,2,5.6370000000000005,47.974000000000004,2263.966,441833.8415799994,815.9168,2
2024-02-01 00:00:00,PLT_CAN,PLT_CAN_L04,ParadaPlanificadaUtilidades,1,7.4,73.816,775.472,476735.45153000025,417.54960000000005,3
2024-02-01 00:00:00,PLT_CAN,PLT_CAN_L02,MantenimientoPreventivoProgramado,1,10.475,73.591,461.708,470835.26111999946,384.8079,4
2024-02-01 00:00:00,PLT_CAN,PLT_CAN_L02,TermoparDescalibrado,2,1.649,11.675999999999998,845.413,470835.26111999946,292.44190000000003,5
2024-02-01 00:00:00,PLT_CAN,PLT_CAN_L04,CambioFormatoPlanificado,1,2.737,21.538,610.275,476735.45153000025,248.5915,6
2024-02-01 00:00:00,PLT_CAN,PLT_CAN_L02,CaidaGasIndustrial,4,3.2720000000000002,23.006,510.576,470835.26111999946,230.11579999999998,7
2024-02-01 00:00:00,PLT_CAN,PLT_CAN_L01,MantenimientoPreventivoProgramado,1,5.019,51.661,286.792,508942.39504999993,212.24809999999997,8
2024-02-01 00:00:00,PLT_CAN,PLT_CAN_L01,ParadaPlanificadaUtilidades,1,2.846,29.476,184.877,508942.39504999993,127.1211,9
2024-02-01 00:00:00,PLT_CAN,PLT_CAN_L02,CurvaTermicaFueraBanda,1,2.371,16.557,220.071,470835.26111999946,121.71979999999999,10
2024-02-01 00:00:00,PLT_CAN,PLT_CAN_L01,DesalineacionRodillos,1,1.664,18.745,167.054,508942.39504999993,92.7687,11
2024-08-01 00:00:00,PLT_CAN,PLT_CAN_L03,ParadaPlanificadaUtilidades,1,14.0,121.188,1368.562,385581.71371000045,751.1625999999999,1
2024-08-01 00:00:00,PLT_CAN,PLT_CAN_L04,FalloTransportador,1,6.69,48.079,1446.859,414100.7821300008,591.8971999999999,2
2024-08-01 00:00:00,PLT_CAN,PLT_CAN_L03,DefectoSuperficial,2,8.126,71.80799999999999,1123.9070000000002,385581.71371000045,535.5961000000001,3
2024-08-01 00:00:00,PLT_CAN,PLT_CAN_L01,FalloHidraulico,2,4.654,49.081,1146.059,451948.6175700003,461.43820000000005,4
2024-08-01 00:00:00,PLT_CAN,PLT_CAN_L02,TermoparDescalibrado,4,6.831,47.24000000000001,750.261,418180.4409699989,385.3183,5
2024-08-01 00:00:00,PLT_CAN,PLT_CAN_L04,ErrorInspeccion,2,3.848,30.231,903.4820000000001,414100.7821300008,363.1201,6
2024-08-01 00:00:00,PLT_CAN,PLT_CAN_L01,CambioFormatoPlanificado,1,6.246,58.032,660.612,451948.6175700003,352.1196,7
2024-08-01 00:00:00,PLT_CAN,PLT_CAN_L01,AtascoMaterial,1,7.977,85.217,483.421,451948.6175700003,347.1748,8
2024-08-01 00:00:00,PLT_CAN,PLT_CAN_L01,InestabilidadTorque,1,1.035,9.681,685.732,451948.6175700003,231.26009999999997,9
2024-08-01 00:00:00,PLT_CAN,PLT_CAN_L04,ParadaPlanificadaUtilidades,1,5.02,46.796,316.021,414100.7821300008,218.60430000000002,10
2024-08-01 00:00:00,PLT_CAN,PLT_CAN_L01,ParadaPlanificadaUtilidades,1,2.558,20.603,212.786,451948.6175700003,125.29729999999999,11
2024-08-01 00:00:00,PLT_CAN,PLT_CAN_L02,CurvaTermicaFueraBanda,1,2.778,23.47,83.607,418180.4409699989,92.37709999999998,12
2024-08-01 00:00:00,PLT_CAN,PLT_CAN_L02,FalloQuemador,1,0.35,2.152,29.011,418180.4409699989,16.7793,13
2025-10-01 00:00:00,PLT_CAN,PLT_CAN_L01,FalloHidraulico,2,10.937999999999999,105.72999999999999,6737.954,478003.95315999974,2293.0112,1
2025-10-01 00:00:00,PLT_CAN,PLT_CAN_L04,InspeccionSeguridadReglamentaria,3,14.858,133.08,3771.452,438729.95296999987,1495.1356,2
2025-10-01 00:00:00,PLT_CAN,PLT_CAN_L03,ParadaPlanificadaUtilidades,2,11.679,85.602,1814.543,411555.4512800007,820.7439,3
2025-10-01 00:00:00,PLT_CAN,PLT_CAN_L04,AnomaliaInstrumentacion,2,5.643,53.354,603.387,438729.95296999987,320.5531,4
2025-10-01 00:00:00,PLT_CAN,PLT_CAN_L02,CaidaGasIndustrial,1,3.132,22.233,797.024,442067.9573500005,312.8637,5
2025-10-01 00:00:00,PLT_CAN,PLT_CAN_L01,AtascoMaterial,2,4.401,50.014,343.044,478003.95315999974,215.9402,6
2025-10-01 00:00:00,PLT_CAN,PLT_CAN_L01,InspeccionSeguridadReglamentaria,1,3.378,28.365,311.178,478003.95315999974,175.0959,7
2025-10-01 00:00:00,PLT_CAN,PLT_CAN_L01,ParadaPlanificadaUtilidades,1,4.326,50.398,203.825,478003.95315999974,172.86649999999997,8
2025-10-01 00:00:00,PLT_CAN,PLT_CAN_L01,DesalineacionRodillos,1,2.944,26.626,130.989,478003.95315999974,111.4897,9
2025-10-01 00:00:00,PLT_CAN,PLT_CAN_L01,CambioFormatoPlanificado,1,1.66,13.873,175.79,478003.95315999974,92.8735,10
2025-10-01 00:00:00,PLT_CAN,PLT_CAN_L03,MantenimientoPreventivoProgramado,1,1.905,16.379,142.298,411555.4512800007,88.97890000000001,11
2024-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L03,DefectoSuperficial,1,5.895,48.577,1923.203,457208.03116000065,719.1493999999999,1
2024-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L01,MantenimientoPreventivoProgramado,2,9.004999999999999,89.03200000000001,1379.462,492927.70694999944,638.4546,2
2024-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L04,NoConformidadLote,3,8.304,89.46799999999999,1222.7450000000001,494779.01300999953,577.6375,3
2024-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L02,FalloQuemador,1,7.494,41.852,1256.86,432506.97858000046,547.8639999999999,4
2024-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L03,CambioFormatoPlanificado,1,2.479,21.747,981.004,457208.03116000065,354.75469999999996,5
2024-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L03,VariacionEspesor,1,1.904,17.513,851.941,457208.03116000065,302.4188,6
2024-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L04,FalloTransportador,2,4.8149999999999995,45.284,355.50100000000003,494779.01300999953,225.59230000000002,7
2024-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L02,CaidaGasIndustrial,2,3.5940000000000003,21.229999999999997,338.029,432506.97858000046,183.90370000000001,8
2024-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L02,MantenimientoPreventivoProgramado,1,3.603,23.651,245.397,432506.97858000046,157.5046,9
2024-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L04,AnomaliaInstrumentacion,1,2.973,32.206,229.963,494779.01300999953,144.55190000000002,10
2024-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L03,BloqueoManipulador,1,0.737,6.779,400.756,457208.03116000065,138.35629999999998,11
2024-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L01,AtascoMaterial,1,2.332,19.198,181.042,492927.70694999944,110.5516,12
2024-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L02,CambioFormatoPlanificado,1,2.025,13.757,192.849,432506.97858000046,105.2332,13
2024-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L02,CurvaTermicaFueraBanda,2,1.452,8.936,100.613,432506.97858000046,63.6919,14
2024-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L01,InestabilidadTorque,1,1.344,9.659,52.763,492927.70694999944,47.5384,15
2024-03-01 00:00:00,PLT_BIZ,PLT_BIZ_L01,DesalineacionRodillos,1,1.065,9.411,44.303,492927.70694999944,39.2964,16
2024-10-01 00:00:00,PLT_CAN,PLT_CAN_L03,InspeccionSeguridadReglamentaria,1,8.04,72.305,1811.963,408145.9178800007,740.5414,1
2024-10-01 00:00:00,PLT_CAN,PLT_CAN_L02,CurvaTermicaFueraBanda,2,7.782,56.287000000000006,1627.949,434831.63895,672.1682,2
2024-10-01 00:00:00,PLT_CAN,PLT_CAN_L04,CambioFormatoPlanificado,1,3.363,35.068,1562.903,435898.0344100003,553.6649,3
2024-10-01 00:00:00,PLT_CAN,PLT_CAN_L02,TermoparDescalibrado,2,7.378,60.791,1212.818,434831.63895,541.8009,4
2024-10-01 00:00:00,PLT_CAN,PLT_CAN_L04,InspeccionSeguridadReglamentaria,1,5.743,44.269,1131.309,435898.0344100003,476.3872,5
2024-10-01 00:00:00,PLT_CAN,PLT_CAN_L01,CambioFormatoPlanificado,1,4.738,47.15,503.138,474636.2475800003,269.27639999999997,6
2024-10-01 00:00:00,PLT_CAN,PLT_CAN_L04,ParadaPlanificadaUtilidades,1,4.342,42.351,483.949,435898.0344100003,253.2002,7
2024-10-01 00:00:00,PLT_CAN,PLT_CAN_L03,FalloVision,1,1.461,11.15,511.355,408145.9178800007,188.20149999999998,8
2024-10-01 00:00:00,PLT_CAN,PLT_CAN_L01,ParadaPlanificadaUtilidades,1,4.879,49.862,193.213,474636.2475800003,180.4749,9
2024-10-01 00:00:00,PLT_CAN,PLT_CAN_L01,InestabilidadTorque,1,0.97,9.862,459.83,474636.2475800003,162.28,10
2024-10-01 00:00:00,PLT_CAN,PLT_CAN_L04,FalloTransportador,1,2.201,21.179,267.19,435898.0344100003,134.7665,11
2024-10-01 00:00:00,PLT_CAN,PLT_CAN_L02,CambioFormatoPlanificado,1,2.628,17.637,181.325,434831.63895,115.77600000000001,12
2024-10-01 00:00:00,PLT_CAN,PLT_CAN_L02,FalloQuemador,1,2.815,22.743,121.524,434831.63895,104.12870000000001,13
2024-10-01 00:00:00,PLT_CAN,PLT_CAN_L01,FalloHidraulico,1,0.587,6.13,126.239,474636.2475800003,52.6767,14
2024-10-01 00:00:00,PLT_CAN,PLT_CAN_L03,VariacionEspesor,1,0.419,3.658,34.952,408145.9178800007,20.6946,15
2025-03-01 00:00:00,PLT_CAN,PLT_CAN_L03,MantenimientoPreventivoProgramado,1,5.853,55.71,3274.474,439674.2305399998,1127.2572,1
2025-03-01 00:00:00,PLT_CAN,PLT_CAN_L02,CambioFormatoPlanificado,1,4.262,28.264,2804.374,470503.53247000044,940.6841999999999,2
2025-03-01 00:00:00,PLT_CAN,PLT_CAN_L03,VariacionEspesor,2,3.433,26.249000000000002,1368.236,439674.2305399998,492.25530000000003,3
2025-03-01 00:00:00,PLT_CAN,PLT_CAN_L01,CambioFormatoPlanificado,1,8.3,89.112,826.288,514324.86851999984,458.44239999999996,4
2025-03-01 00:00:00,PLT_CAN,PLT_CAN_L02,CaidaGasIndustrial,2,2.585,20.215,1260.415,470503.53247000044,439.93199999999996,5
2025-03-01 00:00:00,PLT_CAN,PLT_CAN_L04,InspeccionSeguridadReglamentaria,1,2.901,30.277,1126.242,473207.1150300007,411.0311,6
2025-03-01 00:00:00,PLT_CAN,PLT_CAN_L04,MantenimientoPreventivoProgramado,1,6.065,52.158,803.42,473207.1150300007,388.405,7
2025-03-01 00:00:00,PLT_CAN,PLT_CAN_L03,CambioFormatoPlanificado,1,4.995,37.2,323.278,439674.2305399998,215.48340000000002,8
2025-03-01 00:00:00,PLT_CAN,PLT_CAN_L03,DefectoSuperficial,1,1.186,7.976,599.944,439674.2305399998,207.69119999999998,9
2025-03-01 00:00:00,PLT_CAN,PLT_CAN_L02,FalloQuemador,3,4.635,37.711,287.78599999999994,470503.53247000044,197.8913,10
2025-03-01 00:00:00,PLT_CAN,PLT_CAN_L01,FalloHidraulico,1,4.605,49.639,232.801,514324.86851999984,186.7598,11
2025-03-01 00:00:00,PLT_CAN,PLT_CAN_L02,CurvaTermicaFueraBanda,2,2.749,18.311,359.142,470503.53247000044,171.87810000000002,12
2025-03-01 00:00:00,PLT_CAN,PLT_CAN_L03,FalloVision,1,3.518,26.184,136.635,439674.2305399998,124.4425,13
2025-03-01 00:00:00,PLT_CAN,PLT_CAN_L01,AtascoMaterial,1,2.099,23.981,111.483,514324.86851999984,87.4154,14
2025-03-01 00:00:00,PLT_CAN,PLT_CAN_L02,ParadaPlanificadaUtilidades,1,2.422,16.868,94.758,470503.53247000044,85.3014,15
2025-03-01 00:00:00,PLT_CAN,PLT_CAN_L03,BloqueoManipulador,1,0.817,6.754,149.556,439674.2305399998,64.58380000000001,16
2025-03-01 00:00:00,PLT_CAN,PLT_CAN_L03,InspeccionSeguridadReglamentaria,1,1.2,11.618,102.397,439674.2305399998,60.5281,17
2025-03-01 00:00:00,PLT_CAN,PLT_CAN_L01,DesalineacionRodillos,1,0.35,3.194,20.945,514324.86851999984,14.880499999999998,18
2025-04-01 00:00:00,PLT_ALA,PLT_ALA_L01,AtascoMaterial,3,5.42,51.467999999999996,1211.495,508688.8426400001,497.5825,1
2025-04-01 00:00:00,PLT_ALA,PLT_ALA_L03,VariacionEspesor,2,7.589,62.545,928.0980000000001,432345.0233300004,461.4819,2
2025-04-01 00:00:00,PLT_ALA,PLT_ALA_L03,MantenimientoPreventivoProgramado,1,8.645,70.278,549.984,432345.0233300004,373.03420000000006,3
2025-04-01 00:00:00,PLT_ALA,PLT_ALA_L02,FalloQuemador,3,5.556,40.620999999999995,772.296,434904.0029899997,363.1193,4
2025-04-01 00:00:00,PLT_ALA,PLT_ALA_L02,CurvaTermicaFueraBanda,2,7.071,56.726,438.141,434904.0029899997,301.2253,5
2025-04-01 00:00:00,PLT_ALA,PLT_ALA_L01,FalloHidraulico,3,3.818,34.266,466.727,508688.8426400001,233.5111,6
2025-04-01 00:00:00,PLT_ALA,PLT_ALA_L03,InspeccionSeguridadReglamentaria,1,4.256,36.42,311.88,432345.0233300004,196.894,7
2025-04-01 00:00:00,PLT_ALA,PLT_ALA_L04,MantenimientoPreventivoProgramado,1,4.547,35.872,285.109,456679.4290199998,194.40869999999998,8
