iniciativa_id,planta_id,linea_id,categoria_iniciativa,tipo_iniciativa,quick_win_flag,initiative_class,mandatory_flag,compliance_flag,reliability_flag,financial_maturity_stage,financial_use_level,committee_claim_allowed_flag,committee_claim_caveat,capex_estimado,gross_technical_value,avoided_loss,net_captured_value,downside_adjusted_annual,annual_saving_proxy,discounted_value,downside_adjusted_value,cost_of_delay_12m,value_at_risk_95,screening_var_95_npv,robust_risk_metric_candidate_npv,npv_base,npv_risk_adjusted,irr_proxy_pct,screening_irr_pct,formal_irr_candidate_pct,formal_irr_candidate_flag,payback_months,implementation_burden,strategic_relevance_score,capital_efficiency,energy_saving_score,operational_impact_score,emissions_reduction_score,implementation_feasibility_score,payback_score,strategic_priority_score,financial_resilience_score,uncertainty_index,portfolio_objective_score,score_scaling_method,score_scale_version,component_score_comparability_tag,improvement_priority_comparability_tag,portfolio_objective_comparability_tag,objective_value_eur,improvement_priority_index,initiative_tier,selected_portfolio_flag,selection_variable_x,selection_model,optimizer_status,optimality_degree,portfolio_wave,portfolio_constraint_reason,portfolio_npv_contribution,portfolio_downside_value_contribution,recommended_sequence,main_business_case,decision_rule
INI_0000029,PLT_ALA,PLT_ALA_L04,EficienciaEnergetica,QuickWinOperativo,1,discretionary,0,0,0,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,34303.97,566138.3914512193,120011.81139400708,392954.76192214154,280996.0991733019,392954.76192214154,1689574.5650906723,1198415.901976109,367447.3305477281,137978.13092127274,599684.75159911,749605.9394988874,2394021.9645292624,1689574.5650906723,250.0,250.0,0.0,0.0,4.0,41.96539157004016,28.43950000000001,41.437913751650285,35.3499306277153,0.0,100.0,85.77830906803882,100.0,0.0,68.6427962307267,70.031524840089,52.52157220742322,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1387654.8449096282,52.145120508546505,Tier 3,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_26,Optimización incremental orientada a valor,analizar técnicamente
INI_0000034,PLT_CAN,PLT_CAN_L01,Confiabilidad,MantenimientoPredictivo,0,reliability-protection,0,0,1,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,180678.76,713476.9231910051,421039.1996751767,474182.1567700703,340991.18227407726,474182.1567700703,1822877.4648490064,1260107.2251106317,436432.6484740884,150663.74631598796,626900.6938911069,783625.8673638836,2772111.683055383,1822877.4648490064,245.40638155087015,245.40638155087015,208.89177664070183,0.0,9.0,62.6472058008989,41.13325,7.561169594264598,40.69184192707564,0.0,100.0,43.197839527403225,90.0,21.28298481781376,71.31761510167503,67.30993061088931,50.677486950388506,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1479289.6620540926,48.28472174785382,Tier 4,1,1,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,OLA_2,seleccionada_modelo_optimizacion,1822877.4648490064,1260107.2251106317,OLA_27,Confiabilidad y disponibilidad estructural,ejecutar en siguiente ola
INI_0000026,PLT_ALA,PLT_ALA_L03,Confiabilidad,MantenimientoPredictivo,0,reliability-protection,0,0,1,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,106763.12,660195.898399061,382916.6419373716,425085.84840929625,302144.60054261994,425085.84840929625,1689347.0573145074,1169884.8655445543,391244.883430067,139411.88717330858,580081.8246694917,725102.2808368646,2575127.8078074474,1689347.0573145074,250.0,250.0,129.72181971542682,0.0,8.0,56.386339305768445,46.050999999999995,11.930123159690597,35.1361854303212,0.0,100.0,55.90317028926316,93.33333333333331,29.869161943319835,67.53121091973662,71.99181753305083,49.15079934718624,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1369180.7626046014,50.113227264849776,Tier 4,1,1,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,OLA_3,seleccionada_modelo_optimizacion,1689347.0573145074,1169884.8655445543,OLA_28,Confiabilidad y disponibilidad estructural,ejecutar en siguiente ola
INI_0000010,PLT_BIZ,PLT_BIZ_L03,Confiabilidad,MantenimientoPredictivo,0,reliability-protection,0,0,1,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,101707.1,617391.7662350028,326641.25528835884,404307.8630853527,286575.3604610606,404307.8630853527,1606610.1031562777,1109156.3606816705,372121.02768093254,134945.0970943017,561492.2356463474,701865.2945579342,2393311.598072281,1606610.1031562777,250.0,250.0,129.94451170359525,0.0,8.0,61.27006785882776,55.218250000000005,12.033666299946036,33.226064262875,0.0,100.0,51.26450575326622,93.33333333333331,44.68300506072876,64.75058897121585,73.85077643536526,48.47598598822443,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1297229.843954626,50.396649647348646,Tier 4,1,1,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,OLA_3,seleccionada_modelo_optimizacion,1606610.1031562777,1109156.3606816705,OLA_29,Confiabilidad y disponibilidad estructural,ejecutar en siguiente ola
INI_0000043,PLT_CAN,PLT_CAN_L03,OptimizacionProceso,ControlAvanzado,0,discretionary,0,0,0,pre_feasibility,pre-feasibility,0,No committee-grade: usar solo para screening/pre-feasibility.,376714.76,903923.0777033528,240592.59499610975,525503.9875106984,375570.5335474361,525503.9875106984,1822757.594961158,1195218.1377666052,481765.7271725638,180979.7279865116,744427.6149601397,930534.5187001746,3281412.4051940776,1822757.594961158,162.641478100504,162.641478100504,121.1935545627398,1.0,14.0,62.597038704232986,45.19325,3.789543133362085,51.1895780944279,0.0,100.0,51.44071470656958,73.33333333333333,26.521770242914982,65.88047335585554,55.55723850398602,47.82167564755366,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1410359.4731704693,48.813274347921535,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_30,Optimización incremental orientada a valor,mantener en pipeline
INI_0000047,PLT_CAN,PLT_CAN_L04,OptimizacionProceso,ControlAvanzado,0,discretionary,0,0,0,pre_feasibility,pre-feasibility,0,No committee-grade: usar solo para screening/pre-feasibility.,328251.49,873006.8066290405,217089.39512773976,509807.03196915105,365537.8996042687,509807.03196915105,1805521.991896023,1201690.287756327,467375.24607138056,174789.73620684943,718966.6695494655,898708.3369368319,3223545.424344901,1805521.991896023,181.50828798273767,181.50828798273767,133.76984451967644,1.0,13.0,62.26700681058056,41.2555,4.359563648014058,49.34359595214264,0.0,100.0,48.16477848170255,76.66666666666667,19.200127530364377,66.66937565778173,58.103333045053446,47.49883852538941,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1414610.060334924,47.88493847938471,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_31,Optimización incremental orientada a valor,mantener en pipeline
INI_0000031,PLT_ALA,PLT_ALA_L04,OptimizacionProceso,ControlAvanzado,0,discretionary,0,0,0,pre_feasibility,pre-feasibility,0,No committee-grade: usar solo para screening/pre-feasibility.,307450.01,861794.7443016587,215125.5009333121,497925.3127087059,355454.8976065749,497925.3127087059,1776593.0917964303,1180289.8346102077,456482.4550448388,172544.9018552322,709732.6776980651,887165.8471225812,3176504.4296885226,1776593.0917964303,188.06193243996128,188.06193243996128,139.0702909634274,1.0,13.0,62.110107181595176,44.272499999999994,4.577023235969607,47.92042022490243,0.0,100.0,52.12460804933535,76.66666666666667,23.093087044534418,65.73765706771961,59.026732230193495,47.16842799359991,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1388433.9786485925,48.506207516924455,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_32,Optimización incremental orientada a valor,mantener en pipeline
INI_0000022,PLT_ALA,PLT_ALA_L02,Confiabilidad,MantenimientoPredictivo,0,reliability-protection,0,0,1,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,120308.12,630826.6682908249,352346.55922134605,384629.703017932,272911.08521237766,384629.703017932,1504863.187567942,1032819.841060532,354009.4404086054,127203.04529783416,529283.7350243443,661604.6687804305,2437364.8592326855,1504863.187567942,250.0,250.0,173.79965253696128,0.0,8.0,61.67259639215502,55.30925,9.415921973805409,30.506560474499057,0.0,100.0,37.07872289215764,93.33333333333331,44.80042611336033,61.41397010186699,77.07162649756557,45.30154039178749,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1210116.4316862563,47.73807051117855,Tier 4,1,1,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,OLA_3,seleccionada_modelo_optimizacion,1504863.187567942,1032819.841060532,OLA_33,Confiabilidad y disponibilidad estructural,ejecutar en siguiente ola
INI_0000042,PLT_CAN,PLT_CAN_L03,Confiabilidad,MantenimientoPredictivo,0,reliability-protection,0,0,1,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,92001.19,566782.8192557531,312774.4428096614,366079.1863980576,261108.06855638145,366079.1863980576,1454788.8404210324,1011255.6252245147,336935.72520573577,119686.17690350398,498004.0940472409,622505.1175590511,2223787.1103834924,1454788.8404210324,250.0,250.0,129.8711429840023,0.0,8.0,51.0297009224755,42.830749999999995,12.021662003327869,28.26947189616219,0.0,100.0,67.82094968507965,93.33333333333331,23.47333906882591,60.86956905848108,80.19959059527591,42.9367151447685,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1183114.6127212527,49.595093583590845,Tier 4,1,1,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,OLA_3,seleccionada_modelo_optimizacion,1454788.8404210324,1011255.6252245147,OLA_34,Confiabilidad y disponibilidad estructural,ejecutar en siguiente ola
INI_0000002,PLT_BIZ,PLT_BIZ_L01,Confiabilidad,MantenimientoPredictivo,0,reliability-protection,0,0,1,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,93007.18,559831.4729025803,295295.00107177556,360506.72509742226,257296.95266893067,360506.72509742226,1430237.5959925074,994146.572612596,331806.8859838608,118218.5752139958,491897.18725288054,614871.4840661007,2196850.795780626,1430237.5959925074,250.0,250.0,127.03791392166748,0.0,8.0,61.055764210621646,35.645,11.749287434663074,27.79395262795267,0.0,100.0,44.46977060668542,93.33333333333331,12.039615384615384,60.10179009905511,80.81028127471194,41.13339123429302,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1162927.819919073,45.04731583537626,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_35,Confiabilidad y disponibilidad estructural,mantener en pipeline
INI_0000040,PLT_CAN,PLT_CAN_L02,TransformacionIndustrial,CAPEXTransformacional,0,discretionary,0,0,0,business_case_candidate,business case candidate (no final),1,Candidato para comité con caveat: requiere business case corporativo auditado.,1823819.02,2617484.981704644,576854.3379496693,1048731.1940772303,751907.3031224324,1048731.1940772303,1918681.7574681896,859436.405615274,902633.7566540308,360762.9452745174,1212577.5729197096,1515721.966149637,6838469.527096504,1918681.7574681896,67.42132162569088,67.42132162569088,35.24431389253589,1.0,38.0,93.08807560875108,92.93175,0.6281081323602602,100.0,7.7081135028601935,100.0,0.0,0.0,98.5718532388664,40.25817337000011,8.742242708029025,40.88853507580818,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1140208.072420346,45.79499765388323,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_36,Candidato business case (requiere cierre financiero corporativo),mantener en pipeline
INI_0000006,PLT_BIZ,PLT_BIZ_L02,Confiabilidad,MantenimientoPredictivo,0,reliability-protection,0,0,1,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,111259.07,547334.2923353465,291031.76286074996,353061.0307383272,252111.01621427553,353061.0307383272,1380525.5022111118,953982.6070166476,324953.94126109243,115579.24679672216,480915.08439651056,601143.8554956382,2128529.049838095,1380525.5022111118,250.0,250.0,172.8138448953291,0.0,8.0,61.485195905557376,41.936499999999995,9.435918934242231,26.868044085882374,0.0,100.0,44.16409149768443,93.33333333333331,22.319451417004053,58.23919049546952,81.90849156034895,40.29873133301568,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1117384.07695661,45.72695531172059,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_37,Confiabilidad y disponibilidad estructural,mantener en pipeline
INI_0000012,PLT_BIZ,PLT_BIZ_L03,TransformacionIndustrial,CAPEXTransformacional,0,discretionary,0,0,0,business_case_candidate,business case candidate (no final),1,Candidato para comité con caveat: requiere business case corporativo auditado.,1602956.16,2372617.4147340986,477571.38596008,947201.5732633276,679343.0099857091,947201.5732633276,1777226.1444619412,821346.4233480323,815248.100954575,327013.2031024422,1099131.262068109,1373914.0775851356,6253846.845645266,1777226.1444619412,69.58609045430296,69.58609045430296,36.45957728131286,1.0,38.0,92.7787139842328,83.618,0.6808533544949007,100.0,0.0,100.0,0.4883402843474584,0.0,84.31333603238863,40.3410573228136,20.08687379318914,38.38210123862934,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1078773.7787703825,43.73901940292022,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_38,Candidato business case (requiere cierre financiero corporativo),mantener en pipeline
INI_0000048,PLT_CAN,PLT_CAN_L04,TransformacionIndustrial,CAPEXTransformacional,0,discretionary,0,0,0,business_case_candidate,business case candidate (no final),1,Candidato para comité con caveat: requiere business case corporativo auditado.,1359683.15,2052275.0516108652,414858.6494301033,874357.69343796,628484.8268208312,874357.69343796,1760548.5795006312,883126.9869422109,752552.0113680718,300058.6055213517,1008511.5815414768,1260639.476926846,5452285.350310933,1760548.5795006312,75.6233283003441,75.6233283003441,39.79293956280056,1.0,36.0,87.38423762417803,64.49024999999999,0.8299311472782595,96.61548102741132,0.0,100.0,20.95321244825918,0.0,49.180883603238854,45.135799968662745,29.148841845852317,37.403557181446025,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1133670.7110714742,43.43714481617985,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dependencia_no_satisfecha,0.0,0.0,OLA_39,Candidato business case (requiere cierre financiero corporativo),mantener en pipeline
INI_0000030,PLT_ALA,PLT_ALA_L04,Confiabilidad,MantenimientoPredictivo,0,reliability-protection,0,0,1,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,137063.15,527289.0211829233,279667.33947970945,336025.9397904132,238740.17515834415,336025.9397904132,1282743.2551243396,871682.8713986566,309275.00911814347,111346.69532870543,463303.9184962227,579129.8981202785,2001809.0156713407,1282743.2551243396,240.79889581267048,240.79889581267048,199.20373306502597,0.0,10.0,61.985077452668904,36.8455,7.036761547983496,24.85778914786701,0.0,100.0,43.77661251972128,86.66666666666667,13.50972267206478,54.334764475758384,83.66960815037773,36.01352335381065,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1023244.1118721004,43.30490878613936,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_40,Confiabilidad y disponibilidad estructural,mantener en pipeline
INI_0000046,PLT_CAN,PLT_CAN_L04,Confiabilidad,MantenimientoPredictivo,0,reliability-protection,0,0,1,screening,screening financiero,0,No committee-grade: usar solo para screening/pre-feasibility.,126327.15,533066.9421708725,281894.14062377164,338008.8936864078,239708.54161959363,338008.8936864078,1301857.8066265108,886510.4986850711,311100.10061151756,112566.69519961886,468380.1646120368,585475.2057650461,2030121.924835208,1301857.8066265108,247.00231181732423,247.00231181732423,215.7318665835351,0.0,9.0,51.78959517206734,29.36875,7.766911229499836,25.142314448555013,0.0,100.0,67.26595235886083,90.0,0.8772014170040549,55.00405099759509,83.16198353879632,35.412639483998404,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1039769.2848393722,45.823540473739214,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_41,Confiabilidad y disponibilidad estructural,mantener en pipeline
INI_0000004,PLT_BIZ,PLT_BIZ_L01,TransformacionIndustrial,CAPEXTransformacional,0,discretionary,0,0,0,business_case_candidate,business case candidate (no final),1,Candidato para comité con caveat: requiere business case corporativo auditado.,1442465.83,2160543.7126827072,436144.7793916686,868332.7365861814,624226.7741555906,868332.7365861814,1656265.246302426,785149.0257298636,747366.3837568089,297784.77431807417,1000895.1723722636,1251118.9654653294,5730070.898728607,1656265.246302426,70.76122522430224,70.76122522430224,37.125655062156326,1.0,37.0,87.52588270996,50.05799999999999,0.7124836542809496,95.79094965500438,0.0,100.0,13.374869495850009,0.0,30.558356275303645,40.24799271263088,29.910482762773658,31.95057513025443,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,1024851.1896313094,39.90593552497975,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dependencia_no_satisfecha,0.0,0.0,OLA_42,Candidato business case (requiere cierre financiero corporativo),descartar
INI_0000032,PLT_ALA,PLT_ALA_L04,TransformacionIndustrial,CAPEXTransformacional,0,discretionary,0,0,0,business_case_candidate,business case candidate (no final),1,Candidato para comité con caveat: requiere business case corporativo auditado.,1434674.61,2027144.8609165312,412614.72964177665,857996.2417860948,614993.224954575,857996.2417860948,1627169.6643801671,759989.4140403409,738469.8531827877,296384.5551559236,996163.9677808604,1245204.9597260754,5269414.535207705,1627169.6643801671,70.37654306236277,70.37654306236277,36.90728662074829,1.0,37.0,87.51290278045903,48.937999999999995,0.6990744829877384,94.5855666212996,0.0,100.0,20.37882793869761,0.0,29.11317408906882,39.042675134971105,30.383603221913972,30.894516694930523,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,994822.741266065,40.408750351396414,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dependencia_no_satisfecha,0.0,0.0,OLA_43,Candidato business case (requiere cierre financiero corporativo),mantener en pipeline
INI_0000044,PLT_CAN,PLT_CAN_L03,TransformacionIndustrial,CAPEXTransformacional,0,discretionary,0,0,0,business_case_candidate,business case candidate (no final),1,Candidato para comité con caveat: requiere business case corporativo auditado.,1504127.07,2116086.3580367942,460099.1219017326,846505.8581306598,606637.7348962483,846505.8581306598,1516712.6361869697,660719.5630673087,728580.1805737579,291657.0368289383,980304.169749065,1225380.2121863312,5494331.81196044,1516712.6361869697,66.0278684739715,66.0278684739715,34.43682548156051,1.0,39.0,87.62620152518528,65.99100000000001,0.593862206478175,92.77706500066913,0.0,100.0,12.904866933950572,0.0,56.3429271255061,34.23657550910652,31.969583025093513,30.003846600655297,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,883919.2553957733,41.338219615853774,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_44,Candidato business case (requiere cierre financiero corporativo),mantener en pipeline
INI_0000024,PLT_ALA,PLT_ALA_L02,TransformacionIndustrial,CAPEXTransformacional,0,discretionary,0,0,0,pre_feasibility,pre-feasibility,0,No committee-grade: usar solo para screening/pre-feasibility.,2157364.77,2331623.14166718,516048.4185672031,943134.168436069,678657.7927208896,943134.168436069,1208302.598876672,264492.54790651187,811747.3212316148,321363.68428065546,1080152.9388099697,1350191.1735124618,5566955.585964579,1208302.598876672,51.16353493862783,51.16353493862783,25.18672625702717,1.0,48.0,88.49059736967911,74.32650000000001,0.2391902815074662,100.0,0.0789722219326176,100.0,8.008329082078149,0.0,69.33916801619435,12.12508036723481,21.98470611900302,16.45253122766964,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,466824.063342168,40.600888276921914,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_45,Transformación CAPEX con valor downside-adjusted positivo,mantener en pipeline
INI_0000036,PLT_CAN,PLT_CAN_L01,TransformacionIndustrial,CAPEXTransformacional,0,discretionary,0,0,0,pre_feasibility,pre-feasibility,0,No committee-grade: usar solo para screening/pre-feasibility.,2309286.26,2524206.715028103,617351.06348238,1016005.6043358332,728141.6802953199,1016005.6043358332,1316430.0204092944,289159.19485270476,874467.1280900855,347908.4874986204,1169388.9209983866,1461736.151247983,6018545.777826804,1316430.0204092944,51.303356019586715,51.303356019586715,25.29231330164837,1.0,48.0,93.65368901387512,63.44650000000001,0.238462777243959,100.0,0.0,100.0,0.0,0.0,53.05965384615386,11.788365138247434,13.061107900161346,15.487974769678504,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,507733.997170902,37.2684683724498,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_46,Transformación CAPEX con valor downside-adjusted positivo,descartar
INI_0000028,PLT_ALA,PLT_ALA_L03,TransformacionIndustrial,CAPEXTransformacional,0,discretionary,0,0,0,pre_feasibility,pre-feasibility,0,No committee-grade: usar solo para screening/pre-feasibility.,855925.02,347541.85248199786,125262.37231642604,182610.968015156,126150.8745894323,182610.968015156,-62227.33229792408,-307624.6711681764,170083.69991137573,66447.07878599128,285581.6393802625,356977.04922532814,520414.2566174395,-62227.33229792408,24.54079064696186,24.54079064696186,10.079991360899108,1.0,999.0,64.26391894527137,74.2635,-0.2663499359634473,7.170656731961001,2.4494225952022384,100.0,37.83499891169249,0.0,69.25787651821862,0.0,100.0,6.925787651821863,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,-299436.8071018031,30.097714912987417,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dominada_por_funcion_objetivo,0.0,0.0,OLA_47,Optimización incremental orientada a valor,descartar
INI_0000008,PLT_BIZ,PLT_BIZ_L02,TransformacionIndustrial,CAPEXTransformacional,0,discretionary,0,0,0,pre_feasibility,pre-feasibility,0,No committee-grade: usar solo para screening/pre-feasibility.,2206381.42,2097035.901975758,426553.2145190598,839257.1272649956,602355.8882520502,839257.1272649956,788590.4746318124,-56814.9793074504,722341.2613834068,289030.9695833464,971471.1385593738,1214338.9231992173,4711418.593305306,788590.4746318124,44.75000672364084,44.75000672364084,20.694231711220606,1.0,54.0,93.54444038521358,64.75725,0.0815698166185528,92.14508382506128,0.0,100.0,0.0,0.0,54.75096862348179,0.0,32.85288614406262,5.489927738097007,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,contextual_comparable_inter_release,contextual_comparable_inter_release,93025.77578684682,35.8752867960042,Tier 4,0,0,branch_and_bound_binary_selection,solved_exact,exact_for_formulation,BACKLOG,dependencia_no_satisfecha,0.0,0.0,OLA_48,Optimización incremental orientada a valor,descartar
