timestamp,planta_id,linea_id,equipo_id,fuente_energia,consumo_kwh,demanda_kw,factor_carga,energia_reactiva_proxy,coste_energia_proxy,precio_energia_proxy
2024-01-21T16:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1371.3023,1371.3023,0.97249,24.6834,140.8238,102.6935
2024-01-21T17:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1416.8582,1416.8582,1.01927,25.5034,144.6585,102.0981
2024-01-21T18:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1372.8192,1372.8192,0.97404,24.7107,176.1945,128.345
2024-01-21T19:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1396.1138,1396.1138,0.99797,25.13,179.4365,128.5257
2024-01-21T20:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1463.241,1463.241,1.06691,26.3383,191.0828,130.5887
2024-01-21T21:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1469.4095,1469.4095,1.07324,26.4494,149.646,101.8409
2024-01-21T22:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1420.6776,1420.6776,1.01607,25.5722,137.0219,96.4483
2024-01-21T23:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1367.2605,1367.2605,0.96148,24.6107,129.6994,94.8608
2024-01-22T00:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1435.776,1435.776,1.03303,25.844,163.1061,113.6013
2024-01-22T01:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1332.4692,1332.4692,0.92734,23.9844,150.262,112.7696
2024-01-22T02:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1341.8714,1341.8714,0.93696,24.1537,149.407,111.3423
2024-01-22T03:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1317.2317,1317.2317,0.91175,23.7102,155.6381,118.1555
2024-01-22T04:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1358.2719,1358.2719,0.95374,24.4489,149.2307,109.868
2024-01-22T05:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1393.5132,1393.5132,0.98979,25.0832,155.5904,111.6534
2024-01-22T06:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1484.6195,1484.6195,1.08885,26.7232,168.7732,113.6811
2024-01-22T07:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1472.8758,1472.8758,1.07679,26.5118,155.7026,105.7134
2024-01-22T08:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1458.7798,1458.7798,1.06231,26.258,155.8973,106.8683
2024-01-22T09:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1442.6442,1442.6442,1.04574,25.9676,196.7355,136.3715
2024-01-22T10:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1504.4813,1504.4813,1.10925,27.0807,206.6048,137.3263
2024-01-22T11:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1516.9233,1516.9233,1.05022,27.3046,207.6733,136.9043
2024-01-22T12:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1542.0405,1542.0405,1.14782,27.7567,207.8322,134.7774
2024-01-22T13:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1544.1644,1544.1644,1.15,27.795,211.2306,136.7928
2024-01-22T14:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1454.9108,1454.9108,1.05833,26.1884,152.0359,104.4984
2024-01-22T15:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1544.1667,1544.1667,1.15,27.795,160.9806,104.2508
2024-01-22T16:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1465.6268,1465.6268,1.06934,26.3813,150.3285,102.5694
2024-01-22T17:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1443.4048,1443.4048,1.04651,25.9813,150.0432,103.9509
2024-01-22T18:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1518.9886,1518.9886,1.12414,27.3418,199.7925,131.5299
2024-01-22T19:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1538.8771,1538.8771,1.14456,27.6998,200.9629,130.5906
2024-01-22T20:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1469.1426,1469.1426,1.07294,26.4446,204.8586,139.4409
2024-01-22T21:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1512.9822,1512.9822,1.11797,27.2337,151.7828,100.3203
2024-01-22T22:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1395.8183,1395.8183,0.99213,25.1247,152.9679,109.5901
2024-01-22T23:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1380.3435,1380.3435,0.9763,24.8462,154.3904,111.8493
2024-01-23T00:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1418.1103,1418.1103,1.01878,25.526,145.0973,102.3173
2024-01-23T01:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1150.7317,1150.7317,0.74451,20.7132,117.8943,102.4516
2024-01-23T02:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,810.7038,810.7038,0.3364,14.5927,87.3598,107.7579
2024-01-23T03:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1373.6658,1373.6658,0.97319,24.726,144.6449,105.2984
2024-01-23T04:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1488.941,1488.941,1.03692,26.8009,151.4862,101.7409
2024-01-23T05:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1345.6244,1345.6244,0.94442,24.2212,139.7006,103.8185
2024-01-23T06:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1489.6767,1489.6767,1.09402,26.8142,165.0728,110.8112
2024-01-23T07:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1494.2893,1494.2893,1.09876,26.8972,174.4947,116.7744
2024-01-23T08:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1456.4472,1456.4472,1.05989,26.216,163.0942,111.9809
2024-01-23T09:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1519.7849,1519.7849,1.12494,27.3561,223.0773,146.7821
2024-01-23T10:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1496.1018,1496.1018,1.10061,26.9298,226.4532,151.3622
2024-01-23T11:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1474.9425,1474.9425,1.07888,26.549,215.7897,146.3038
2024-01-23T12:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1454.0871,1454.0871,1.05746,26.1736,210.4007,144.6961
2024-01-23T13:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1482.3431,1482.3431,1.08648,26.6822,214.5577,144.7423
2024-01-23T14:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1397.9434,1397.9434,0.9998,25.163,163.7641,117.1465
2024-01-23T15:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1423.5676,1423.5676,1.02612,25.6242,173.5316,121.8991
2024-01-23T16:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1350.8208,1350.8208,0.9514,24.3148,165.8838,122.8022
2024-01-23T17:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1360.4411,1360.4411,0.96128,24.4879,158.0158,116.1504
2024-01-23T18:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1456.8652,1456.8652,1.06031,26.2236,226.4092,155.4085
2024-01-23T19:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1485.9716,1485.9716,1.0902,26.7475,228.9221,154.0555
2024-01-23T20:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1435.4649,1435.4649,1.03833,25.8384,215.9844,150.463
2024-01-23T21:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1333.142,1333.142,0.93324,23.9966,163.2061,122.4221
2024-01-23T22:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1427.6432,1427.6432,1.02854,25.6976,146.3694,102.5252
2024-01-23T23:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1459.8755,1459.8755,1.0616,26.2778,148.1348,101.4708
2024-01-24T00:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1406.4608,1406.4608,1.00853,25.3163,158.2547,112.5198
2024-01-24T01:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1333.4602,1333.4602,0.93356,24.0023,152.2674,114.1897
2024-01-24T02:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1354.8725,1354.8725,0.95555,24.3877,150.0597,110.7556
2024-01-24T03:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1379.6871,1379.6871,0.98103,24.8344,151.3197,109.6768
2024-01-24T04:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1426.5233,1426.5233,1.02913,25.6774,161.1408,112.9605
2024-01-24T05:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1469.4242,1469.4242,1.07319,26.4496,166.9889,113.6424
2024-01-24T06:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1544.2108,1544.2108,1.15,27.7958,162.5169,105.2427
2024-01-24T07:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1485.5318,1485.5318,1.08974,26.7396,157.1933,105.8162
2024-01-24T08:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1544.2131,1544.2131,1.15,27.7958,167.7871,108.6554
2024-01-24T09:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1517.7639,1517.7639,1.12284,27.3198,201.619,132.8395
2024-01-24T10:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1544.2153,1544.2153,1.15,27.7959,203.721,131.9253
2024-01-24T11:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1484.4682,1484.4682,1.08864,26.7204,190.5422,128.3572
2024-01-24T12:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1544.2176,1544.2176,1.15,27.7959,204.3813,132.3526
2024-01-24T13:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1518.2755,1518.2755,1.12336,27.329,202.3194,133.2561
2024-01-24T14:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1451.0784,1451.0784,1.05434,26.1194,164.4636,113.3389
2024-01-24T15:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1454.8202,1454.8202,0.99798,26.1868,166.6745,114.5671
2024-01-24T16:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1349.4701,1349.4701,0.94999,24.2905,151.1136,111.98
2024-01-24T17:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1443.916,1443.916,1.04699,25.9905,164.9646,114.248
2024-01-24T18:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1450.8155,1450.8155,1.05407,26.1147,215.6746,148.6575
2024-01-24T19:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1458.3509,1458.3509,1.06181,26.2503,205.4389,140.8707
2024-01-24T20:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1486.3,1486.3,1.09051,26.7534,222.9585,150.0091
2024-01-24T21:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1416.9845,1416.9845,1.01932,25.5057,166.3086,117.3679
2024-01-24T22:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1369.7541,1369.7541,0.97081,24.6556,153.5562,112.1049
2024-01-24T23:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1357.9949,1357.9949,0.95873,24.4439,151.2126,111.3499
2024-01-25T00:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1513.0369,1513.0369,1.10442,27.2347,180.2068,119.1027
2024-01-25T01:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1486.4938,1486.4938,1.07739,26.7569,179.6796,120.8748
2024-01-25T02:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1434.9379,1434.9379,1.02491,25.8289,169.8415,118.3616
2024-01-25T03:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1457.8033,1457.8033,1.04818,26.2405,176.104,120.8009
2024-01-25T04:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1368.7989,1368.7989,0.95757,24.6384,161.8788,118.2634
2024-01-25T05:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1327.3858,1327.3858,0.91541,23.8929,153.5531,115.6808
2024-01-25T06:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1436.4864,1436.4864,1.03934,25.8568,157.2585,109.4744
2024-01-25T07:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1473.2591,1473.2591,1.07711,26.5187,157.5636,106.949
2024-01-25T08:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1501.924,1501.924,1.10654,27.0346,164.021,109.2073
2024-01-25T09:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1491.8522,1491.8522,1.0962,26.8533,208.981,140.0816
2024-01-25T10:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1544.2425,1544.2425,1.15,27.7964,223.2833,144.5908
2024-01-25T11:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1522.4721,1522.4721,1.12764,27.4045,211.5279,138.9371
2024-01-25T12:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1448.661,1448.661,1.05184,26.0759,197.2605,136.1674
2024-01-25T13:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1475.2967,1475.2967,1.07919,26.5553,208.5189,141.3403
2024-01-25T14:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1478.2972,1478.2972,1.08227,26.6093,159.7605,108.0706
2024-01-25T15:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1523.7855,1523.7855,1.12899,27.4281,171.019,112.233
2024-01-25T16:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1513.2114,1513.2114,1.11813,27.2378,167.9902,111.0157
2024-01-25T17:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1544.2504,1544.2504,1.15,27.7965,168.4134,109.0584
2024-01-25T18:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1544.2516,1544.2516,1.15,27.7965,223.7078,144.8649
2024-01-25T19:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1479.5882,1479.5882,1.08359,26.6326,213.5457,144.3278
2024-01-25T20:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1544.2538,1544.2538,1.15,27.7966,218.4829,141.4812
2024-01-25T21:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1536.7885,1536.7885,1.14233,27.6622,175.515,114.209
2024-01-25T22:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1431.2315,1431.2315,1.02111,25.7622,171.0774,119.5316
2024-01-25T23:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1493.6227,1493.6227,1.08463,26.8852,177.4954,118.8355
2024-01-26T00:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1412.1828,1412.1828,1.01436,25.4193,154.0136,109.0607
2024-01-26T01:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1430.5657,1430.5657,1.03324,25.7502,154.7082,108.1448
2024-01-26T02:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1436.303,1436.303,1.03913,25.8535,159.2134,110.8494
2024-01-26T03:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1459.1161,1459.1161,1.06256,26.2641,158.9323,108.9237
2024-01-26T04:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1416.3703,1416.3703,1.01866,25.4947,152.5444,107.701
2024-01-26T05:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1390.2929,1390.2929,0.99188,25.0253,147.4384,106.0484
2024-01-26T06:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1519.9663,1519.9663,1.12505,27.3594,171.0756,112.5522
2024-01-26T07:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1466.6964,1466.6964,1.07034,26.4005,163.8418,111.7081
2024-01-26T08:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1421.1875,1421.1875,1.0236,25.5814,153.3658,107.9138
2024-01-26T09:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1544.2685,1544.2685,1.15,27.7968,213.0653,137.9717
2024-01-26T10:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1493.483,1493.483,1.09784,26.8827,214.6169,143.7023
2024-01-26T11:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1527.4502,1527.4502,1.13273,27.4941,207.8618,136.0842
2024-01-26T12:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1449.5626,1449.5626,1.05274,26.0921,209.8459,144.765
2024-01-26T13:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1498.3902,1498.3902,1.10288,26.971,199.0344,132.8321
2024-01-26T14:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1410.2777,1410.2777,1.01239,25.385,163.0606,115.623
2024-01-26T15:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1392.7917,1392.7917,0.99443,25.0703,160.2707,115.0716
2024-01-26T16:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1375.8507,1375.8507,0.97703,24.7653,165.7088,120.441
2024-01-26T17:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1387.0874,1387.0874,0.98857,24.9676,157.9054,113.8395
2024-01-26T18:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1383.2142,1383.2142,0.98459,24.8979,202.0912,146.1026
2024-01-26T19:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1442.1254,1442.1254,1.04509,25.9583,210.5664,146.0112
2024-01-26T20:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1445.3401,1445.3401,1.04839,26.0161,218.7803,151.3694
2024-01-26T21:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1413.8207,1413.8207,1.01602,25.4488,167.9269,118.7753
2024-01-26T22:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1440.6063,1440.6063,1.04353,25.9309,152.2246,105.667
2024-01-26T23:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1426.5194,1426.5194,1.02906,25.6773,157.6893,110.5413
2024-01-27T00:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1321.4281,1321.4281,0.92114,23.7857,131.2064,99.2914
2024-01-27T01:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1399.4361,1399.4361,0.98102,25.1898,143.8569,102.7963
2024-01-27T02:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1481.2046,1481.2046,0.98171,26.6617,152.3434,102.851
2024-01-27T03:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1376.8403,1376.8403,0.97804,24.7831,139.9118,101.618
2024-01-27T04:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1434.8576,1434.8576,1.03762,25.8274,149.7056,104.3348
2024-01-27T05:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1407.2844,1407.2844,1.0093,25.3311,145.181,103.1639
2024-01-27T06:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1495.3887,1495.3887,1.09978,26.917,145.5879,97.3579
2024-01-27T07:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1495.9826,1495.9826,1.10039,26.9277,143.102,95.6575
2024-01-27T08:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1785.9836,1785.9836,1.10554,32.1477,168.8405,94.5364
2024-01-27T09:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1349.8889,1349.8889,0.95036,24.298,166.1731,123.1013
2024-01-27T10:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1444.0788,1444.0788,1.04708,25.9934,176.0319,121.8991
2024-01-27T11:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1422.0384,1422.0384,1.02445,25.5967,175.7547,123.5935
2024-01-27T12:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1402.3276,1402.3276,1.0042,25.2419,167.4471,119.4066
2024-01-27T13:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1410.9711,1410.9711,1.01308,25.3975,171.7089,121.6955
2024-01-27T14:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1404.0716,1404.0716,1.00599,25.2733,135.3504,96.3985
2024-01-27T15:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1435.4622,1435.4622,1.03823,25.8383,140.1185,97.6121
2024-01-27T16:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1404.5819,1404.5819,1.00652,25.2825,140.0389,99.7015
2024-01-27T17:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1309.1098,1309.1098,0.90847,23.564,131.2651,100.2705
2024-01-27T18:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1335.9063,1335.9063,0.93599,24.0463,166.9199,124.9488
2024-01-27T19:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1423.8117,1423.8117,1.02626,25.6286,175.8454,123.5033
2024-01-27T20:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1412.4351,1412.4351,1.01458,25.4238,175.1257,123.9885
2024-01-27T21:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1481.6847,1481.6847,1.08569,26.6703,146.3415,98.767
2024-01-27T22:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1415.0793,1415.0793,1.01729,25.4714,145.8601,103.0756
2024-01-27T23:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1350.1865,1350.1865,0.95065,24.3034,139.9921,103.6835
2024-01-28T00:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1393.3348,1393.3348,0.99373,25.08,143.2518,102.8122
2024-01-28T01:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1335.0279,1335.0279,0.93391,24.0305,134.1289,100.469
2024-01-28T02:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1332.0691,1332.0691,0.93087,23.9772,130.924,98.2862
2024-01-28T03:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1089.2084,1089.2084,0.68168,19.6058,109.6236,100.6452
2024-01-28T04:00:00,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ01,GasNatural,1369.7096,1369.7096,0.89903,24.6548,136.0878,99.3553
