fecha,turno,planta_id,linea_id,producto_familia,unidades_producidas,toneladas_producidas_proxy,horas_planificadas,horas_operativas,scrap_pct,reproceso_pct,velocidad_media_proceso,utilization_rate
2024-06-15,A,PLT_BIZ,PLT_BIZ_L01,OCTG,615,55.3677,8.0,8.0,2.4663,1.7085,127.7369,1.01144
2024-06-15,B,PLT_BIZ,PLT_BIZ_L01,Mecanizado,924,56.3656,8.0,8.0,2.3741,1.0592,122.192,1.05
2024-06-15,C,PLT_BIZ,PLT_BIZ_L01,Mecanizado,851,51.9363,8.0,8.0,3.1836,1.4345,119.9759,0.96006
2024-06-16,A,PLT_BIZ,PLT_BIZ_L01,OCTG,623,56.1016,8.0,8.0,2.4381,1.4551,128.1754,1.02833
2024-06-16,B,PLT_BIZ,PLT_BIZ_L01,Conduccion,767,57.4995,8.0,8.0,2.9996,1.5101,133.0188,0.92796
2024-06-16,C,PLT_BIZ,PLT_BIZ_L01,Mecanizado,857,52.255,8.0,8.0,3.0977,1.4262,119.0814,0.92376
2024-06-17,A,PLT_BIZ,PLT_BIZ_L01,OCTG,677,60.9258,8.0,8.0,1.8945,1.4047,128.738,1.05
2024-06-17,B,PLT_BIZ,PLT_BIZ_L01,Mecanizado,959,58.4908,8.0,8.0,2.5481,1.5044,119.5494,0.94275
2024-06-17,C,PLT_BIZ,PLT_BIZ_L01,Conduccion,667,50.0234,8.0,8.0,4.4834,1.6442,126.9298,0.94899
2024-06-18,A,PLT_BIZ,PLT_BIZ_L01,OCTG,665,59.8311,8.0,8.0,2.6319,1.3482,128.6134,1.0452
2024-06-18,B,PLT_BIZ,PLT_BIZ_L01,OCTG,607,54.6481,8.0,8.0,3.7478,1.3771,126.4328,1.05
2024-06-18,C,PLT_BIZ,PLT_BIZ_L01,Conduccion,720,53.9934,8.0,8.0,3.5775,0.8159,136.375,1.05
2024-06-19,A,PLT_BIZ,PLT_BIZ_L01,Mecanizado,929,56.6838,8.0,8.0,3.7576,1.7168,118.5775,0.99065
2024-06-19,B,PLT_BIZ,PLT_BIZ_L01,OCTG,659,59.3355,8.0,8.0,3.1256,1.6403,127.2758,0.99367
2024-06-19,C,PLT_BIZ,PLT_BIZ_L01,Conduccion,670,50.2686,8.0,8.0,2.4188,1.4806,134.2276,0.97191
2024-06-20,A,PLT_BIZ,PLT_BIZ_L01,OCTG,624,56.1341,8.0,8.0,3.6952,2.097,124.1169,0.95617
2024-06-20,B,PLT_BIZ,PLT_BIZ_L01,Conduccion,714,53.5486,8.0,8.0,2.9525,1.8114,136.375,1.05
2024-06-20,C,PLT_BIZ,PLT_BIZ_L01,Mecanizado,819,49.9483,8.0,8.0,3.608,1.4436,119.0361,0.92192
2024-06-21,A,PLT_BIZ,PLT_BIZ_L01,Conduccion,788,59.0862,8.0,8.0,3.0857,1.5876,135.6603,1.02401
2024-06-21,B,PLT_BIZ,PLT_BIZ_L01,OCTG,587,52.8001,8.0,8.0,4.0235,2.2405,121.9653,1.00686
2024-06-21,C,PLT_BIZ,PLT_BIZ_L01,Mecanizado,859,52.3901,8.0,8.0,2.7741,1.2269,121.9935,1.04194
2024-06-22,A,PLT_BIZ,PLT_BIZ_L01,Conduccion,701,52.6062,8.0,8.0,2.8703,1.7619,132.1607,1.04032
2024-06-22,B,PLT_BIZ,PLT_BIZ_L01,Conduccion,791,59.2948,8.0,8.0,2.4681,1.5869,133.0254,0.9282
2024-06-22,C,PLT_BIZ,PLT_BIZ_L01,Conduccion,716,53.7339,8.0,8.0,3.3175,1.43,133.2777,0.93737
2024-06-23,A,PLT_BIZ,PLT_BIZ_L01,Conduccion,756,56.7115,8.0,8.0,2.5881,1.4497,134.8829,0.99574
2024-06-23,B,PLT_BIZ,PLT_BIZ_L01,OCTG,625,56.2264,8.0,8.0,3.3508,1.532,125.2393,0.91523
2024-06-23,C,PLT_BIZ,PLT_BIZ_L01,OCTG,585,52.622,8.0,8.0,3.5848,1.4514,125.8344,0.93815
2024-06-24,A,PLT_BIZ,PLT_BIZ_L01,Conduccion,781,58.5969,8.0,8.0,3.0816,1.1297,133.8324,0.95754
2024-06-24,B,PLT_BIZ,PLT_BIZ_L01,Mecanizado,954,58.1681,8.0,8.0,3.2356,1.7057,117.3566,0.94004
2024-06-24,C,PLT_BIZ,PLT_BIZ_L01,OCTG,566,50.9341,8.0,8.0,5.3359,1.9215,122.998,1.02593
2024-06-25,A,PLT_BIZ,PLT_BIZ_L01,Mecanizado,965,58.8608,8.0,8.0,2.2809,1.6095,122.192,1.05
2024-06-25,B,PLT_BIZ,PLT_BIZ_L01,Conduccion,739,55.4433,8.0,8.0,2.7313,1.381,134.0289,0.96469
2024-06-25,C,PLT_BIZ,PLT_BIZ_L01,Conduccion,723,54.2306,8.0,8.0,2.9376,1.8974,133.7058,0.95294
2024-06-26,A,PLT_BIZ,PLT_BIZ_L01,OCTG,591,53.2243,8.0,8.0,3.3439,1.7994,126.5069,0.96406
2024-06-26,B,PLT_BIZ,PLT_BIZ_L01,Conduccion,748,56.0748,8.0,8.0,2.143,0.6943,134.1515,0.96915
2024-06-26,C,PLT_BIZ,PLT_BIZ_L01,OCTG,618,55.6359,8.0,8.0,3.0026,1.273,128.738,1.05
2024-06-27,A,PLT_BIZ,PLT_BIZ_L01,OCTG,635,57.1573,8.0,8.0,2.5555,1.325,128.738,1.05
2024-06-27,B,PLT_BIZ,PLT_BIZ_L01,Conduccion,767,57.5096,8.0,8.0,2.1907,1.5307,136.375,1.05
2024-06-27,C,PLT_BIZ,PLT_BIZ_L01,Mecanizado,856,52.2176,8.0,8.0,4.2506,1.362,119.355,0.93486
2024-06-28,A,PLT_BIZ,PLT_BIZ_L01,OCTG,668,60.1067,8.0,8.0,2.8056,1.3436,128.3894,1.03657
2024-06-28,B,PLT_BIZ,PLT_BIZ_L01,OCTG,618,55.5762,8.0,8.0,2.1011,1.1302,128.738,1.05
2024-06-28,C,PLT_BIZ,PLT_BIZ_L01,OCTG,584,52.5335,8.0,8.0,3.7966,0.977,128.738,1.05
2024-06-29,A,PLT_BIZ,PLT_BIZ_L01,Conduccion,797,59.7519,8.0,8.0,2.5395,1.0287,135.9812,1.03568
2024-06-29,B,PLT_BIZ,PLT_BIZ_L01,Conduccion,753,56.4426,8.0,8.0,2.8603,1.2703,131.7653,0.88237
2024-06-29,C,PLT_BIZ,PLT_BIZ_L01,Mecanizado,902,55.0075,8.0,8.0,2.986,1.4731,119.44,0.93831
2024-06-30,A,PLT_BIZ,PLT_BIZ_L01,OCTG,640,57.5875,8.0,8.0,2.0865,1.2521,127.4245,0.9994
2024-06-30,B,PLT_BIZ,PLT_BIZ_L01,OCTG,615,55.3206,8.0,8.0,3.0093,1.3593,126.0693,0.9472
2024-06-30,C,PLT_BIZ,PLT_BIZ_L01,OCTG,618,55.6258,8.0,8.0,2.3074,0.8166,125.0659,0.90855
2024-07-01,A,PLT_BIZ,PLT_BIZ_L01,Conduccion,744,55.8263,8.0,8.0,2.7485,1.6722,136.1362,1.04132
2024-07-01,B,PLT_BIZ,PLT_BIZ_L01,Conduccion,742,55.6431,8.0,8.0,2.9658,1.2731,134.2196,0.97162
2024-07-01,C,PLT_BIZ,PLT_BIZ_L01,OCTG,567,50.9941,8.0,8.0,3.5942,1.0746,126.9895,0.98265
2024-07-02,A,PLT_BIZ,PLT_BIZ_L01,Conduccion,729,54.7108,8.0,8.0,3.1371,1.4573,136.375,1.05
2024-07-02,B,PLT_BIZ,PLT_BIZ_L01,Conduccion,285,21.3555,8.0,3.348,3.2407,1.4385,116.3956,0.42427
2024-07-02,C,PLT_BIZ,PLT_BIZ_L01,Conduccion,677,50.7533,8.0,8.0,3.5024,1.6213,132.9841,0.92669
2024-07-03,A,PLT_BIZ,PLT_BIZ_L01,Conduccion,795,59.5976,8.0,8.0,3.2244,1.2418,134.9608,0.99857
2024-07-03,B,PLT_BIZ,PLT_BIZ_L01,OCTG,670,60.3011,8.0,8.0,2.3502,1.3498,127.8298,1.01502
2024-07-03,C,PLT_BIZ,PLT_BIZ_L01,Conduccion,574,43.0655,8.0,6.817,3.2065,1.4994,130.441,0.86243
2024-07-04,A,PLT_BIZ,PLT_BIZ_L01,OCTG,592,53.3212,8.0,8.0,3.4379,1.8696,124.095,0.95312
2024-07-04,B,PLT_BIZ,PLT_BIZ_L01,Mecanizado,914,55.7667,8.0,8.0,3.1402,1.3429,121.5505,1.02397
2024-07-04,C,PLT_BIZ,PLT_BIZ_L01,Conduccion,708,53.1151,8.0,8.0,3.0491,1.184,132.9817,0.92661
2024-07-05,A,PLT_BIZ,PLT_BIZ_L01,Conduccion,738,55.3683,8.0,8.0,2.8937,2.0276,130.2149,0.96398
2024-07-05,B,PLT_BIZ,PLT_BIZ_L01,OCTG,672,60.507,8.0,8.0,2.0691,1.1658,128.738,1.05
2024-07-05,C,PLT_BIZ,PLT_BIZ_L01,Conduccion,712,53.4201,8.0,8.0,3.5777,1.7202,136.375,1.05
2024-07-06,A,PLT_BIZ,PLT_BIZ_L01,Mecanizado,961,58.6326,8.0,8.0,2.8391,1.9503,119.8954,0.95679
2024-07-06,B,PLT_BIZ,PLT_BIZ_L01,OCTG,638,57.4012,8.0,8.0,3.1274,1.3016,124.9442,0.90386
2024-07-06,C,PLT_BIZ,PLT_BIZ_L01,Conduccion,636,47.6734,8.0,8.0,4.5097,1.6873,128.6993,0.90981
2024-07-07,A,PLT_BIZ,PLT_BIZ_L01,Conduccion,746,55.9608,8.0,8.0,3.6498,1.5457,133.175,0.93364
2024-07-07,B,PLT_BIZ,PLT_BIZ_L01,Mecanizado,917,55.9165,8.0,8.0,2.5559,1.7246,122.192,1.05
2024-07-07,C,PLT_BIZ,PLT_BIZ_L01,OCTG,615,55.3931,8.0,8.0,2.5486,1.37,127.204,0.99091
2024-07-08,A,PLT_BIZ,PLT_BIZ_L01,Conduccion,769,57.6465,8.0,8.0,2.9471,1.5502,135.3292,1.01197
2024-07-08,B,PLT_BIZ,PLT_BIZ_L01,Mecanizado,899,54.828,8.0,8.0,3.5144,2.1149,115.5696,0.94532
2024-07-08,C,PLT_BIZ,PLT_BIZ_L01,OCTG,616,55.414,8.0,8.0,3.5525,1.3041,128.0584,1.02382
2024-07-09,A,PLT_BIZ,PLT_BIZ_L01,Mecanizado,952,58.0788,8.0,8.0,2.8485,1.6629,121.6586,1.02835
2024-07-09,B,PLT_BIZ,PLT_BIZ_L01,Mecanizado,978,59.6319,8.0,8.0,2.5315,1.6247,120.7957,0.99333
2024-07-09,C,PLT_BIZ,PLT_BIZ_L01,Conduccion,693,51.9522,8.0,8.0,4.2625,1.8113,128.8972,0.91228
2024-07-10,A,PLT_BIZ,PLT_BIZ_L01,OCTG,652,58.6765,8.0,8.0,2.8515,1.2216,127.5799,1.00539
2024-07-10,B,PLT_BIZ,PLT_BIZ_L01,Mecanizado,965,58.8906,8.0,8.0,3.4906,1.0224,120.9,0.99757
2024-07-10,C,PLT_BIZ,PLT_BIZ_L01,Conduccion,695,52.1528,8.0,8.0,3.4501,1.6275,133.1273,0.9319
2024-07-11,A,PLT_BIZ,PLT_BIZ_L01,Mecanizado,874,53.2982,8.0,8.0,2.867,1.501,119.9866,0.9605
2024-07-11,B,PLT_BIZ,PLT_BIZ_L01,OCTG,631,56.7786,8.0,8.0,2.6297,1.0714,126.9009,0.97923
2024-07-11,C,PLT_BIZ,PLT_BIZ_L01,OCTG,540,48.6062,8.0,8.0,4.1687,1.4554,123.7076,0.94422
2024-07-12,A,PLT_BIZ,PLT_BIZ_L01,OCTG,622,55.9646,8.0,8.0,2.3995,1.6887,128.4307,1.03816
2024-07-12,B,PLT_BIZ,PLT_BIZ_L01,Mecanizado,944,57.6105,8.0,8.0,2.8805,1.2347,121.5455,1.02376
2024-07-12,C,PLT_BIZ,PLT_BIZ_L01,OCTG,571,51.3803,8.0,8.0,3.2249,1.3594,125.4457,0.92318
2024-07-13,A,PLT_BIZ,PLT_BIZ_L01,OCTG,595,53.5936,8.0,8.0,2.3662,1.2632,125.8126,0.93731
2024-07-13,B,PLT_BIZ,PLT_BIZ_L01,OCTG,625,56.2355,8.0,8.0,3.0521,1.5906,127.5332,1.00359
2024-07-13,C,PLT_BIZ,PLT_BIZ_L01,Mecanizado,870,53.0723,8.0,8.0,3.5029,1.2137,121.0895,1.00525
2024-07-14,A,PLT_BIZ,PLT_BIZ_L01,Mecanizado,930,56.7275,8.0,8.0,2.9778,1.2904,121.8498,1.03611
2024-07-14,B,PLT_BIZ,PLT_BIZ_L01,Mecanizado,874,53.3235,8.0,8.0,2.9405,1.5218,118.8495,1.00032
2024-07-14,C,PLT_BIZ,PLT_BIZ_L01,Conduccion,683,51.229,8.0,8.0,3.6391,1.3931,133.6064,0.94933
2024-07-15,A,PLT_BIZ,PLT_BIZ_L01,Conduccion,785,58.9086,8.0,8.0,2.7954,1.2407,134.838,0.99411
2024-07-15,B,PLT_BIZ,PLT_BIZ_L01,Mecanizado,917,55.9585,8.0,8.0,2.8928,1.6177,121.4868,1.02138
2024-07-15,C,PLT_BIZ,PLT_BIZ_L01,Conduccion,290,21.7614,8.0,3.78,4.0858,1.7206,117.2945,0.4481
2024-07-16,A,PLT_BIZ,PLT_BIZ_L01,Mecanizado,900,54.9244,8.0,8.0,2.6115,1.3118,120.261,0.97163
2024-07-16,B,PLT_BIZ,PLT_BIZ_L01,OCTG,622,56.008,8.0,8.0,2.1856,1.555,126.0816,0.94767
2024-07-16,C,PLT_BIZ,PLT_BIZ_L01,Mecanizado,909,55.4627,8.0,8.0,2.5558,1.6369,120.0419,0.96274
2024-07-17,A,PLT_BIZ,PLT_BIZ_L01,Conduccion,783,58.7387,8.0,8.0,2.3679,1.702,133.8407,0.95784
2024-07-17,B,PLT_BIZ,PLT_BIZ_L01,OCTG,666,59.9553,8.0,8.0,2.6911,1.1565,128.1413,1.02701
2024-07-17,C,PLT_BIZ,PLT_BIZ_L01,Conduccion,641,48.1123,8.0,8.0,4.3758,1.887,131.3077,1.00796
2024-07-18,A,PLT_BIZ,PLT_BIZ_L01,OCTG,627,56.3952,8.0,8.0,3.3099,1.3106,126.8899,0.97881
2024-07-18,B,PLT_BIZ,PLT_BIZ_L01,OCTG,643,57.8988,8.0,8.0,3.3671,1.2368,126.1406,0.94995
2024-07-18,C,PLT_BIZ,PLT_BIZ_L01,Conduccion,734,55.0824,8.0,8.0,3.0981,1.5782,134.1939,0.97069
2024-07-19,A,PLT_BIZ,PLT_BIZ_L01,Conduccion,734,55.0813,8.0,8.0,2.9138,1.58,135.0811,1.00295
2024-07-19,B,PLT_BIZ,PLT_BIZ_L01,OCTG,623,56.0729,8.0,8.0,2.7811,1.5728,128.738,1.05
2024-07-19,C,PLT_BIZ,PLT_BIZ_L01,OCTG,582,52.3369,8.0,8.0,3.313,1.6232,127.5974,1.00606
2024-07-20,A,PLT_BIZ,PLT_BIZ_L01,Conduccion,722,54.1245,8.0,8.0,3.4026,1.7676,131.96,1.03461
2024-07-20,B,PLT_BIZ,PLT_BIZ_L01,Conduccion,767,57.5562,8.0,8.0,2.8281,1.5198,134.9846,0.99944
2024-07-20,C,PLT_BIZ,PLT_BIZ_L01,OCTG,560,50.406,8.0,8.0,3.4881,1.5134,123.0147,0.97165
2024-07-21,A,PLT_BIZ,PLT_BIZ_L01,OCTG,619,55.6786,8.0,8.0,3.5479,2.0477,123.4474,0.98706
2024-07-21,B,PLT_BIZ,PLT_BIZ_L01,OCTG,578,52.0035,8.0,8.0,3.6766,1.7359,123.6694,0.94054
2024-07-21,C,PLT_BIZ,PLT_BIZ_L01,Conduccion,682,51.1748,8.0,8.0,3.2516,1.3315,134.4567,0.98024
2024-07-22,A,PLT_BIZ,PLT_BIZ_L01,Mecanizado,938,57.1949,8.0,8.0,3.4406,1.4803,121.2085,1.01009
2024-07-22,B,PLT_BIZ,PLT_BIZ_L01,Conduccion,766,57.4315,8.0,8.0,3.5035,1.4237,133.4106,0.9422
2024-07-22,C,PLT_BIZ,PLT_BIZ_L01,OCTG,564,50.7585,8.0,8.0,2.9934,2.1185,126.008,0.94484
2024-07-23,A,PLT_BIZ,PLT_BIZ_L01,OCTG,662,59.5803,8.0,8.0,2.4513,1.4933,128.738,1.05
2024-07-23,B,PLT_BIZ,PLT_BIZ_L01,OCTG,658,59.2209,8.0,8.0,1.8934,1.5791,126.6006,0.96767
2024-07-23,C,PLT_BIZ,PLT_BIZ_L01,Mecanizado,882,53.7857,8.0,8.0,3.0916,1.2954,119.527,0.94184
2024-07-24,A,PLT_BIZ,PLT_BIZ_L01,Mecanizado,894,54.5434,8.0,8.0,3.6567,1.7982,119.4084,0.93703
2024-07-24,B,PLT_BIZ,PLT_BIZ_L01,OCTG,589,53.0436,8.0,8.0,3.9007,1.7076,122.1445,1.04149
2024-07-24,C,PLT_BIZ,PLT_BIZ_L01,OCTG,552,49.6841,8.0,8.0,3.6194,1.3224,126.3874,0.95945
2024-07-25,A,PLT_BIZ,PLT_BIZ_L01,Conduccion,442,33.1457,8.0,5.198,2.3529,1.3295,124.7365,0.69123
2024-07-25,B,PLT_BIZ,PLT_BIZ_L01,Conduccion,757,56.7727,8.0,8.0,1.7912,1.1797,133.2073,0.93481
2024-07-25,C,PLT_BIZ,PLT_BIZ_L01,Conduccion,681,51.0708,8.0,8.0,3.4654,1.3322,133.9403,0.96147
2024-07-26,A,PLT_BIZ,PLT_BIZ_L01,Mecanizado,982,59.9176,8.0,8.0,3.1141,1.2505,122.192,1.05
2024-07-26,B,PLT_BIZ,PLT_BIZ_L01,Conduccion,795,59.6426,8.0,8.0,2.3065,1.6245,135.7657,1.02785
2024-07-26,C,PLT_BIZ,PLT_BIZ_L01,OCTG,625,56.25,8.0,8.0,2.2788,1.364,128.5624,1.04324
2024-07-27,A,PLT_BIZ,PLT_BIZ_L01,OCTG,608,54.7379,8.0,8.0,3.0753,1.3566,128.4357,1.03836
2024-07-27,B,PLT_BIZ,PLT_BIZ_L01,Conduccion,728,54.5837,8.0,8.0,2.4228,1.104,135.0752,1.00273
2024-07-27,C,PLT_BIZ,PLT_BIZ_L01,OCTG,568,51.1606,8.0,8.0,2.5258,1.6328,125.0697,0.9087
2024-07-28,A,PLT_BIZ,PLT_BIZ_L01,Mecanizado,968,59.0344,8.0,8.0,3.0071,1.2665,120.5776,0.98448
2024-07-28,B,PLT_BIZ,PLT_BIZ_L01,OCTG,616,55.3974,8.0,8.0,3.1069,1.4451,126.3211,0.9569
2024-07-28,C,PLT_BIZ,PLT_BIZ_L01,Conduccion,681,51.0389,8.0,8.0,3.2508,1.7905,134.3585,0.97667
2024-07-29,A,PLT_BIZ,PLT_BIZ_L01,Conduccion,734,55.0403,8.0,8.0,2.7642,1.7489,132.9885,0.92686
2024-07-29,B,PLT_BIZ,PLT_BIZ_L01,OCTG,580,52.2284,8.0,8.0,3.3082,2.2743,120.2315,0.93888
2024-07-29,C,PLT_BIZ,PLT_BIZ_L01,Mecanizado,861,52.5089,8.0,8.0,4.1891,1.7007,116.403,0.95339
2024-07-30,A,PLT_BIZ,PLT_BIZ_L01,Mecanizado,894,54.5287,8.0,8.0,3.0239,0.9619,120.2813,0.97245
2024-07-30,B,PLT_BIZ,PLT_BIZ_L01,OCTG,614,55.2207,8.0,8.0,2.7891,1.5287,126.9907,0.98269
2024-07-30,C,PLT_BIZ,PLT_BIZ_L01,OCTG,616,55.4001,8.0,8.0,3.4344,1.5871,127.5195,1.00306
2024-07-31,A,PLT_BIZ,PLT_BIZ_L01,Mecanizado,966,58.9257,8.0,8.0,3.2407,1.3279,121.6545,1.02819
2024-07-31,B,PLT_BIZ,PLT_BIZ_L01,OCTG,598,53.8281,8.0,8.0,2.4188,1.5574,128.0566,1.02375
2024-07-31,C,PLT_BIZ,PLT_BIZ_L01,Mecanizado,796,48.5724,8.0,8.0,3.6995,1.7911,117.1147,0.98164
2024-08-01,A,PLT_BIZ,PLT_BIZ_L01,Conduccion,775,58.1157,8.0,8.0,2.9806,1.6286,135.5214,1.01896
2024-08-01,B,PLT_BIZ,PLT_BIZ_L01,Mecanizado,953,58.1432,8.0,8.0,3.094,0.9768,119.0523,0.92258
2024-08-01,C,PLT_BIZ,PLT_BIZ_L01,OCTG,298,26.8385,8.0,4.761,4.1738,1.8583,114.9269,0.59087
2024-08-02,A,PLT_BIZ,PLT_BIZ_L01,OCTG,628,56.4856,8.0,8.0,2.8099,1.4164,127.505,1.0025
2024-08-02,B,PLT_BIZ,PLT_BIZ_L01,Conduccion,550,41.2232,8.0,5.952,3.5657,1.3363,127.8845,0.78936
2024-08-02,C,PLT_BIZ,PLT_BIZ_L01,OCTG,593,53.3554,8.0,8.0,3.0026,1.6438,127.3949,0.99826
2024-08-03,A,PLT_BIZ,PLT_BIZ_L01,OCTG,612,55.0966,8.0,8.0,3.1665,1.4673,125.9635,0.94313
2024-08-03,B,PLT_BIZ,PLT_BIZ_L01,Conduccion,766,57.4815,8.0,8.0,1.9687,1.2939,136.2058,1.04385
2024-08-03,C,PLT_BIZ,PLT_BIZ_L01,Conduccion,694,52.0371,8.0,8.0,2.9072,1.348,134.2747,0.97362
2024-08-04,A,PLT_BIZ,PLT_BIZ_L01,Conduccion,716,53.6856,8.0,8.0,2.9117,1.4922,135.5086,1.01849
2024-08-04,B,PLT_BIZ,PLT_BIZ_L01,Conduccion,721,54.1086,8.0,8.0,3.1559,1.3854,134.6288,0.9865
2024-08-04,C,PLT_BIZ,PLT_BIZ_L01,Mecanizado,851,51.9134,8.0,8.0,3.5541,1.4226,119.6064,0.94506
2024-08-05,A,PLT_BIZ,PLT_BIZ_L01,Conduccion,741,55.563,8.0,8.0,2.346,1.2288,134.0985,0.96722
2024-08-05,B,PLT_BIZ,PLT_BIZ_L01,Conduccion,796,59.7005,8.0,8.0,2.3593,1.2549,134.1364,0.9686
2024-08-05,C,PLT_BIZ,PLT_BIZ_L01,Mecanizado,852,51.9458,8.0,8.0,3.6238,1.3284,120.9516,0.99966
2024-08-06,A,PLT_BIZ,PLT_BIZ_L01,OCTG,608,54.729,8.0,8.0,3.6712,1.7591,122.4221,1.00229
2024-08-06,B,PLT_BIZ,PLT_BIZ_L01,OCTG,627,56.4204,8.0,8.0,3.4156,0.9706,124.1233,0.95993
2024-08-06,C,PLT_BIZ,PLT_BIZ_L01,Conduccion,746,55.9546,8.0,8.0,3.2517,1.2114,135.5848,1.02126
2024-08-07,A,PLT_BIZ,PLT_BIZ_L01,Conduccion,729,54.6809,8.0,8.0,2.7412,1.5033,135.2457,1.00894
2024-08-07,B,PLT_BIZ,PLT_BIZ_L01,OCTG,616,55.4798,8.0,8.0,2.4089,1.2466,128.738,1.05
2024-08-07,C,PLT_BIZ,PLT_BIZ_L01,Mecanizado,863,52.622,8.0,8.0,2.8764,1.3279,121.9438,1.03993
2024-08-08,A,PLT_BIZ,PLT_BIZ_L01,Mecanizado,968,59.075,8.0,8.0,2.2572,1.1604,121.5897,1.02556
2024-08-08,B,PLT_BIZ,PLT_BIZ_L01,OCTG,672,60.4701,8.0,8.0,1.9043,1.7665,127.226,0.99176
2024-08-08,C,PLT_BIZ,PLT_BIZ_L01,Mecanizado,845,51.5272,8.0,8.0,4.3413,1.4882,114.4294,0.9764
2024-08-09,A,PLT_BIZ,PLT_BIZ_L01,OCTG,634,57.0327,8.0,8.0,3.8119,1.3913,125.7372,0.9344
2024-08-09,B,PLT_BIZ,PLT_BIZ_L01,Conduccion,771,57.7996,8.0,8.0,2.1749,1.3347,132.3647,0.90417
2024-08-09,C,PLT_BIZ,PLT_BIZ_L01,Mecanizado,910,55.5044,8.0,8.0,2.9818,1.9718,121.9319,1.03944
2024-08-10,A,PLT_BIZ,PLT_BIZ_L01,Conduccion,782,58.6832,8.0,8.0,2.1503,1.5353,134.5126,0.98228
2024-08-10,B,PLT_BIZ,PLT_BIZ_L01,OCTG,628,56.4939,8.0,8.0,3.187,2.1426,123.5852,1.04831
2024-08-10,C,PLT_BIZ,PLT_BIZ_L01,OCTG,554,49.9013,8.0,8.0,2.984,1.4261,124.2985,0.87899
2024-08-11,A,PLT_BIZ,PLT_BIZ_L01,Mecanizado,942,57.4817,8.0,8.0,3.6533,1.2346,117.2971,0.9414
2024-08-11,B,PLT_BIZ,PLT_BIZ_L01,Conduccion,718,53.8809,8.0,8.0,2.7814,1.626,130.3016,0.91716
2024-08-11,C,PLT_BIZ,PLT_BIZ_L01,Conduccion,730,54.7527,8.0,8.0,3.4764,1.6565,134.4221,0.97899
2024-08-12,A,PLT_BIZ,PLT_BIZ_L01,OCTG,648,58.3628,8.0,8.0,2.9281,1.472,127.2916,0.99428
2024-08-12,B,PLT_BIZ,PLT_BIZ_L01,OCTG,607,54.6674,8.0,8.0,3.0841,1.5083,126.6862,0.97096
2024-08-12,C,PLT_BIZ,PLT_BIZ_L01,Mecanizado,857,52.2972,8.0,8.0,4.0643,1.7477,116.5961,0.96347
2024-08-13,A,PLT_BIZ,PLT_BIZ_L01,OCTG,595,53.5069,8.0,8.0,3.3583,1.1892,127.4154,0.99905
2024-08-13,B,PLT_BIZ,PLT_BIZ_L01,Conduccion,761,57.0963,8.0,8.0,2.9012,1.623,133.2804,0.93747
2024-08-13,C,PLT_BIZ,PLT_BIZ_L01,OCTG,598,53.8363,8.0,8.0,3.8311,1.7731,123.4511,0.93523
2024-08-14,A,PLT_BIZ,PLT_BIZ_L01,OCTG,660,59.3641,8.0,8.0,3.4735,1.0556,128.738,1.05
2024-08-14,B,PLT_BIZ,PLT_BIZ_L01,OCTG,583,52.4799,8.0,8.0,3.6659,1.694,124.3527,0.98611
2024-08-14,C,PLT_BIZ,PLT_BIZ_L01,Conduccion,719,53.9482,8.0,8.0,3.68,1.7584,133.2258,0.93548
2024-08-15,A,PLT_BIZ,PLT_BIZ_L01,Conduccion,730,54.715,8.0,8.0,3.0256,1.425,135.2087,1.00759
2024-08-15,B,PLT_BIZ,PLT_BIZ_L01,OCTG,638,57.4197,8.0,8.0,3.7964,1.9566,123.628,0.99296
2024-08-15,C,PLT_BIZ,PLT_BIZ_L01,Mecanizado,888,54.1838,8.0,8.0,3.2048,1.6329,121.5717,1.02483
2024-08-16,A,PLT_BIZ,PLT_BIZ_L01,Conduccion,490,36.7844,8.0,5.362,3.3972,2.0975,122.8239,0.61694
2024-08-16,B,PLT_BIZ,PLT_BIZ_L01,Mecanizado,637,38.8725,8.0,6.15,2.513,1.6415,113.7247,0.74945
2024-08-16,C,PLT_BIZ,PLT_BIZ_L01,Conduccion,569,42.7061,8.0,6.804,3.4449,1.4395,127.917,0.77042
2024-08-17,A,PLT_BIZ,PLT_BIZ_L01,Mecanizado,949,57.8914,8.0,8.0,2.7175,1.4524,120.9171,0.99826
2024-08-17,B,PLT_BIZ,PLT_BIZ_L01,Mecanizado,987,60.2175,8.0,8.0,2.3467,1.4247,121.2023,1.00983
2024-08-17,C,PLT_BIZ,PLT_BIZ_L01,OCTG,598,53.8339,8.0,8.0,3.0337,1.443,126.3669,0.95866
2024-08-18,A,PLT_BIZ,PLT_BIZ_L01,Mecanizado,855,52.1788,8.0,8.0,3.3467,1.2591,118.5703,0.90302
2024-08-18,B,PLT_BIZ,PLT_BIZ_L01,Conduccion,737,55.2835,8.0,8.0,3.0275,1.5971,130.3838,1.03126
2024-08-18,C,PLT_BIZ,PLT_BIZ_L01,Conduccion,656,49.2032,8.0,8.0,4.0124,1.4396,132.5129,0.90956
2024-08-19,A,PLT_BIZ,PLT_BIZ_L01,Conduccion,756,56.7059,8.0,8.0,2.4717,1.0771,136.375,1.05
2024-08-19,B,PLT_BIZ,PLT_BIZ_L01,OCTG,658,59.2209,8.0,8.0,2.8219,1.2596,128.738,1.05
